Target Name	IC50 (nM)	Target Source Organism According to Curator or DataSource	Ligand SMILES
Cathepsin K	51.0	Homo sapiens	CCCC[C@H](NC(=O)OCC1(CC)CCC1)C(=O)C(=O)Nc1ccnn1CC1CC1
Cathepsin K	14000.0	Homo sapiens	CCCC[C@H](NC(=O)OC(C(C)C)C(C)C)C(=O)C(=O)NCc1ccno1
Cathepsin K	87.0	Homo sapiens	CSCC[C@H](NC(=O)[C@H](CC(C)C)N[C@@H](c1ccc(-c2ccc(S(C)(=O)=O)cc2)cc1)C(F)(F)F)C(=O)NCc1ccccc1
Cathepsin K	41.0	Homo sapiens	CSCC[C@H](NC(=O)[C@H](CC(C)C)N[C@@H](c1ccc(-c2ccc(S(C)(=O)=O)cc2)cc1)C(F)(F)F)C(C)=O
Cathepsin K	0.2	Homo sapiens	CC(C)C[C@H](N[C@@H](c1ccc(-c2ccc(S(C)(=O)=O)cc2)cc1)C(F)(F)F)C(=O)NCC#N
Cathepsin K	0.9	Homo sapiens	CC(C)C[C@H](NC(=O)C(C)(C)Oc1ccc(Cl)cc1)C(=O)N[C@H](C#N)COCc1ccccc1
Cathepsin K	0.2	Homo sapiens	CC(C)(F)C[C@H](N[C@@H](c1ccc(-c2ccc(S(C)(=O)=O)cc2)cc1)C(F)(F)F)C(=O)NC1(C#N)CC1
Cathepsin K	0.6	Homo sapiens	CC(C)C[C@H](N[C@@H](c1ccc(-c2ccc(S(C)(=O)=O)cc2)cc1)C(F)(F)F)C(=O)N[C@H](C#N)Cc1ccccc1
Cathepsin K	5800.0	Homo sapiens	CCCC[C@H](NC(=O)O[C@H](Cn1ccc(-c2ccc(C(F)(F)F)cc2)n1)C(C)(C)C)C(=O)C(=O)NCc1ccno1
Cathepsin K	350.0	Homo sapiens	N#CCNC(=O)[C@@H]1CCCC[C@H]1CSc1cccc(F)c1
Cathepsin K	9600.0	Homo sapiens	NC(=S)N/N=C(/CC(C(=O)O)c1c[nH]c2ccccc12)c1ccccc1
Cathepsin K	5800.0	Homo sapiens	C/C(=N\NC(N)=S)[C@]1(C)C[C@]2(CC(C)(C)OC2=O)C(=O)O1
Cathepsin K	30000.1	Homo sapiens	COCN(C#N)c1nc(N(C)C)nc(N(C)C)n1
Cathepsin K	30000.1	Homo sapiens	NC(=S)N/N=C(/Cc1nc2ccccc2[nH]1)c1ccccc1
Cathepsin K	30000.1	Homo sapiens	C/C(=N\NC(N)=S)c1sc(-c2ccccc2)c(-c2ccccc2)c1C
Cathepsin K	30000.1	Homo sapiens	C/C=C/S(=O)(=O)c1ccccc1[N+](=O)[O-]
Cathepsin K	30000.1	Homo sapiens	N#C[C@H]1[C@H](Br)[C@H](O)c2ccccc2N1C(=O)c1ccccc1
Cathepsin K	100000.1	Homo sapiens	COc1ccc(/C=C/C(=O)NC[C@@H](Cc2ccccc2)NS(=O)(=O)c2ccc(C(F)(F)F)cc2)cc1OC
Cathepsin K	100000.1	Homo sapiens	COc1ccc(/C=C/C(=O)NC[C@H](Cc2ccccc2)NS(=O)(=O)c2ccc(Br)cc2)cc1OC
Cathepsin K	950.0	Homo sapiens	N#CCNC(=O)[C@@H]1CCCC[C@H]1CSc1nnc(-c2ccncc2)o1
Cathepsin K	170.0	Homo sapiens	CCCC[C@@H](/C=N/NC(=O)NC(C)C)NC(=O)OC(C)(C)C
Cathepsin K	0.5	Homo sapiens	CCCC[C@@H](C=O)NC(=O)O[C@H](Cc1ccccc1)C(C)C
Cathepsin K	30.0	Homo sapiens	CC(C)(C)OC(=O)N[C@H](C=O)CCc1ccccc1
Cathepsin K	4000.0	Homo sapiens	CCCC[C@H](NC(=O)O[C@@H](C)CC1CCCCC1)C(=O)c1nnc(-c2ccccc2)o1
Cathepsin K	7100.0	Homo sapiens	CCCC[C@H](NC(=O)O[C@@H](C)CC1CCCCC1)C(=O)c1nc(-c2ccccc2)cs1
Cathepsin K	0.009	Homo sapiens	COc1cccc(CCNC(=O)c2cnc(C#N)nc2NC2CCCCC2)c1
Cathepsin K	6440.0	Homo sapiens	CCCCNC(=O)C([C@H]1O[C@@H]1c1ccccc1)N(C(=O)c1ccc(I)cc1)C(C)(C)C
Cathepsin K	18450.0	Homo sapiens	CCCCNC(=O)C([C@H]1O[C@@H]1c1ccccc1)N(Cc1ccccc1)C(=O)c1ccccc1
Cathepsin K	7.2	Homo sapiens	CC(C)(C)CNc1nc(C#N)ncc1C#CCn1cnc(Cl)c1Cl
Cathepsin K	240.0	Homo sapiens	Cn1cnc2c(C#N)nc(-c3ccc(OCC4CCNCC4)c(C(F)(F)F)c3)cc21
Cathepsin K	1071.0	Homo sapiens	Cn1cnc2c(C#N)nc(-c3ccc(CCCO)c(C(F)(F)F)c3)cc21
Cathepsin K	44000.0	Homo sapiens	CCCC[C@H](NC(=O)OC(C(C)C)C(C)C)C(=O)C(=O)NCc1ccccn1
Cathepsin K	9.8	Homo sapiens	CC(C)(F)C[C@H](N[C@@H](c1ccc(-c2ccc(S(C)(=O)=O)cc2)cc1)C(F)(F)F)C(=O)NC1CNCC1=O
Cathepsin K	15.0	Homo sapiens	CC(C)(F)C[C@H](N[C@@H](c1ccc(-c2ccc(S(C)(=O)=O)cc2)cc1)C(F)(F)F)C(=O)NC1CN(C(=O)NCc2ccccc2)CC1=O
Cathepsin K	8.3	Homo sapiens	CC(C)(F)C[C@H](N[C@@H](c1ccc(-c2ccc(S(C)(=O)=O)cc2)cc1)C(F)(F)F)C(=O)NC1CCN(c2ccccc2)CC1=O
Cathepsin K	1900.0	Homo sapiens	C[C@@H]1CC[C@H](NC(=O)[C@@H](CC2(C)CCCC2)NC(=O)c2ccco2)C(=O)CN1S(=O)(=O)c1ccccn1
Cathepsin K	19000.0	Homo sapiens	CN(C)CCOc1ccc(C(=O)NCc2ccnc(C#N)n2)cc1C(=O)C(C)(C)c1cc(Cl)cc(Cl)c1
Cathepsin K	17.0	Homo sapiens	N#Cc1nc(Nc2ccc([N+](=O)[O-])cc2)nc(NC2CCCCC2)n1
Cathepsin K	7600.0	Homo sapiens	CCCCCCC[C@H]1O[C@@H]1C(OC(=O)C1CCCCC1)C(=O)NC(C)(C)C
Cathepsin K	100000.1	Homo sapiens	N#Cc1ccccc1N1CCN(C[C@@H](O)COC[C@@H](Cc2ccccc2)NC(=O)C2CCN(C(=O)OCc3ccccc3)CC2)CC1
Cathepsin K	0.9	Homo sapiens	CC(C)C[C@H](NC(=O)c1cc2ccccc2n1C)C(=O)N[C@H](C#N)COCc1ccccc1
Cathepsin K	4.0	Homo sapiens	CCCC[C@@H](C=O)NC(=O)OC(CC)CC
Cathepsin K	1300.1	Homo sapiens	CN(C(=O)[C@H]1CCCN1C#N)C(C)(C)C
Cathepsin K	58.0	Homo sapiens	CC(C)CC(C(=O)NCC#N)c1cccc(-c2ccc(C3CNCCN3)cc2)c1
Cathepsin K	20.0	Homo sapiens	CC(C)CC(C(=O)NCC#N)c1cccc(-c2ccc(N3CCN(C(C)(C)C)CC3)cc2)c1
Cathepsin K	7.1	Homo sapiens	COc1ccc(S(=O)(=O)N2CCN(CC#Cc3cnc(C#N)nc3NCC(C)(C)C)CC2)cc1
Cathepsin K	2.1	Homo sapiens	CCCC[C@H](NC(=O)O[C@H](Cn1ccc(-c2ccc(C(F)(F)F)cc2)n1)C(C)(C)C)C(=O)CNc1cccc(F)n1
Cathepsin K	18000.0	Homo sapiens	CCCC[C@H](NC(=O)OC(C(C)C)C(C)C)C(=O)C(=O)NCc1nccs1
Cathepsin K	130.0	Homo sapiens	CCC(C)[C@H](C=O)NC(=O)OC(C)(C)C
Cathepsin K	51.0	Homo sapiens	CCCC[C@@H](C=O)NC(=O)OC(C)(C)C
Cathepsin K	17.0	Homo sapiens	N#CN1CC(CNS(=O)(=O)c2ccccc2)C1
Cathepsin K	15.0	Homo sapiens	CC(C)(C)OC(=O)N[C@H](C=O)CCCc1ccccc1
Cathepsin K	67.0	Homo sapiens	N#Cc1ccc(Nc2nc(C#N)nc(NC3CCCCC3)n2)cc1
Cathepsin K	1.1	Homo sapiens	CCCC[C@@H](C=O)NC(=O)OC(CC(C)C)CC(C)C
Cathepsin K	2.9	Homo sapiens	CCCC[C@@H](C=O)NC(=O)OC(C)(C)Cc1ccc(OC)cc1
Cathepsin K	3.802	Homo sapiens	CCCC[C@H](NC(=O)O[C@@H]1CN(C(=O)NCc2ccccc2)CC1(C)C)C(=O)C(=O)N[C@H](C)c1ccccc1
Cathepsin K	64.57	Homo sapiens	CCCC[C@H](NC(=O)O[C@@H]1CN(C(=O)c2ccccc2)CC1(C)C)C(=O)C(=O)N[C@H](C)c1ccccc1
Cathepsin K	26.0	Homo sapiens	CCCC[C@H](NC(=O)OCC1(Cc2ccccc2)CCCC1)C(=O)C(=O)N[C@H](C)c1ccccc1
Cathepsin K	0.7	Homo sapiens	COc1cccc(-n2cc(-c3ccc(N4CCS(=O)(=O)CC4)cc3)c([C@@H]3CCCC[C@H]3C(=O)NC3(C#N)CC3)n2)c1
Cathepsin K	0.6	Homo sapiens	N#CC1(NC(=O)[C@@H]2CCCC[C@H]2c2nc(-c3ccc(F)cc3)sc2-c2ccc(N3CCS(=O)(=O)CC3)cc2)CC1
Cathepsin K	98.0	Homo sapiens	CN(CC[C@@H](C=O)NC(=O)OC(C)(C)C)C(=O)C(F)(F)F
Cathepsin K	31.62	Homo sapiens	N#CN1CC[C@H](NS(=O)(=O)c2ccccc2)C1
Cathepsin K	1.79	Homo sapiens	COC1=CC(=O)N(C(=O)/C=C/[C@H](C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)C2CCN(C)CC2)[C@H]1Cc1c[nH]c2ccccc12
Cathepsin K	2.7	Homo sapiens	CC[C@@H](CNc1ccc(OC)cc1)NC(=O)C1(Nc2cccc(-c3ccccc3)c2)CCCCC1
Cathepsin K	5.0	Homo sapiens	CCCC[C@H](NC(=O)O[C@@H]1C(=O)N(C(=O)Oc2ccc(-c3ccccc3)cc2)CC1(C)C)C(=O)C(=O)N[C@H](C)c1ccccc1
Cathepsin K	0.2	Homo sapiens	CSCC[C@@H](C#N)NC(=O)[C@H](CC(C)C)N[C@@H](c1ccc(-c2ccc(S(C)(=O)=O)cc2)cc1)C(F)(F)F
Cathepsin K	87.0	Homo sapiens	CCCC[C@H](NC(=O)OCC1(CSc2nccn2-c2ccccc2)CCC1)C(=O)C(=O)N[C@H](C)c1ccccc1
Cathepsin K	51.0	Homo sapiens	CCCC[C@H](NC(=O)OCC1(CSc2nc3ccccc3o2)CCC1)C(=O)C(=O)N[C@H](C)c1ccccc1
Cathepsin K	0.6	Homo sapiens	CS(=O)(=O)N1CC(c2ccc(-c3cn(CC(F)(F)F)nc3[C@@H]3CCC(F)(F)C[C@H]3C(=O)NC3(C#N)CC3)cc2)C1
Cathepsin K	1.0	Homo sapiens	CC(C)C(NC(=O)OCc1ccccc1)C(=O)N1CCCCN1C#N
Cathepsin K	21000.0	Homo sapiens	CCCC[C@H](NC(=O)OC(C)(C)C)C(=O)C(=O)NC
Cathepsin K	51.0	Homo sapiens	CC(C)CC(NC(=O)c1ccccc1)C(=O)NCC#N
Cathepsin K	18.0	Homo sapiens	CC(C)CC(C(=O)NCC#N)c1cccc(-c2ccc(C3CCNCC3)cc2)c1
Cathepsin K	2.4	Homo sapiens	CC(C)C[C@H](NC(c1ccc(Br)cc1)C(F)(F)C(F)(F)F)C(=O)NCC#N
Cathepsin K	6.6	Homo sapiens	CCCC[C@H](NC(=O)O[C@@H]1C(=O)N(C(=O)NCCc2ccccc2)CC1(C)C)C(=O)C(=O)N[C@H](C)c1ccccc1
Cathepsin K	17.0	Homo sapiens	CCCC[C@H](NC(=O)O[C@@H]1C(=O)N(S(=O)(=O)Cc2ccccc2)CC1(C)C)C(=O)C(=O)N[C@H](C)c1ccccc1
Cathepsin K	8.3	Homo sapiens	CCCC[C@H](NC(=O)O[C@@H]1C(=O)N(S(=O)(=O)c2ccccc2)CC1(C)C)C(=O)C(=O)N[C@H](C)c1ccccc1
Cathepsin K	8.6	Homo sapiens	CC(C)(C)CN(Cc1ccc(C#CCn2cncn2)cc1)c1ccnc(C#N)n1
Cathepsin K	3000.1	Homo sapiens	N#Cc1ncc(C(=O)NCCc2ccccc2)c(NCC2CCC3(CC2)CC3)n1
Cathepsin K	24.0	Homo sapiens	Cc1nc[nH]c1CC(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C#N)COCc1ccccc1
Cathepsin K	12.0	Homo sapiens	CCCC[C@@H](C=O)NC(=O)OC(C)(C)Cc1ccccc1
Cathepsin K	1.39	Homo sapiens	COc1ccc(-c2cc(=O)c3c(O)cc(O)c(-c4cc(-c5cc(=O)c6c(O)cc(O)cc6o5)ccc4O)c3o2)cc1
Cathepsin K	24.0	Homo sapiens	CC(C)C[C@H](NC(=O)OC(C(C)C)C(C)C)C(=O)C(=O)NCc1cccs1
Cathepsin K	0.65	Homo sapiens	CCCC[C@H](NC(=O)OC(C(C)C)C(C)C)C(=O)C(=O)Nc1cc(-c2ccccc2)[nH]n1
Cathepsin K	40.0	Homo sapiens	CCCC[C@H](NC(=O)OC(C(C)C)C(C)C)C(=O)C(=O)Nc1nccs1
Cathepsin K	33.0	Homo sapiens	N#CCNC(=O)[C@@H]1CCCC[C@H]1CSc1ccc(Br)cc1
Cathepsin K	36.0	Homo sapiens	N#CCNC(=O)C1CC(F)(F)CCC1c1ccccc1-c1ccc(F)cc1
Cathepsin K	470.0	Homo sapiens	CCCC[C@@H](/C=N/N[N+]1=CSCC1)NC(=O)OC(C)(C)C
Cathepsin K	48.0	Homo sapiens	CCCC[C@@H](/C=N/NC(=O)N1CCc2ccccc21)NC(=O)OC(C)(C)C
Cathepsin K	200.0	Homo sapiens	CCCC[C@@H](/C=N/NC(=O)CC(C)C)NC(=O)OC(C)(C)C
Cathepsin K	260.0	Homo sapiens	CCCC[C@@H](/C=N/NC(=O)NCCc1ccccc1)NC(=O)OC(C)(C)C
Cathepsin K	0.35	Homo sapiens	CCCC[C@@H](C=O)NC(=O)OC1(Cc2ccccc2)CCCC1
Cathepsin K	0.9	Homo sapiens	CC(C)(C)Cn1c(Cc2ccc(Cl)cc2)cc2cnc(C#N)nc21
Cathepsin K	4.0	Homo sapiens	CC(C)C(Nc1cccc(C#N)c1)C(=O)N1CCCCN1C#N
Cathepsin K	2512.0	Homo sapiens	Cn1cnc2c(C#N)nc(-c3ccc(OCCN4CCCC4=O)c(C(F)(F)F)c3)cc21
Cathepsin K	7.3	Homo sapiens	CC(C)(C)CN(Cc1ccc(C#CCN2CCCCC2)cc1)c1ccnc(C#N)n1
Cathepsin K	3.7	Homo sapiens	CC(C)(C)CNc1nc(C#N)ncc1C#CCN1CCN(S(=O)(=O)CCCCl)CC1
Cathepsin K	9.0	Homo sapiens	N#Cc1ncc(C(=O)NCCc2ccccc2)c(OCC2CCCCC2)n1
Cathepsin K	2800.0	Homo sapiens	CCCC[C@H](NC(=O)O[C@H](Cc1nnc(-c2ccc(F)cc2)o1)C(C)(C)C)C(=O)C(=O)NCc1cccnc1
Cathepsin K	52.0	Homo sapiens	CC(C)CC(C(=O)NCC#N)c1cccc(-c2ccc3[nH]ccc3c2)c1
Cathepsin K	9100.0	Homo sapiens	CCCC[C@H](NC(=O)OC(C)(C)C)C(=O)C(=O)NC(C)C
Cathepsin K	2.5	Homo sapiens	CCCC[C@H](NC(=O)OC(C(C)C)C(C)C)C(=O)C(=O)N[C@H](C)c1ccccc1
Cathepsin K	178.0	Homo sapiens	Cn1cnc2c(C#N)nc(-c3ccc(OCCC4CCNCC4)c(C(F)(F)F)c3)cc21
Cathepsin K	2344.0	Homo sapiens	Cn1cnc2c(C#N)nc(-c3ccc(OCCC4CCN(S(C)(=O)=O)CC4)c(C(F)(F)F)c3)cc21
Cathepsin K	63.1	Homo sapiens	N#CN1CC[C@@H](NC(=O)c2ccc(F)cc2)C1
Cathepsin K	39.81	Homo sapiens	C[C@H]1C[C@@H](NS(=O)(=O)c2cc(Br)ccc2Br)CN1C#N
Cathepsin K	10080.0	Homo sapiens	CN(C)/C=N/c1nc(=O)n(C[C@H](O)COC(c2ccccc2)(c2ccccc2)c2ccccc2)s1
Cathepsin K	45.0	Homo sapiens	COC(=O)NCC(=O)CNC(=O)[C@H](CC(C)(C)F)N[C@@H](c1ccc(-c2ccc(S(C)(=O)=O)cc2)cc1)C(F)(F)F
Cathepsin K	12.9	Homo sapiens	CC(NC(=O)c1ccc(OCc2ccccn2)c(C(F)(F)F)c1Cl)C(=O)C(=O)Nc1ccn(C)n1
Cathepsin K	8.6	Homo sapiens	CC(C)(C)CNc1nc(C#N)ncc1C#CCOc1cccnc1
Cathepsin K	240.0	Homo sapiens	CN1CCC(CCOc2cc(NCC3CCC4(CC3)CC4)nc(C#N)n2)CC1
Cathepsin K	7.6	Homo sapiens	CCCC[C@H](NC(=O)O[C@H](Cn1cc(-c2ccc(C(F)(F)F)cc2)cn1)C(C)(C)C)C(=O)CNS(=O)(=O)c1ccccn1
Cathepsin K	1000.1	Homo sapiens	CC(=O)N1CCN(c2ccc(OCc3cc4cnc(C#N)nc4n3CCc3ccc(Cl)cc3)cc2)CC1
Cathepsin K	430.0	Homo sapiens	CC(C)C[C@H](NC(=O)C(C)(C)Nc1ccc(Cl)cc1)C(=O)N[C@H](C#N)COCc1ccccc1
Cathepsin K	1000.1	Homo sapiens	N#Cc1ncc2cc(Cc3ccc(Cl)cc3)n(CCC3CCCCCC3)c2n1
Cathepsin K	0.5	Homo sapiens	N#CCNC(=O)[C@@H]1CCCC[C@H]1/C=C\c1ccccc1
Cathepsin K	400.0	Homo sapiens	CCCC[C@@H](/C=N/NC(=O)Nc1ccccc1)NC(=O)OC(C)(C)C
Cathepsin K	190.0	Homo sapiens	Cc1nccn1CC(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C#N)COCc1ccccc1
Cathepsin K	65.0	Homo sapiens	CN1CCN(c2ccc(-c3cccc(C(CC4CC4)C(=O)NCC#N)c3)cc2)CC1
Cathepsin K	20.0	Homo sapiens	N#Cc1nc(Nc2ccc(F)cc2)nc(NC2CCNCC2)n1
Cathepsin K	5620.0	Homo sapiens	Cl.N[C@@H](C(=O)Nc1ccc2nc(SCC(=O)c3ccc4ccccc4c3)sc2c1)c1ccccc1
Cathepsin K	2.4	Homo sapiens	CCCC[C@@H](C=O)NC(=O)OC1(Cc2ccccc2)CCC1
Cathepsin K	40.0	Homo sapiens	N#CN1CCC(NC(=O)OCc2ccccc2)C1
Cathepsin K	1000.0	Homo sapiens	C[C@@H]1C[C@@H](NS(=O)(=O)c2cccc(Br)c2)CN1C#N
Cathepsin K	20000.1	Homo sapiens	O=c1c2ccccc2[se]n1Cc1ccncc1
Cathepsin K	7.6	Homo sapiens	CCCC[C@@H](C=O)NC(=O)OC(C)(C)Cc1cccc(-c2ccsc2)c1
Cathepsin K	69.0	Homo sapiens	CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)NCCNc1ccc(OCC2CC2)cc1
Cathepsin K	23.0	Homo sapiens	CCCCCC[C@@H](C=O)NC(=O)OC(C)(C)C
Cathepsin K	0.3	Homo sapiens	CC(C)(F)C[C@H](N[C@@H](c1ccc(-c2ccc(C3(C(N)=O)CC3)cc2F)cc1)C(F)(F)F)C(=O)NC1(C#N)CC1
Cathepsin K	0.3	Homo sapiens	CC(C)C[C@H](N[C@@H](c1ccc(-c2ccc(S(C)(=O)=O)cc2)cc1)C(F)(F)F)C(=O)NC1(C#N)CC1
Cathepsin K	151.36	Homo sapiens	CCCC[C@H](NC(=O)OC(CC)(CC)Cc1ccccc1)C(=O)C(=O)N[C@H](C)c1ccccc1
Cathepsin K	4168.69	Homo sapiens	CCCC[C@H](NC(=O)OC(C)(C)C)C(=O)C(=O)N[C@@H](C)c1ccccc1
Cathepsin K	0.8318	Homo sapiens	CCCC[C@H](NC(=O)O[C@@H](Cc1nnc(-c2ccccc2)o1)C(C)C)C(=O)C(=O)N[C@H](C)c1ccccc1
Cathepsin K	0.3388	Homo sapiens	CCCC[C@H](NC(=O)O[C@H](CN1CCN(c2ccc(C(F)(F)F)cc2)C1=O)C(C)(C)C)C(=O)C(=O)Nc1ccn[nH]1
Cathepsin K	20.89	Homo sapiens	CCCC[C@H](NC(=O)O[C@@H]1CN(Cc2ccccc2)CC1(C)C)C(=O)C(=O)N[C@H](C)c1ccccc1
Cathepsin K	1.698	Homo sapiens	CCCC[C@H](NC(=O)O[C@@H]1CN(C(=O)c2ccc3cc[nH]c3c2)CC1(C)C)C(=O)C(=O)N[C@H](C)c1ccccc1
Cathepsin K	0.77	Homo sapiens	CCCC[C@H](NC(=O)OC(C(C)C)C(C)C)C(=O)C(=O)Nc1cc[nH]n1
Cathepsin K	4.8	Homo sapiens	CC[C@@H](CNc1ccc(OCC(=O)O)cc1)NC(=O)C1(Nc2cccc(-c3ccccc3)c2)CCCCC1
Cathepsin K	3.1	Homo sapiens	CCCC[C@@H](C=O)NC(=O)OC(C)(C)Cc1ccccc1Cl
Cathepsin K	5.7	Homo sapiens	CCCC[C@H](NC(=O)OC1C2(C)CCC(C2)C1(C)C)C(=O)C(=O)N[C@H](C)c1ccccc1
Cathepsin K	32.0	Homo sapiens	CCCC[C@H](NC(=O)O[C@H]1CCCc2ccccc21)C(=O)C(=O)N[C@H](C)c1ccccc1
Cathepsin K	150.0	Homo sapiens	CCCC[C@H](NC(=O)OCC1(COc2nc(-c3ccc(C)cc3)cs2)CCC1)C(=O)C(=O)N[C@H](C)c1ccccc1
Cathepsin K	340.0	Homo sapiens	CCCC[C@H](NC(=O)O[C@H](CN1CCN(c2ccc(C(F)(F)F)cc2)C1=O)C(C)(C)C)C(=O)C(=O)Nc1ccn[nH]1
Cathepsin K	65.0	Homo sapiens	CCCC[C@H](NC(=O)OCC(C)(C)c1ccccc1)C(=O)C(=O)N[C@H](C)c1ccccc1
Cathepsin K	3.0	Homo sapiens	CC(C)(NCCCc1cc(-c2cccc(C(F)(F)F)c2)nc(C#N)n1)C(N)=O
Cathepsin K	5.0	Homo sapiens	N#Cc1nc(CCCNC2(C(N)=O)CCOCC2)cc(-c2cccc(C(F)(F)F)c2)n1
Cathepsin K	0.9	Homo sapiens	CC(C)C[C@H](N[C@@H](c1ccc(-c2ccc(C#N)cc2)cc1)C(F)(F)F)C(=O)NCC#N
Cathepsin K	65.0	Homo sapiens	CCCC[C@H](NC(=O)OCC1(CC)CCC1)C(=O)C(=O)Nc1ccnn1Cc1ccccc1
Cathepsin K	97.0	Homo sapiens	CC(C)CC(C(=O)NCC#N)c1cccc(-c2ccc(-c3ccncc3)cc2)c1
Cathepsin K	4.0	Homo sapiens	CCC(CC)NCCCc1cc(-c2cccc(C(F)(F)F)c2)nc(C#N)n1
Cathepsin K	33.0	Homo sapiens	CCCc1cc(-c2cccc(C(F)(F)F)c2)nc(C#N)n1
Cathepsin K	1000.0	Homo sapiens	CCCC[C@H](NC(=O)OC(C(C)C)C(C)C)C(=O)C(=O)N[C@H]1CCCNC1=O
Cathepsin K	0.5	Homo sapiens	CCCC[C@@H](C=O)NC(=O)O[C@H](Cc1ccccc1)C(C)C
Cathepsin K	7.943	Homo sapiens	N#CN1CC[C@@H](NS(=O)(=O)c2cccc(Br)c2)C1
Cathepsin K	79.43	Homo sapiens	COc1ccc(OC)c(S(=O)(=O)N[C@@H]2CCN(C#N)C2)c1
Cathepsin K	0.5	Homo sapiens	N#CC1(NC(=O)[C@@H]2CC(Cl)(Cl)CC[C@H]2c2nn(CC(F)(F)F)cc2-c2ccc(N3CCS(=O)(=O)CC3)cc2)CC1
Cathepsin K	13000.0	Homo sapiens	CCCC[C@H](NC(=O)OC(C(C)C)C(C)C)C(=O)C(=O)NCc1cscn1
Cathepsin K	23000.0	Homo sapiens	CCCC[C@H](NC(=O)OC(C(C)C)C(C)C)C(=O)C(=O)NCc1cccnc1
Cathepsin K	300.0	Homo sapiens	C[C@H](NC(=O)O[C@H](Cn1ccc(C(F)(F)F)n1)C(C)(C)C)C(=O)CNS(=O)(=O)c1ccccn1
Cathepsin K	10000.1	Homo sapiens	CCCn1c(=O)c(C#N)nn(-c2ccc(C(F)(F)F)cc2)c1=O
Cathepsin K	72.0	Homo sapiens	CCCn1c(=O)c(C#N)nn(-c2cccc(C(C)C)c2)c1=O
Cathepsin K	4780.0	Homo sapiens	Cn1c(=O)c(C#N)nn(-c2cccc(C(F)(F)F)c2)c1=O
Cathepsin K	182.0	Homo sapiens	N#Cc1nn(-c2cccc(C(F)(F)F)c2)c(=O)n(CCN2CCCCC2)c1=O
Cathepsin K	100000.1	Homo sapiens	Cc1cccc(O[C@@H]2CCNC[C@@H]2O)c1C
Cathepsin K	0.3	Homo sapiens	CC(C)C[C@H](N[C@@H](c1ccc(-c2ccc(S(C)(=O)=O)cc2)cc1)C(F)(F)F)C(=O)NC(C#N)(C1CC1)C1CC1
Cathepsin K	3000.1	Homo sapiens	CC1(C)CCC(CNc2nc(C#N)ncc2C(=O)NCCc2ccccc2)CC1
Cathepsin K	230.0	Homo sapiens	CCCC[C@H](NC(=O)O[C@@H](C)CC1CCCCC1)C(=O)c1nc(C(=O)OCC)cs1
Cathepsin K	10.0	Homo sapiens	CC(C)(F)C[C@H](N[C@@H](c1ccc(-c2ccc(S(C)(=O)=O)cc2)cc1)C(F)(F)F)C(=O)NC1CCCN(S(=O)(=O)c2ccccn2)CC1=O
Cathepsin K	159.0	Homo sapiens	CC(C)(F)C[C@H](N[C@@H](c1ccc(-c2ccc(S(C)(=O)=O)cc2)cc1)C(F)(F)F)C(=O)NC1CCCN(S(=O)(=O)Cc2ccccc2)CC1=O
Cathepsin K	4.3	Homo sapiens	COC(=O)N1CC(=O)C(NC(=O)[C@H](CC(C)(C)F)N[C@@H](c2ccc(-c3ccc(S(C)(=O)=O)cc3)cc2)C(F)(F)F)C1
Cathepsin K	1.6	Homo sapiens	CCOC(=O)N1CC(=O)C(NC(=O)[C@H](CC(C)(C)F)N[C@@H](c2ccc(-c3ccc(S(C)(=O)=O)cc3)cc2)C(F)(F)F)C1
Cathepsin K	100000.1	Homo sapiens	COc1cccc(/C=C/C(=O)NC[C@H](Cc2ccccc2)NS(=O)(=O)c2ccc(C(F)(F)F)cc2)c1
Cathepsin K	27.0	Homo sapiens	CC(C)C(OC(=O)N[C@@H](Cc1ccccc1)C(=O)C(=O)NCc1cccs1)C(C)C
Cathepsin K	27.0	Homo sapiens	CC(C)(F)C[C@H](N[C@@H](c1ccc(-c2ccc(S(C)(=O)=O)cc2)cc1)C(F)(F)F)C(=O)NC1CN(S(C)(=O)=O)CC1=O
Cathepsin K	6.9	Homo sapiens	CC(C)(F)C[C@H](N[C@@H](c1ccc(-c2ccc(S(C)(=O)=O)cc2)cc1)C(F)(F)F)C(=O)NC1CCN(c2ccccc2S(C)(=O)=O)CC1=O
Cathepsin K	5.754	Homo sapiens	CCCC[C@H](NC(=O)O[C@H](Cn1cnc(-c2ccc(C(F)(F)F)cc2)c1)C(C)(C)C)C(=O)C(=O)Nc1nccs1
Cathepsin K	7.0	Homo sapiens	CN1CCN(CCCOc2ccccc2Nc2nc(C#N)nc3c2ncn3C2CCCC2)CC1
Cathepsin K	60.0	Homo sapiens	CCCc1cc(-c2cccc(Cl)c2)nc(C#N)n1
Cathepsin K	71.0	Homo sapiens	CCCc1cc(-c2cccc(CC)c2)nc(C#N)n1
Cathepsin K	661.0	Homo sapiens	CCCc1cc(-c2cccc(OC(F)(F)F)c2)nc(C#N)n1
Cathepsin K	3.6	Homo sapiens	CC(C)(C)CN(Cc1ccc(C#CCN2CCC(N3CCCCC3)CC2)cc1)c1ccnc(C#N)n1
