MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA12,PEOE_VSA2,PEOE_VSA6,PEOE_VSA7,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA7,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,TPSA,EState_VSA1,EState_VSA10,EState_VSA2,EState_VSA4,EState_VSA5,EState_VSA6,VSA_EState1,VSA_EState2,VSA_EState3,VSA_EState8,HeavyAtomCount,NOCount,NumRotatableBonds,Phi,MolMR
490.89100000000025,472.7470000000002,490.0689383960001,172,1079.833842816479,23.518297090128677,16.76423897823693,18.336664505183112,15.056228549435636,9.324788430228145,11.24907238115893,11038304.268826814,24.030936463775323,9.47739902329958,5.226329764642854,187.01121579162708,14.373635638450576,24.243477888424124,5.824404497999927,0.0,11.600939890232516,18.553555759849232,21.7749367837542,31.0627680349535,27.256055804485047,9.967957041894415,0.0,22.742541645869437,40.80643408043616,9.636772684650529,57.04876633833405,20.750414607661025,11.33111286753076,17.9391541157744,105.41,32.78182217669154,21.589042127353395,41.85319596635821,0.0,36.27802979030511,0.0,75.7838113401293,8.273725164925265,8.014432904664154,0.6439178517052551,32,8,7,7.117211680336204,108.37580000000004
349.4380000000003,326.2540000000001,349.19026035600007,134,754.3704742966937,18.192023676495616,14.741088429596957,14.741088429596957,12.75835149307306,9.118387459805868,9.118387459805868,1091722.758176752,17.869326570739403,8.951927233441259,4.790509298922874,153.2252094266194,10.633577208012662,17.450535582324296,5.824404497999927,4.794537184071822,49.59430021108608,24.825916360475023,0.0,4.794537184071822,11.725042507186531,15.284745645900747,0.0,44.56677056670402,53.479986395315045,10.633577208012662,28.461734006306457,6.4208216229260096,11.33111286753076,53.84995278009579,90.7,0.0,4.794537184071822,11.731584227351432,19.26246486877803,31.0227599320881,0.0,0.0,20.77662639979469,15.33240272527558,0.533449074074074,26,6,6,6.152496583532983,99.72190000000003
557.0420000000005,528.8180000000003,556.1635074760001,200,1254.7842348704414,27.17299762850792,20.75638315068221,22.32880867762839,17.195875107568824,11.84719038491003,13.771474335840816,116443290.04872838,27.415738117996856,9.925665488480323,5.784688061077787,219.12267209147385,9.799819461700956,11.8870840906273,5.824404497999927,4.899909730850478,11.600939890232516,45.39113442738271,15.168054819241275,21.589042127353395,32.943442079168605,14.867866772744891,0.0,49.052678497324656,40.80643408043616,9.799819461700956,73.34306547491478,16.013551653860976,11.33111286753076,38.71036571484627,93.43,32.78182217669154,21.589042127353395,40.78523925422863,37.93277896679548,17.03549811210436,12.13273413692322,66.47194818965093,13.06438462283166,8.268701749815088,9.951828122608957,37,8,4,7.354579612946376,134.54379999999998
584.4070000000003,566.2630000000001,583.045950456,198,1460.4684783047196,27.664561460070644,19.33624945635425,21.664603929318883,17.912070597092203,11.05854611485781,13.360794538797828,247333738.73413187,27.629877772747854,10.762905092592591,5.695714005766917,225.4909279348142,10.216698334856808,17.450535582324296,5.824404497999927,4.794537184071822,41.40098098584986,36.249741388469445,25.7541396246796,26.38357931142522,44.764175424069066,15.284745645900747,0.0,29.28729805178201,81.22143865141793,10.216698334856808,42.632384597382185,22.55830805977355,11.33111286753076,33.73011778008875,116.04999999999998,32.734120904891654,31.645470866163706,58.2015597111961,18.32957770853629,30.33183534230805,10.96913104364275,64.88306497855622,22.414963199527445,10.985966379992169,0.0933248493979095,38,8,6,7.825730320737335,133.62699999999992
450.3640000000001,438.2680000000002,450.058515944,160,1056.242113548705,22.319626477379405,14.866808050144185,15.68330463107191,13.835701762262689,8.352346595828989,9.898666073750553,3355677.26812718,21.819926790242725,7.423383190985843,4.181242838125617,166.24758108571714,4.899909730850478,11.8870840906273,5.824404497999927,0.0,12.13273413692322,18.55355575984923,15.708872997196943,34.76028727037786,15.65511591425253,9.967957041894415,0.0,28.918840163312908,47.41361932685343,4.899909730850478,36.72520486803067,22.18985017130445,11.33111286753076,23.50260560747139,86.94999999999999,49.417055661349785,34.76028727037786,25.32819721258619,18.19910120538483,10.96913104364275,0.0,104.3083325931863,7.042322373502253,7.572916279685099,-0.4534084467120176,30,6,3,5.399255925440984,90.99680000000004
530.3660000000002,511.2140000000003,529.028259228,170,1076.7175867547285,23.57070333293596,16.56423795403785,18.96673107408028,14.95607411302709,9.550574054353795,11.995837550231304,12581264.61892122,24.22692903734537,9.211613915903298,5.877070412387268,191.41052354653647,5.316788604006331,17.622606910679266,5.907179729351506,10.111325788078153,52.328146308719006,36.60419594293385,16.717558395056837,26.38357931142522,31.67437676371836,10.633577208012662,0.0,41.53603214949254,64.6334746236839,10.633577208012662,37.83489491940201,14.631790320489324,11.33111286753076,24.446935566696972,99.06,45.29619190063853,31.645470866163706,10.45893496721477,0.0,42.46456947923127,12.13273413692322,67.88299416042943,12.719265794280677,13.823853646320275,0.0,32,6,8,6.974034895625385,114.07720000000002
520.3600000000004,502.2160000000004,519.0398024560001,176,1122.7598576894927,24.44094682093904,16.86485215785745,19.19320663082209,15.36675771555005,9.656222957525078,12.064417129863688,18614979.109120637,25.305740648909573,9.504931211763116,6.17596639100956,198.14950839465843,5.316788604006331,17.622606910679266,5.907179729351506,10.111325788078153,53.53371512277308,36.60419594293385,26.76282502253949,26.38357931142522,38.94631264623404,10.633577208012662,0.0,41.53603214949254,64.13965466687253,10.633577208012662,37.83489491940201,14.631790320489324,11.33111286753076,24.446935566696972,99.06,45.29619190063853,31.645470866163706,20.504201594697424,12.13273413692322,36.39820241076966,0.0,67.53508346223781,12.57345217974021,13.790470978925551,0.0,33,6,8,7.288767397897066,116.3972
538.3500000000004,521.2140000000002,537.030380644,182,1166.079914381081,25.311190308942123,17.165466361677055,19.49382083464169,15.760604565667403,9.75588879655265,12.16408296889126,26404706.196952645,26.21887965205663,9.696244113175169,6.182821599198634,202.31504379758465,5.316788604006331,23.43982775172516,5.907179729351506,10.111325788078153,35.33461391738825,48.73693007985708,26.76282502253949,30.773994359100044,38.94631264623404,10.633577208012662,0.0,41.53603214949253,63.8905084394568,10.633577208012662,37.83489491940202,14.631790320489324,17.148333708576654,24.446935566696972,99.06,56.67686423338143,36.03588591383853,27.782393348852448,36.39820241076966,6.06636706846161,0.0,80.78996273756817,12.51855914161485,13.56157999291613,0.0,34,6,8,7.477195808244184,116.35520000000004
422.4320000000002,405.2960000000002,422.1024314440001,152,1063.9970010508682,20.811190308942123,15.27688470548652,16.093381286414246,13.713693294334542,9.165156398312073,10.711475876233632,4374333.330433398,19.63799353535936,6.985456736410202,3.437523622687364,165.47502795220242,4.899909730850478,11.8870840906273,5.824404497999927,0.0,12.13273413692322,37.81602062862726,21.402800992045407,21.5890421273534,15.65511591425253,9.967957041894415,0.0,42.00500651464746,46.910703750088814,4.899909730850478,36.72520486803068,28.855194899712995,11.33111286753076,35.4868787220944,86.95,31.72242465105792,26.850933682091885,18.789982526838514,42.652578492246704,12.13273413692322,4.899909730850478,66.00287738635069,9.550700454672992,8.194053845822665,0.3702876984126984,29,6,3,4.730357042453656,98.01980000000005
562.5930000000002,529.3290000000002,562.251538196,216,1224.6001753792236,29.501424753254117,22.710457184025454,22.710457184025454,18.77322537675845,12.803997598649124,12.803997598649124,443237826.0430316,30.382397275275004,12.79522820009688,8.418932099467174,229.2186607805335,15.37044016181271,17.96366999473129,5.783244946364939,19.369559111589865,52.66932618153773,24.61992282831084,23.99897946407111,32.29171964903997,23.60152752448989,25.29463696405463,5.41499046939678,71.82427580779283,54.35534104569281,10.633577208012662,49.90732032359942,27.04699224529974,5.41499046939678,52.52086515923752,131.0,47.08421244208837,27.554856695239923,18.78344080667361,18.55355575984923,29.07774771214309,12.263210640074686,45.864912414470325,38.13561152543332,15.61172789617783,7.655713239821069,40,10,11,9.718742660078634,141.06209999999993
783.0269999999999,720.531,782.473083704,308,1835.3072419134508,41.810461351083084,35.003806492697976,35.003806492697976,27.08553420891492,20.063865353807465,20.063865353807465,1614183608337.3943,44.48432550327729,20.793052350239527,12.378344549470077,337.39790022766414,25.671207286766247,23.88468735910006,17.721539188054518,33.77250538206006,96.14937985267048,74.72561864739819,13.151638370425497,28.709548874159157,40.43882357883859,30.734163794667158,17.75371813848418,103.85573545851358,95.9082753633194,15.950365812018994,95.7340422817774,41.55119212001117,17.75371813848418,71.93179105031575,152.94,53.837923063145816,23.97268592035911,23.660897867835686,22.02982791547505,24.16174748579577,6.076020106833881,5.577481648444511,74.8943783172962,9.992009936940365,11.819060149835554,57,12,20,16.227454543065615,223.65379999999925
379.4640000000002,354.2640000000002,379.20082504,146,827.3570823519775,19.76937394568524,16.07198645087119,16.07198645087119,13.690203145651198,9.641443498024625,9.641443498024625,2663012.224421685,19.616882298052445,9.696216879859676,5.1940776808158615,164.70369677052292,15.37044016181271,23.200047415608203,5.824404497999927,4.794537184071822,31.39519900570125,36.958650497398246,7.109797541277533,9.53140013787187,11.725042507186531,15.284745645900747,0.0,44.56677056670402,47.41361932685344,15.37044016181271,35.57153154758399,6.4208216229260096,11.33111286753076,53.84995278009579,99.93,0.0,4.794537184071822,17.773425056499395,36.99624981668494,12.617665194539086,7.109797541277533,5.222801206127845,20.88733570241687,15.360112680421537,0.4810227702191989,28,7,7,6.793198045307021,106.27390000000004
620.555,589.3070000000001,619.1310620719998,218,1431.6109117229917,29.52636877963644,22.4388312733468,24.767185746311437,19.47323665377577,13.682775564182784,15.9850239881228,1993528910.3402405,29.539224226297613,11.379001341722006,5.870911534893353,248.4125970828601,15.533486938863138,6.041840829147961,17.59760440506795,19.178148736287287,54.39108525400209,68.3538495030995,26.624886117786016,27.59594572061622,56.54391705130199,15.533486938863138,0.0,79.1346013995873,64.13965466687253,10.633577208012662,66.7427077729375,34.43039234210157,0.0,51.01211842894368,129.72,50.18346769916033,27.59594572061622,41.25353699952316,18.40509473754901,17.032643867773697,43.32193961046029,27.346069008927536,54.19252426093775,4.7302358341213,1.4463606041958363,41,9,10,8.198216392791895,153.3011999999997
505.0400000000005,475.80800000000033,504.159804088,182,1102.814668291481,24.139617433688308,19.0031229200182,20.575548446964376,16.20590966579681,11.997093620382282,13.921377571313071,83533065.54934534,23.585302642149514,8.50516809267549,4.099385273542446,204.69085457875832,10.216698334856808,17.119691333914652,11.814359458703011,14.48898409899412,24.088128581620136,76.23436537769204,16.214642818292223,18.00687135247258,33.25255248535303,15.116608065707286,0.0,78.6316858228227,29.288101587587764,5.316788604006331,72.03587448636746,19.426327504561144,11.33111286753076,51.36657298340809,110.58,38.11406222966584,23.268762907211062,23.768241233707865,45.1936209264552,17.0326438677737,12.13273413692322,26.90526023414416,30.955653094800823,11.617380333705086,1.6501653447829492,34,8,6,5.899910690826617,125.65350000000008
530.3660000000002,511.21400000000034,529.028259228,170,1059.4675867547285,23.57070333293596,16.564237954037846,18.966731074080283,14.95607411302709,9.550574054353795,11.995837550231304,12702856.949883511,24.22692903734537,9.211613915903298,5.877070412387268,191.41052354653647,5.316788604006331,17.622606910679266,5.907179729351506,10.111325788078153,46.2617792402574,42.67056301139546,16.717558395056837,26.38357931142522,31.67437676371836,10.633577208012662,0.0,41.53603214949254,64.6334746236839,10.633577208012662,37.83489491940201,14.631790320489324,11.33111286753076,24.446935566696972,99.06,45.29619190063853,31.645470866163706,10.45893496721477,0.0,48.53093654769288,6.06636706846161,67.9455796832977,12.716374847778615,13.818793720233792,0.0,32,6,8,6.974034895625385,114.07720000000002
413.5910000000002,382.3430000000001,413.224931612,156,800.5955385700664,20.85516038331214,17.596550315560773,18.4130468964885,13.973712203232132,10.64154755002013,11.584356591602194,4636961.949066628,21.50746527777778,9.532410611303346,4.866452661303214,176.86140224422164,5.316788604006331,11.735768823996422,0.0,4.794537184071822,44.74414598674015,49.46844399971897,23.36844162848569,4.794537184071822,17.243965607286242,20.31065844310742,11.835812092322788,77.29772904108525,34.28071566755197,5.316788604006331,20.9010495684526,5.538925252383345,23.166924959853542,87.81072045931917,83.6,5.538925252383345,10.056428738810308,11.949020558499466,56.55758540149192,11.336785877934735,4.681802935145185,1.672065644158898,12.928131699649558,25.342857915738332,6.473247173962258,29,6,8,7.069585870211282,114.45620000000004
523.0800000000004,495.8640000000003,522.1162250240001,182,1102.814668291481,24.139617433688308,18.70426442929551,21.093186537169416,16.22274641820242,11.580426953715616,14.659411443025656,85121103.65459342,23.91926986355728,8.697139224411952,4.105086215692277,208.44902248972693,10.216698334856808,17.119691333914652,11.814359458703011,14.48898409899412,23.733674027155736,44.23684225155327,21.23727613203355,18.00687135247258,45.01443743474415,15.116608065707286,0.0,59.36922095404465,29.288101587587764,5.316788604006331,83.54158169986104,19.426327504561144,11.33111286753076,32.10410811463005,110.58,38.11406222966584,23.268762907211062,28.790874547449192,24.595220025318728,17.0326438677737,12.13273413692322,26.985367876221492,30.847811057099776,11.392450492364462,1.5499777246629702,34,8,6,6.118506474989376,129.12750000000003
501.4770000000002,481.3170000000001,501.1145536,182,1138.7544118682874,25.148053602125596,17.571958939044,18.38845551997172,15.856721014417982,10.100310401624936,11.921677606670857,29150519.29653596,25.580566853614854,9.675648558662688,6.29723126959,192.23898886114415,5.316788604006331,17.622606910679266,5.907179729351506,10.111325788078153,42.46456947923127,24.471461806010627,17.574928526285852,35.16440940677486,15.744432865769006,10.633577208012662,0.0,42.393402280721546,71.29228121317865,10.633577208012662,37.83489491940201,20.384643927236112,22.96555454962255,30.01038705839397,99.06,68.2469386811741,40.42630096151335,18.40509473754901,30.33183534230805,18.19910120538483,0.0,94.42904701668236,12.812127635004618,13.562712917031082,0.0,34,6,9,7.279663964910386,111.73120000000006
519.4670000000002,500.31500000000017,519.105131788,188,1182.1651173695154,26.018297090128677,17.8725731428636,18.689069723791327,16.250567864535334,10.199976240652513,12.02134344569843,41347452.64585428,26.49397963626789,9.865579584707982,6.730882769587843,196.4045242640704,5.316788604006331,23.43982775172516,5.907179729351506,10.111325788078153,24.26546827384644,36.60419594293384,17.574928526285852,39.55482445444968,15.744432865769006,10.633577208012662,0.0,42.39340228072155,71.04313498576295,10.633577208012662,37.83489491940202,20.384643927236112,28.782775390668444,30.01038705839397,99.06,79.627611013917,44.81671600918816,12.84164324585202,42.46456947923127,0.0,0.0,107.66977860859512,12.806242861342067,13.399322999956794,0.0,35,6,9,7.467956131920958,111.68920000000006
730.9509999999996,672.4870000000001,730.441783576,288,1614.431107193289,38.06997437507693,31.98945234586604,31.98945234586604,25.425963046417483,19.386032137967167,19.386032137967167,469437816512.10925,39.7507050509641,18.53935396416055,10.583339492662573,313.0590279433349,30.571117017616725,23.88468735910006,17.721539188054518,28.872595651209583,70.22670382623002,76.2098391383784,7.109797541277533,28.709548874159157,40.43882357883859,30.734163794667158,17.75371813848418,109.14679114492384,60.01298852931433,15.950365812018994,95.73404228177742,35.13037049708517,17.75371813848418,84.12205769710297,152.94,35.981722775294855,23.97268592035911,29.557351280377304,68.08081897315927,30.58256910872178,12.999757306524504,5.51390547369244,74.11564152573365,9.996335376232873,7.391229437468255,53,12,15,13.904762099335247,204.20979999999932
590.0270000000003,566.8430000000002,589.116222936,208,1539.4450646846158,28.708531534440656,20.94984881490774,22.52227434185392,18.94247401048001,12.41000399287308,14.334287943803863,932099419.8893492,27.860960704502897,10.37037656567318,5.35564528163561,233.2766568975931,10.216698334856808,17.450535582324296,5.824404497999927,4.794537184071822,35.866408164078955,49.09138463432146,15.708872997196943,26.38357931142522,33.16323553383655,15.284745645900747,0.0,40.99917536111823,82.2651724061382,10.216698334856808,49.17714100329476,21.42854212325776,11.33111286753076,46.57176102594076,116.05,37.62960438040943,31.645470866163706,42.13104367167989,36.60419594293385,17.163120370925164,18.20195544971549,67.23383004116505,22.07241198220899,11.665000965653574,0.2346152527573191,40,8,7,7.223216349677955,140.6919999999999
382.3670000000001,369.26300000000015,382.0711313160001,136,926.488983580717,18.94938298937633,13.310264900306128,14.126761481233856,12.230530046740148,7.614650177050853,9.160969654972412,751360.306698958,18.131001981113418,6.567839649367174,3.3459780237272416,147.38603276254182,4.899909730850478,11.8870840906273,5.824404497999927,0.0,12.13273413692322,24.61992282831084,15.708872997196943,21.5890421273534,15.65511591425253,9.967957041894415,0.0,22.742541645869437,47.91653490361805,4.899909730850478,36.72520486803068,16.013551653860976,11.33111286753076,17.80867761262293,86.95,31.72242465105792,21.5890421273534,18.789982526838514,18.19910120538483,18.3295777085363,10.96913104364275,65.08512051829891,8.656692229469332,7.85162754196779,0.301954365079365,26,6,3,4.58005821901198,85.99480000000004
508.3090000000002,494.1970000000002,507.014650328,170,1139.5000826851656,23.681433796945203,16.02684837959574,18.355202852560375,14.935707400771353,8.98717890981189,11.289427333751908,9921121.43212873,24.030936463775323,9.089658157883,5.057422752313174,190.4338337287502,10.216698334856808,23.995291988236872,5.824404497999927,4.794537184071822,29.268246848926644,18.55355575984923,20.190688132982604,26.38357931142522,44.764175424069066,15.284745645900747,0.0,22.742541645869437,45.82906739417747,10.216698334856808,55.35343952073822,9.837253136417502,11.33111286753076,22.603214796694758,116.04999999999998,33.71542581910723,26.38357931142522,51.65680330528353,6.196843571613076,23.099010936235302,11.386009916798605,63.57060448785808,21.12639337187873,9.78174679804895,-1.5916000942350976,32,8,5,6.826031177172606,109.40100000000002
642.5400000000001,616.3320000000001,641.106658892,222,1756.584940294243,30.733475560822985,22.980132632362373,25.308487105327007,20.404286968554477,13.720641010314724,16.02288943425474,5846916248.44264,29.480408890240533,10.541481657573776,5.152589182827914,257.4993696083266,10.216698334856808,17.397986922577203,11.814359458703011,19.55703141003806,35.33461391738825,68.8567650798641,37.36882791002012,22.3972864001474,44.853492375585546,20.184655376751223,0.0,66.1690233707487,76.04223301222127,5.316788604006331,58.4754837332029,24.841317973957924,24.07207090826728,43.49196410432697,133.12,49.71452801707667,27.659177954885887,46.44189937253949,17.323746555007066,17.163120370925164,24.395944776997904,42.892300902077295,36.9798786222835,11.122532218458849,1.5227211365038338,43,9,7,7.227143943587103,156.34949999999972
634.5819999999999,601.318,633.1467121359999,224,1462.687811173358,30.396612267639515,23.30907476134988,25.637429234314517,19.84591545383795,14.05545436424496,16.357702788184973,2800171038.6082063,30.505914509369088,11.618057494907642,5.937878626255205,254.7775391972567,15.533486938863138,6.041840829147961,17.59760440506795,19.178148736287287,61.31482245369272,67.85093392633487,26.624886117786016,27.59594572061622,56.54391705130199,15.533486938863138,5.917906046161393,79.63751697635192,64.13965466687253,10.633577208012662,66.7427077729375,34.43039234210157,5.917906046161393,51.5150340057083,129.72,56.10137374532172,27.59594572061622,34.83271537659715,18.40509473754901,17.032643867773697,50.2456768101509,27.450184235264985,54.76173850990895,4.79164146862259,3.187198502910303,42,9,10,8.43855877868065,157.8481999999997
434.8020000000001,423.71400000000006,434.0227371520001,148,1016.6835987316664,20.689869965382485,13.91149330794533,15.483918834891512,13.01822374697485,7.824047961847336,9.748331912778127,1483474.540509082,20.288535116814504,7.178885072122389,3.880751887069896,161.85483439234977,4.899909730850478,17.704304931673196,5.824404497999927,0.0,11.600939890232516,24.61992282831084,15.168054819241275,25.979457175028216,27.256055804485047,9.967957041894415,0.0,22.742541645869437,46.62365492148205,4.899909730850478,36.72520486803068,16.013551653860976,17.148333708576654,17.9391541157744,86.95,38.59904301773744,25.979457175028216,35.24631400184529,18.19910120538483,10.96913104364275,0.0,77.6983839528192,7.963354171697283,7.622977754652087,-0.0584254535147394,28,6,3,5.201752210190376,90.96280000000004
