Target Name	IC50 (nM)	Target Source Organism According to Curator or DataSource	Ligand SMILES
Cathepsin S	 3350	Homo sapiens	Cc1[nH]c(nc1CN1CCC(CC1)n1c2ccccc2n(C)c1=O)-c1ccc(Cl)cc1Cl
Cathepsin S	 3360	Homo sapiens	Fc1ccc2[nH]c3CCN(Cc3c2c1)C(=O)[C@@H]1CCCC[C@H]1C(=O)NCC#N
Cathepsin S	 3368	Homo sapiens	CC(C)CC(C(=O)NCC#N)c1cccc(c1)-c1ccccc1N1CCOCC1
Cathepsin S	 3400	Homo sapiens	CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)NCCNc1ccc(OCc2ccncc2)cc1
Cathepsin S	 3460	Homo sapiens	Cc1noc(n1)C1CCN(CCCn2nc(c3CN(CCc23)S(C)(=O)=O)-c2ccc(c(SCC(=O)N3CCOCC3)c2)C(F)(F)F)CC1
Cathepsin S	 3520	Homo sapiens	C[C@H]1COCCN1CCCn1nc(c2CNCCc12)-c1ccc(Cl)c(c1)C#Cc1ccc2CCN(Cc2c1)C1CC1
Cathepsin S	 3570	Homo sapiens	CS(=O)(=O)N1CCc2c(C1)c(nn2CCCN1CCOCC1)-c1ccc(c(SCCN2CCCCC2)c1)C(F)(F)F
Cathepsin S	 3583	Homo sapiens	O=C(NC1(CC1)C#N)[C@H](Cc1ccc(O[C@@H]2CCNC2)cc1)NC(=O)c1ccc(cc1)-c1ccccc1
Cathepsin S	 3600	Homo sapiens	CCCSc1cc(ccc1Cl)-c1nn(CCCN2CCOCC2)c2CCN(Cc12)S(C)(=O)=O
Cathepsin S	 3606.51	Homo sapiens	Cn1c(cc2c1c1ccccc1[nH]c2=O)C(=O)NCCN1CCc2ccccc2C1
Cathepsin S	 3615.18	Homo sapiens	N#Cc1nc(nc(n1)N1CCOCC1)N1CCCCC1
Cathepsin S	 3700	Homo sapiens	CCCC[C@H](NC(=O)O[C@H](Cn1ccc(n1)-c1ccc(cc1)C(F)(F)F)C(C)(C)C)C(=O)C(=O)Nc1ccccn1
Cathepsin S	 3700	Homo sapiens	CCCC[C@H](NC(=O)O[C@H](Cc1nnc(o1)-c1ccccc1)C(C)C)C(=O)C(=O)N[C@H](C)c1ccccc1
Cathepsin S	 3700	Homo sapiens	CN(C)C(=O)[C@@H]1CCCC[C@H]1C(=O)NCC#N
Cathepsin S	 3750	Homo sapiens	CC1(C)CN(CCN1C(=O)[C@@H]1CCCC[C@H]1C(=O)NC1(CC1)C#N)c1ccc(cc1)S(C)(=O)=O
Cathepsin S	 3791.38	Homo sapiens	CCCN(CCC)CCNC(=O)C(NS(=O)(=O)c1ccc2NC(=O)CCc2c1)c1ccccc1
Cathepsin S	 3810	Homo sapiens	CS(=O)(=O)N1CCc2c(C1)c(nn2CCCN1CCOCC1)-c1ccc(Cl)c(c1)C#Cc1cnc2CCNCc2c1
Cathepsin S	 3880	Homo sapiens	C[C@@H]1CC[C@H](NC(=O)[C@H](CC2(C)CCCCC2)NC(=O)c2ccco2)C(=O)CN1C(=O)c1ccccn1
Cathepsin S	 3900	Homo sapiens	Cc1cccc(C[C@H](Nc2ccccc2)C(=O)N[C@@H](COCc2ccc(cc2)C(O)=O)C#N)c1
Cathepsin S	 3920	Homo sapiens	CS(=O)(=O)N1CCc2c(C1)c(nn2CCCN1CCC(CC1)N1CCCC1=O)-c1ccc(c(SCC(=O)N2CCCCC2)c1)C(F)(F)F
Cathepsin S	 3930		CN1CCN(CC1)c1ccc2CCCC(NC(=O)c3ccccc3)c2c1
Cathepsin S	 3931	Homo sapiens	CC(C)C[C@@H](C(=O)NCC#N)c1cccc(c1)-c1ccc(cc1)N1CCN(C)CC1
Cathepsin S	 3981.07	Homo sapiens	O=C(N[C@@H]1CCN(C1)C#N)Nc1ccccc1
Cathepsin S	 3981.07	Homo sapiens	O=C(NC1(CC1)C#N)[C@@H]1CCCC[C@H]1C(=O)N1CCN(CC1)c1nc(cs1)C1CC1
Cathepsin S	 3981.07	Homo sapiens	C[C@H]1C[C@H](CN1C#N)NS(=O)(=O)c1cccc(Br)c1
Cathepsin S	 4000	Homo sapiens	CN1CCN(CC1)c1ccc2CCCC(NC(=O)c3ccccc3)c2c1
Cathepsin S	>4000	Homo sapiens	CSc1cccc2c3CN(CCc3[nH]c12)C(=O)[C@@H]1CCCC[C@H]1C(=O)NC1(CC1)C#N
Cathepsin S	>4000	Homo sapiens	COc1cccc2c3CN(CCc3[nH]c12)C(=O)[C@@H]1CCCC[C@H]1C(=O)NC1(CC1)C#N
Cathepsin S	>4000	Homo sapiens	FC(F)(F)c1cccc2c3CN(CCc3[nH]c12)C(=O)[C@@H]1CCCC[C@H]1C(=O)NC1(CC1)C#N
Cathepsin S	>4000	Homo sapiens	O=C(NC1(CC1)C#N)[C@@H]1CCCC[C@H]1C(=O)N1CCc2[nH]c3c(cccc3c2C1)C#N
Cathepsin S	>4000	Homo sapiens	Brc1cccc2c3CN(CCc3[nH]c12)C(=O)[C@@H]1CCCC[C@H]1C(=O)NC1(CC1)C#N
Cathepsin S	>4000	Homo sapiens	Cc1cccc2c3CN(CCc3[nH]c12)C(=O)[C@@H]1CCCC[C@H]1C(=O)NC1(CC1)C#N
Cathepsin S	>4000	Homo sapiens	Clc1cccc2c3CN(CCc3[nH]c12)C(=O)[C@@H]1CCCC[C@H]1C(=O)NC1(CC1)C#N
Cathepsin S	>4000	Homo sapiens	CS(=O)(=O)c1ccc2c3CN(CCc3[nH]c2c1)C(=O)[C@@H]1CCCC[C@H]1C(=O)NC1(CC1)C#N
Cathepsin S	>4000	Homo sapiens	CS(=O)(=O)c1ccc2[nH]c3CCN(Cc3c2c1)C(=O)[C@@H]1CCCC[C@H]1C(=O)NC1(CC1)C#N
Cathepsin S	>4000	Homo sapiens	CC(C)c1ccc2[nH]c3CCN(Cc3c2c1)C(=O)[C@@H]1CCCC[C@H]1C(=O)NC1(CC1)C#N
Cathepsin S	>4000	Homo sapiens	FC(F)(F)c1ccc2[nH]c3CCN(Cc3c2c1)C(=O)[C@@H]1CCCC[C@H]1C(=O)NC1(CC1)C#N
Cathepsin S	>4000	Homo sapiens	COc1ccc2[nH]c3CCN(Cc3c2c1)C(=O)[C@@H]1CCCC[C@H]1C(=O)NC1(CC1)C#N
Cathepsin S	>4000	Homo sapiens	Clc1ccc2[nH]c3CCN(Cc3c2c1)C(=O)[C@@H]1CCCC[C@H]1C(=O)NC1(CC1)C#N
Cathepsin S	>4000	Homo sapiens	Cn1c2CCN(Cc2c2c(F)c(F)ccc12)C(=O)[C@@H]1CCCC[C@H]1C(=O)NC1(CC1)C#N
Cathepsin S	>4000	Homo sapiens	Fc1cccc2[nH]c3CCN(Cc3c12)C(=O)[C@@H]1CCCC[C@H]1C(=O)NC1(CC1)C#N
Cathepsin S	>4000	Homo sapiens	Fc1ccc2c3CN(CCc3[nH]c2c1)C(=O)[C@@H]1CCCC[C@H]1C(=O)NC1(CC1)C#N
Cathepsin S	>4000	Homo sapiens	Fc1cccc2c3CN(CCc3[nH]c12)C(=O)[C@@H]1CCCC[C@H]1C(=O)NC1(CC1)C#N
Cathepsin S	>4000	Homo sapiens	O=C(NC1(CC1)C#N)[C@@H]1CCCC[C@H]1C(=O)N1CCc2[nH]c3ccccc3c2C1
Cathepsin S	 4000	Homo sapiens	O=C(N[C@@H](C1CCS(=O)(=O)CC1)c1cn(nn1)C1(CC1)C#N)c1ccsc1
Cathepsin S	 4000	Homo sapiens	COc1ccc(NCCNC(=O)[C@H](CC(C)C)NC(=O)OCc2ccccc2)cc1
Cathepsin S	>4000	Homo sapiens	Fc1ccc2[nH]c3CCN(Cc3c2c1)C(=O)[C@@H]1CCCC[C@H]1C(=O)NC1(CC1)C#N
Cathepsin S	>4000	Homo sapiens	O=C(NC1(CC1)C#N)[C@@H]1CCCC[C@H]1C(=O)N1CCc2[nH]c3ncccc3c2C1
Cathepsin S	>4000	Homo sapiens	CS(=O)(=O)c1cccc2c3CN(CCc3[nH]c12)C(=O)[C@@H]1CCCC[C@H]1C(=O)NC1(CC1)C#N
Cathepsin S	>4000	Homo sapiens	CCOc1cccc2c3CN(CCc3[nH]c12)C(=O)[C@@H]1CCCC[C@H]1C(=O)NC1(CC1)C#N
Cathepsin S	>4000	Homo sapiens	FC(F)(F)Oc1cccc2c3CN(CCc3[nH]c12)C(=O)[C@@H]1CCCC[C@H]1C(=O)NC1(CC1)C#N
Cathepsin S	 4070	Homo sapiens	Cc1[nH]c(nc1CN1CCC(CC1)n1c2ccc(Cl)cc2[nH]c1=O)-c1ccc(C)cc1
Cathepsin S	 4200	Homo sapiens	CS(=O)(=O)N1CCc2c(C1)c(nn2CCCN1CCOCC1)-c1ccc(Cl)c(c1)C#Cc1ccc(CNCc2ccccc2)cc1
Cathepsin S	 4321	Homo sapiens	FC(F)(F)c1ccc(cc1)-c1ncc(CN2CCC(CC2)n2cnc3c2cc[nH]c3=O)[nH]1
Cathepsin S	 4371.84	Homo sapiens	CCN(CC)CCNC(=O)c1cc2c(n1C)c1ccccc1n(C)c2=O
Cathepsin S	 4380	Homo sapiens	O[C@H](COC[C@@H](Cc1ccccc1)NS(=O)(=O)c1ccc(Br)cc1)CN1CCN(CC1)c1ccccc1C#N
Cathepsin S	 4400	Homo sapiens	CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)NCCNc1ccc(OC2CCCC2)cc1
Cathepsin S	 4500		O=C(NC1(CCCCC1)C(=O)NCC#N)c1ccc(cc1)N1CCOCC1
Cathepsin S	 4500	Homo sapiens	CC(C)C[C@H](NC(=O)c1cc2ccccc2[nH]1)C(=O)NCCNc1ccc(OCc2ccccc2)cc1
Cathepsin S	 4510	Homo sapiens	CS(=O)(=O)N1CCc2c(C1)c(nn2C[C@@H](O)CN1CCC(CC1)C1CCNCC1)-c1ccc(Cl)c(c1)C#CC1CCCCC1
Cathepsin S	 4553	Homo sapiens	Br[C@H]1CCN2C[C@@H]1OC2=O
Cathepsin S	 4560	Homo sapiens	CN(C)C(=O)N1CCc2c(C1)c(nn2CCCN1CCOCC1)-c1ccc(Cl)c(c1)C#Cc1ccc(CNCc2ccc(Cl)cc2)cc1
Cathepsin S	 4560	Homo sapiens	FC(F)(F)c1ccc(cc1)-c1ncc(CN2CCC(CC2)n2nc([nH]c2=O)-c2ccc(Br)cc2)[nH]1
Cathepsin S	 4600	Homo sapiens	CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)NCCNc1ccc(OC2CCN(C)CC2)cc1
Cathepsin S	 4600	Homo sapiens	CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)NCCNc1ccc(OC2CCOCC2)cc1
Cathepsin S	 4700	Homo sapiens	COc1ccc(Nc2nccc(n2)N2CCC(C2)NC(=O)c2cccc(c2)C#N)cc1
Cathepsin S	 4800	Homo sapiens	C[C@@H]1CC[C@H](NC(=O)[C@H](CC(C)(C)C)NC(=O)c2ccco2)C(=O)CN1S(=O)(=O)c1ccccn1
Cathepsin S	 4900	Homo sapiens	CCc1ccc(cc1)C(=O)N[C@@H](CC(C)C)C(=O)NCCNc1ccc(OCc2ccccc2)cc1
Cathepsin S	>5000	Homo sapiens	O=C(N[C@@H](Cc1ccccc1)C(=O)N[C@@H]1CNC1=O)OCc1ccccc1
Cathepsin S	 5000	Homo sapiens	CN(C)S(=O)(=O)N1CCc2c(C1)c(nn2CCCN1CCOCC1)-c1ccc(Cl)c(c1)C#Cc1ccc(CNCc2ccc(Cl)cc2)cc1
Cathepsin S	>5000	Homo sapiens	Nc1ccc(Nc2nc(Nc3ccc(cn3)-c3ccsc3)ncc2Cl)cc1
Cathepsin S	>5000	Homo sapiens	FC(F)(F)c1cccc(Nc2nc(Nc3cccc(c3)-c3ccsc3)ncc2Cl)c1
Cathepsin S	>5000	Homo sapiens	CN1CCN(CC1)C(=O)C[C@H](NC(=O)c1ccc(cc1)-c1ccccc1)C(=O)NC1(CC1)C#N
Cathepsin S	>5000	Homo sapiens	CC(=O)Nc1cccc(Nc2nc(Nc3ccc(cn3)-c3ccsc3)ncc2Cl)c1
Cathepsin S	>5000	Homo sapiens	NCCCC[C@H](NC(=O)c1ccc(cc1)-c1ccccc1)C(=O)NC1(CC1)C#N
Cathepsin S	>5000	Homo sapiens	O=C(NC1(CC1)C#N)[C@H](Cc1ccccn1)NC(=O)c1ccc(cc1)-c1ccccc1
Cathepsin S	>5000	Homo sapiens	O=C(NC1(CC1)C#N)[C@@H](Cc1cccnc1)NC(=O)c1ccc(cc1)-c1ccccc1
Cathepsin S	 5020	Homo sapiens	Brc1ccc(cc1)S(=O)(=O)N[C@@H](COC(=O)[C@@H](Cc1ccccc1)NS(=O)(=O)c1ccccc1)Cc1ccccc1
Cathepsin S	 5100	Homo sapiens	CN(CCSc1cc(ccc1C(F)(F)F)-c1nn(CCCN2CCCCC2)c2CCN(Cc12)S(C)(=O)=O)CCc1ccccc1
Cathepsin S	 5232.25	Homo sapiens	Cc1ccc(CN2C(=O)CSc3ccc(cc23)C(=O)NCCN2CCOCC2)cc1
Cathepsin S	 5400		CN1CCN(CC1)c1nc(cs1)-c1ccc(cc1)C(=O)NC1(CCCCC1)C(=O)NCC#N
Cathepsin S	 5460	Homo sapiens	O[C@@H](COC[C@H](Cc1ccccc1)NS(=O)(=O)c1ccc(Br)cc1)CN1CCN(CC1)c1ccccc1C#N
Cathepsin S	 5500	Homo sapiens	CS(=O)(=O)N1CCc2c(C1)c(nn2CCCN1CCC(CC1)c1c(sc2cc(F)ccc12)C(=O)NCCN)-c1ccc(cc1)C(F)(F)F
Cathepsin S	 5700	Homo sapiens	COc1ccc(NCCNC(=O)[C@H](CC(C)C)NC(=O)c2ccc(cc2)C(C)C)cc1
Cathepsin S	 5700	Homo sapiens	CS(=O)(=O)N1CCc2c(C1)c(nn2CCCN1CCOCC1)-c1ccc(Cl)c(c1)C#Cc1ccc(CNCCc2ccccc2)cc1
Cathepsin S	 5700	Homo sapiens	CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)NCCNc1ccc(OCCn2ccnc2)cc1
Cathepsin S	 5800	Homo sapiens	CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)NCCNc1ccc(Oc2ccccc2)cc1
Cathepsin S	 5800	Homo sapiens	Fc1ccc(Nc2nccc(n2)N2CCC(C2)NC(=O)c2cccc(c2)C#N)cc1
Cathepsin S	 5839.35	Homo sapiens	Nc1nc(nc(n1)N(c1ccccc1)c1ccccc1)C#N
Cathepsin S	 5900	Homo sapiens	[NH3+][C@@H](Cc1cccs1)C(=O)N[C@@]1(C[C@@H]1c1ccccc1)C#N
Cathepsin S	 5900	Homo sapiens	N[C@@H](Cc1cccs1)C(=O)N[C@@]1(C[C@@H]1c1ccccc1)C#N
Cathepsin S	 6000	Homo sapiens	Nc1ccc-2c(c1)C(=O)C(=O)c1ccccc-21
Cathepsin S	 6000	Homo sapiens	CC1CCCN1C(=O)CSc1cc(ccc1C(F)(F)F)-c1nn(CCCN2CCC(CC2)N2CCCC2=O)c2CCN(Cc12)S(C)(=O)=O
Cathepsin S	 6000	Homo sapiens	CC(C)[C@H](NC(=O)N1CCOCC1)C(=O)N[C@@H](CCc1ccccc1)C#N
Cathepsin S	 6183	Homo sapiens	CC(C)C[C@H](NCC(F)(F)F)C(=O)NCC#N
Cathepsin S	 6350		CCCN1CCN(CC1)c1ccc(cc1)C(=O)NC1(CCCCC1)C(=O)NCC#N
Cathepsin S	 6546.96	Homo sapiens	CCN1CCC2=C(C#N)C(=N)C(C#N)(C#N)C(CCc3ccccc3)C2C1
Cathepsin S	 6597	Homo sapiens	CN1CCN(CC1)c1ccc(cc1)-c1cccc(c1)C(CC1CC1)C(=O)NCC#N
Cathepsin S	 6623	Homo sapiens	CC(C)CC(C(=O)NCC#N)c1cccc(c1)-c1ccc(cc1)S(C)(=O)=O
Cathepsin S	 6700	Homo sapiens	Cn1c2ccc(Cl)cc2n(C2CCN(CCCn3cncc(-c4ccc(Cl)c(CNC(=O)c5ccc(F)cc5)c4)c3=O)CC2)c1=O
Cathepsin S	 6700	Homo sapiens	CS(=O)(=O)N1CCc2c(C1)c(nn2CCCN1CCOCC1)-c1ccc(Cl)c(c1)C#CC1CCCCC1
Cathepsin S	 6857	Homo sapiens	COCCN1CCN(CC1)c1ccc(c(Cl)c1)S(=O)(=O)[C@H]1CCN(C1)c1ccc(c(n1)C#N)[N+]([O-])=O
Cathepsin S	 6893.3	Homo sapiens	Cn1c(cc2c1c1ccccc1n(C)c2=O)C(=O)NCCN1CCN(Cc2ccccc2)CC1
Cathepsin S	 6900	Homo sapiens	CC(C)C[C@H](NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCc1ccccc1)NC(C)=O)\C=C\S(C)(=O)=O
Cathepsin S	 7100	Homo sapiens	CC[C@H](C)[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](CCCC(=O)OC(C)(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)C=CS(C)(=O)=O
Cathepsin S	 7130	Homo sapiens	CCN(CC)CC#Cc1cc(ccc1Cl)-c1nn(C[C@@H](O)CN2CCC(CC2)C2CCN(CC2)C(=O)OC(C)(C)C)c2CCN(Cc12)S(C)(=O)=O
Cathepsin S	 7200	Homo sapiens	COc1ccc(NCCNC(=O)[C@H](CC(C)C)NC(=O)c2ccc(cn2)C(C)C)cc1
Cathepsin S	 7400	Homo sapiens	CS(=O)(=O)N1CCc2c(C1)c(nn2CCCN1CCOCC1)-c1ccc(Cl)c(c1)C#C
Cathepsin S	>7430	Homo sapiens	CC1CN(C(C)CN1C(=O)[C@@H]1CCCC[C@H]1C(=O)NC1(CC1)C#N)c1ccc(cc1)S(C)(=O)=O
Cathepsin S	 7500	Homo sapiens	CC(C)C[C@H](NC(=O)c1cc2ccccc2[nH]1)C(=O)NCCNc1ccc(OCC2CCCC2)cc1
Cathepsin S	 7720	Homo sapiens	O[C@H](COC[C@H](Cc1ccccc1)NS(=O)(=O)c1ccc(Br)cc1)CN1CCN(CC1)c1ccccc1C#N
Cathepsin S	 7800	Homo sapiens	COC(=O)C(NC(=O)NC1CCN(C1)c1ccnc(Nc2ccc(F)cc2)n1)c1ccccc1
Cathepsin S	 7900	Homo sapiens	CS(=O)(=O)N1CCc2c(C1)c(nn2CCCN1CCOCC1)-c1ccc(Cl)c(c1)C#CCO
Cathepsin S	 7920	Homo sapiens	CC(C)(C)OC(=O)N1CCC(CC1)C1CCN(C[C@H](O)Cn2nc(c3CN(CCc23)S(C)(=O)=O)-c2ccc(Cl)c(c2)C#CC2CCCCC2)CC1
Cathepsin S	 7943.28	Homo sapiens	N#CN1CCCC(CCc2ccccc2)C1
Cathepsin S	 8000	Homo sapiens	CC1CCN(CC1)C(=O)CSc1cc(ccc1C(F)(F)F)-c1nn(CCCN2CCC(CC2)N2CCCC2=O)c2CCN(Cc12)S(C)(=O)=O
Cathepsin S	 8000	Homo sapiens	Cn1c2ccc(Cl)cc2n(C2CCN(CCCn3ccnc(-c4ccc(Cl)c(CNC(=O)c5ccc(F)cc5)c4)c3=O)CC2)c1=O
Cathepsin S	 8000	Homo sapiens	CS(=O)(=O)CC[C@H](NC(=O)c1ccsc1)c1cn(nn1)C1(CC1)C#N
Cathepsin S	 8039	Homo sapiens	CC(C)CC(C(=O)NCC#N)c1cccc(c1)-c1ccccn1
Cathepsin S	 8300	Homo sapiens	CC(C)CC#Cc1cc(ccc1Cl)-c1nn(CCCN2CCOCC2)c2CCN(Cc12)S(C)(=O)=O
Cathepsin S	 8340	Homo sapiens	CC(C)C[C@@H](C(=O)NCC#N)c1cccc(c1)-c1ccc(cc1)N1CCN(CC1)C(C)(C)C
Cathepsin S	 8500		O=C(NC1(CCCCC1)C(=O)NCC#N)c1ccc(cc1)-c1csc(n1)N1CCOCC1
Cathepsin S	 8520	Homo sapiens	CS(=O)(=O)N1CCc2c(C1)c(nn2CCCN1CCOCC1)-c1ccc(Cl)c(c1)C#Cc1nnc2CNCCn12
Cathepsin S	 9000	Homo sapiens	Fc1ccccc1C(=O)Nc1ccc-2c(c1)C(=O)C(=O)c1ccccc-21
Cathepsin S	 9000	Homo sapiens	CN1CCc2c(C1)c(nn2CC(O)CN1CCCCC1)-c1ccc(c(SCCN2CCC(F)CC2)c1)C(F)(F)F
Cathepsin S	 9000	Homo sapiens	CC[C@H](C)[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)C=CS(C)(=O)=O
Cathepsin S	 9422	Homo sapiens	CC(C)CC(C(=O)NCC#N)c1cccc(c1)-c1ccc(cc1)N1CCOCC1
Cathepsin S	 9500	Homo sapiens	COc1ccccc1N1CCN(CCCCn2nc(c3CN(CCc23)C(C)=O)-c2ccc(Cl)cc2)CC1
Cathepsin S	 9500	Homo sapiens	CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)NCCNc1ccc(OCCN2CCCC2)cc1
Cathepsin S	 9500	Homo sapiens	CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)NCCNc1ccc(OCc2ccccc2)cc1
Cathepsin S	 9500	Homo sapiens	COc1ccc(NCCNC(=O)[C@H](CC(C)C)NC(=O)c2ccc(OCc3ccccc3)cc2)cc1
Cathepsin S	 9600	Homo sapiens	OC(CN1CCCCC1)Cn1nc(c2CNCCc12)-c1ccc(c(SCCN2CCC(F)CC2)c1)C(F)(F)F
Cathepsin S	 9980	Homo sapiens	NCCCC[C@H](NC(=O)C1CCCC1)C(=O)COc1c(F)c(F)cc(F)c1F
Cathepsin S	 9980	Homo sapiens	NCCCC[C@H](NC(=O)C1CCCC1)C(=O)COc1c(F)c(F)cc(F)c1F
Cathepsin S	>10000	Homo sapiens	NCCCCC(NC(=O)c1ccccn1)C(=O)COc1c(F)ccc(F)c1F
Cathepsin S	>10000	Homo sapiens	NCCCCC(NC(=O)c1ccc(F)nc1)C(=O)COc1ccon1
Cathepsin S	>10000	Homo sapiens	COC(C)(C)C(=O)NC(CCCCN)C(=O)COC(C(F)(F)F)C(F)(F)F
Cathepsin S	>10000	Homo sapiens	CN1CCN(CC1)c1ccc(Nc2ncc(Cl)c(Nc3cccc(c3)C(F)(F)F)n2)nc1
Cathepsin S	>10000	Homo sapiens	FC(F)(F)c1cccc(Nc2nc(Nc3ccc(cn3)N3CCNCC3)ncc2Cl)c1
Cathepsin S	>10000	Homo sapiens	CN(C)C1CCN(CC1)c1ccc(Nc2ncc(Cl)c(Nc3cccc(c3)C(F)(F)F)n2)nc1
Cathepsin S	>10000	Homo sapiens	FC(F)(F)c1cccc(Nc2nc(Nc3ccc(cn3)-c3ccsc3)ncc2Cl)c1
Cathepsin S	 10000	Homo sapiens	COc1cc(Nc2nccc(n2)N2CCC(C2)NC(=O)Nc2cc(C)ccc2C)cc(OC)c1OC
Cathepsin S	 10000	Homo sapiens	COC(=O)c1cccc(NC(=O)NC2CCN(C2)c2ccnc(Nc3ccc(F)cc3)n2)c1
Cathepsin S	 10000	Homo sapiens	Cc1ccc(C)c(NC(=O)NC2CCN(C2)c2ccnc(Nc3ccc(F)cc3)n2)c1
Cathepsin S	 10000	Homo sapiens	Fc1ccc(Nc2nccc(n2)N2CCC(C2)NC(=O)c2cc3ccccc3s2)cc1
Cathepsin S	 10000	Homo sapiens	COC(=O)c1cccc(NC(=O)NC2CCN(C2)c2ccnc(Nc3ccc(OC)cc3)n2)c1
Cathepsin S	 10000	Homo sapiens	COc1ccc(Nc2nccc(n2)N2CCC(C2)NC(=O)Nc2cc(C)ccc2C)cc1
Cathepsin S	>10000	Homo sapiens	COc1cc(ccc1Nc1ccc(N2CCCC2)c(Oc2ccc(C)c(NC(=O)C=C)c2)n1)N1CCN(C)CC1
Cathepsin S	>10000	Homo sapiens	COc1cc(ccc1Nc1ccc(N2CCCCC2)c(Oc2ccc(C)c(NC(=O)C=C)c2)n1)N1CCN(C)CC1
Cathepsin S	>10000	Homo sapiens	COc1cc(ccc1Nc1ccc(N2CCOCC2)c(Oc2ccc(C)c(NC(=O)C=C)c2)n1)N1CCN(C)CC1
Cathepsin S	>10000	Homo sapiens	NCCCC[C@H](NC(=O)C1CCCC1)C(=O)COc1c(F)c(F)cc(F)c1F
Cathepsin S	>10000	Homo sapiens	NCCCC[C@H](NC(=O)C1CCCC1)C(=O)COc1c(F)ccc(F)c1F
Cathepsin S	>10000	Homo sapiens	NCCCCC(NC(=O)C1CCCC1)C(=O)COc1c(F)cccc1F
Cathepsin S	>10000	Homo sapiens	NCCCCC(NC(=O)C1CCCC1)C(=O)COc1cccc(F)c1
Cathepsin S	>10000	Homo sapiens	NCCCCC(NC(=O)C1CCCC1)C(=O)COC(C(F)(F)F)C(F)(F)F
Cathepsin S	>10000	Homo sapiens	COC(C)(C)C(=O)NC(CCCCN)C(=O)COc1c(F)ccc(F)c1F
Cathepsin S	>10000	Homo sapiens	NCCCCC(NC(=O)c1ccccn1)C(=O)COc1c(F)ccc(F)c1F
Cathepsin S	>10000	Homo sapiens	NCCCCC(NC(=O)c1ccc(F)nc1)C(=O)COc1ccon1
Cathepsin S	>10000	Homo sapiens	COC(C)(C)C(=O)NC(CCCCN)C(=O)COC(C(F)(F)F)C(F)(F)F
Cathepsin S	>10000	Homo sapiens	NCCCC[C@H](NC(=O)C1CCCC1)C(=O)COc1c(F)c(F)cc(F)c1F
Cathepsin S	>10000	Homo sapiens	NCCCC[C@H](NC(=O)C1CCCC1)C(=O)COc1c(F)ccc(F)c1F
Cathepsin S	>10000	Homo sapiens	NCCCCC(NC(=O)C1CCCC1)C(=O)COc1c(F)cccc1F
Cathepsin S	>10000	Homo sapiens	NCCCCC(NC(=O)C1CCCC1)C(=O)COc1cccc(F)c1
Cathepsin S	>10000	Homo sapiens	NCCCCC(NC(=O)C1CCCC1)C(=O)COC(C(F)(F)F)C(F)(F)F
Cathepsin S	>10000	Homo sapiens	COC(C)(C)C(=O)NC(CCCCN)C(=O)COc1c(F)ccc(F)c1F
Cathepsin S	>10000	Homo sapiens	O=C(NC1(CC1)C#N)[C@@H]1CCCC[C@H]1C(=O)N1CCN(CC1)c1nc2cccnc2s1
Cathepsin S	>10000	Homo sapiens	CC(C)C[C@H](N[C@@H](c1ccc(cc1)-c1ccc(cc1)S(C)(=O)=O)C(F)(F)F)C(=O)NC(C#N)(C1CCC1)C1CCC1
Cathepsin S	>10000	Homo sapiens	NC(=O)N1CCc2c(C1)c(nn2CCCN1CCSCC1)-c1ccc(Cl)c(c1)C#Cc1ccc(COCC2CNCCO2)cc1
Cathepsin S	>10000	Homo sapiens	NC(=O)N1CCc2c(C1)c(nn2CCCN1CCSCC1)-c1ccc(Cl)c(c1)C#Cc1ccc(COCc2cccnc2)cc1
Cathepsin S	>10000	Homo sapiens	NC(=O)N1CCc2c(C1)c(nn2CCCN1CCSCC1)-c1ccc(Cl)c(c1)C#Cc1ccc(cc1)C(=O)NC[C@@H]1CCCN1
Cathepsin S	>10000	Homo sapiens	NC(=O)N1CCc2c(C1)c(nn2CCCN1CCSCC1)-c1ccc(Cl)c(c1)C#Cc1ccc(cc1)C(=O)NCc1cccnc1
Cathepsin S	>10000	Homo sapiens	NC(=O)N1CCc2c(C1)c(nn2CCCN1CCSCC1)-c1ccc(Cl)c(c1)C#Cc1ccc(cc1)C(=O)NCc1ccc(Cl)cc1
