Target Name	IC50 (nM)	Target Source Organism According to Curator or DataSource	Ligand SMILES
Cathepsin B	 7943.28	Homo sapiens	Cn1nccc1-c1cccc(CC(NC(=O)c2ccccc2)C(=O)NCC#N)c1
Cathepsin B	 7943.28	Homo sapiens	O=C(NCC#N)C(Cc1cccc(c1)-c1cn[nH]c1)NC(=O)c1ccccc1
Cathepsin B	 8029	Homo sapiens	CS(=O)C[C@H](N[C@@H](c1ccc(Br)cc1)C(F)(F)F)C(=O)NC1(CC1)C#N
Cathepsin B	 8055	Homo sapiens	CN1CCN(CC1)c1ccc(cc1)-c1cccc(c1)C(CC1CCC1)C(=O)NCC#N
Cathepsin B	 8100	Homo sapiens	COc1ccc(cc1C(=O)C(C)(C)c1cc(Cl)cc(Cl)c1)C(=O)NCc1ccnc(n1)C#N
Cathepsin B	 8400	Homo sapiens	OCCCn1cnc2c(NCc3cccc(c3)-c3ccccc3)nc(nc12)C#N
Cathepsin B	 8500	Homo sapiens	CC1(C)CCc2c(O)c(C(=O)CCc3ccc4OC5(C)CCCC(C)(C)C5Cc4c3)c(O)cc2O1
Cathepsin B	 8507	Homo sapiens	FC(F)(F)[C@@H](N[C@@H](CS(=O)(=O)c1ccc(Cl)c(Cl)c1)C(=O)NC1(CC1)C#N)c1ccccc1
Cathepsin B	 8563.1	Homo sapiens	O=C(CNC(=O)c1ccco1)OCN1C(=O)c2ccccc2C1=O
Cathepsin B	 8600	Homo sapiens	OCCCn1cnc2c(NCc3cccc(c3)-c3ccoc3)nc(nc12)C#N
Cathepsin B	 8700	Homo sapiens	Cc1ccc(cc1)S(=O)(=O)N1C[C@@H](C[C@H]1C(=O)N[C@@H](Cc1ccccc1)C=O)C#N
Cathepsin B	 8750	Homo sapiens	O=C(NCC#N)[C@@H]1CCCC[C@H]1C(=O)N1CCCCC1
Cathepsin B	 8800	Homo sapiens	Cl.O=C1C=C(Nc2ccccc2N2CCNCC2)C2=NS(=O)(=O)c3cccc1c23
Cathepsin B	 8869	Homo sapiens	CC(C)C[C@H](N[C@@H](c1ccc(cc1)-c1ccc(F)c(F)c1)C(F)(F)F)C(=O)NCC#N
Cathepsin B	 8926.9	Homo sapiens	COc1ccccc1\N=C\c1nc(oc1OC(C)=O)-c1ccccc1
Cathepsin B	 9000	Homo sapiens	FC(F)(F)c1ccc2c(OCCCCOc3ccc(C[C@H](NC2=O)C(=O)NC2(CC2)C#N)cc3Cl)c1
Cathepsin B	 9388.65	Homo sapiens	O=S(=O)(NS1=CC=CCN1S(=O)(=O)c1ccccc1)c1ccccc1
Cathepsin B	 9400	Homo sapiens	C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1)C(=O)[CH-][N+]#N
Cathepsin B	 9493	Homo sapiens	NC(=S)NN=C(c1cccc(Br)c1)c1ccc(O)c(Br)c1
Cathepsin B	 9500	Homo sapiens	CCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](CC(O)=O)NC(=O)[C@H](CC(O)=O)NC(C)=O)[C@@H](C)CC)C(C)C)C=O
Cathepsin B	 9562.6	Homo sapiens	COc1ccc(cc1)S(=O)(=O)n1nc(OC(=O)c2ccccc2)cc1N
Cathepsin B	 9724	Homo sapiens	CS(=O)C[C@H](N[C@@H](c1ccc(F)cc1)C(F)(F)F)C(=O)NC1(CC1)C#N
Cathepsin B	 9800.0	Homo sapiens	CCCC[C@H](NC(=O)O[C@H](Cc1nnc(o1)-c1ccc(F)cc1)C(C)(C)C)C(=O)C(=O)N[C@H](C)c1ccccc1
Cathepsin B	 9820	Homo sapiens	CN(C)C(=O)[C@@H]1CCCC[C@H]1C(=O)NCC#N
Cathepsin B	>10000	Homo sapiens	CS(=O)(=O)c1ccc2c(c1)\C(CCS2(=O)=O)=N\NC(N)=S
Cathepsin B	>10000	Homo sapiens	NC(=S)N\N=C1/CCc2ccccc2C1
Cathepsin B	>10000	Homo sapiens	NC(=S)N\N=C1/CCNc2c1cc(cc2[N+]([O-])=O)[N+]([O-])=O
Cathepsin B	>10000	Homo sapiens	NC(=S)N\N=C1/CCNc2c(Cc3ccccc3)cccc12
Cathepsin B	>10000	Homo sapiens	NC(=S)N\N=C1/CC(Nc2ccccc2)c2ccc(Br)cc12
Cathepsin B	>10000	Homo sapiens	NC(=S)N\N=C1/CCCSc2cc(F)c(F)cc12
Cathepsin B	>10000	Homo sapiens	NC(=S)N\N=C1/CCOc2ccc(Cl)cc12
Cathepsin B	>10000	Homo sapiens	COc1cccc2\C(CCCc12)=N\NC(N)=S
Cathepsin B	>10000	Homo sapiens	NC(=N)N\N=C1/CCS(=O)(=O)c2ccc(cc12)[N+]([O-])=O
Cathepsin B	>10000	Homo sapiens	COc1ccc2CCC\C(=N/NC(N)=S)c2c1
Cathepsin B	>10000	Homo sapiens	NC(=S)N\N=C1/CC[S+]([O-])c2ccc(cc12)[N+]([O-])=O
Cathepsin B	>10000	Homo sapiens	NCCCCC(NC(=O)C1CCCC1)C(=O)COc1c(F)cccc1F
Cathepsin B	>10000	Homo sapiens	NCCCCC(NC(=O)C1CCCC1)C(=O)COc1cccc(F)c1
Cathepsin B	>10000	Homo sapiens	NCCCCC(NC(=O)C1CCCC1)C(=O)COC(C(F)(F)F)C(F)(F)F
Cathepsin B	>10000	Homo sapiens	COC(C)(C)C(=O)NC(CCCCN)C(=O)COc1c(F)ccc(F)c1F
Cathepsin B	>10000	Homo sapiens	NCCCCC(NC(=O)c1ccccn1)C(=O)COc1c(F)ccc(F)c1F
Cathepsin B	>10000	Homo sapiens	NCCCCC(NC(=O)c1ccc(F)nc1)C(=O)COc1ccon1
Cathepsin B	>10000	Homo sapiens	COC(C)(C)C(=O)NC(CCCCN)C(=O)COC(C(F)(F)F)C(F)(F)F
Cathepsin B	>10000	Homo sapiens	CN1CCN(CC1)c1ccc(Nc2ncc(Cl)c(Nc3cccc(c3)C(F)(F)F)n2)nc1
Cathepsin B	>10000	Homo sapiens	FC(F)(F)c1cccc(Nc2nc(Nc3ccc(cn3)N3CCNCC3)ncc2Cl)c1
Cathepsin B	>10000	Homo sapiens	CN(C)C1CCN(CC1)c1ccc(Nc2ncc(Cl)c(Nc3cccc(c3)C(F)(F)F)n2)nc1
Cathepsin B	>10000	Homo sapiens	FC(F)(F)c1cccc(Nc2nc(Nc3ccc(cn3)-c3ccsc3)ncc2Cl)c1
Cathepsin B	>10000	Homo sapiens	Oc1cc2nc(-c3ccccc3)n(-c3ccccc3)c(=O)c2c(O)c1O
Cathepsin B	>10000	Homo sapiens	NC(=S)NN=C1CCS(=O)(=O)c2ccc(cc12)C(F)(F)F
Cathepsin B	>10000	Homo sapiens	NC(=S)NN=C1CCS(=O)(=O)c2ccc(OC(F)(F)F)cc12
Cathepsin B	>10000	Homo sapiens	NC(=S)NN=C1CCS(=O)(=O)c2ccc(O)cc12
Cathepsin B	>10000	Homo sapiens	NC(=S)NN=C1CCS(=O)(=O)c2ccc(cc12)[N+]([O-])=O
Cathepsin B	>10000	Homo sapiens	CC(=O)Nc1ccc2c(c1)C(CCS2(=O)=O)=NNC(N)=S
Cathepsin B	>10000	Homo sapiens	Fc1cccc(c1)N1CNC(=O)C11CCN(CCNC(=O)c2ccc(F)c(F)c2)CC1
Cathepsin B	>10000	Homo sapiens	NC(=S)NN=C1CCSc2ccc(Br)cc12
Cathepsin B	>10000	Homo sapiens	NC(=S)NN=C1CCSc2cc(F)c(F)cc12
Cathepsin B	>10000	Homo sapiens	NC(=S)NN=C1CCSc2c(F)cc(F)cc12
Cathepsin B	>10000	Homo sapiens	NC(=S)NN=C1CCSc2c(Br)cc(F)cc12
Cathepsin B	>10000	Homo sapiens	NC(=S)NN=C1CCSc2c(F)cc(Br)cc12
Cathepsin B	>10000	Homo sapiens	Cc1ccc2SCCC(=NNC(N)=S)c2c1
Cathepsin B	>10000	Homo sapiens	CCc1ccc2SCCC(=NNC(N)=S)c2c1
Cathepsin B	>10000	Homo sapiens	CC(C)c1ccc2SCCC(=NNC(N)=S)c2c1
Cathepsin B	>10000	Homo sapiens	COc1ccc2SCCC(=NNC(N)=S)c2c1
Cathepsin B	>10000	Homo sapiens	CSc1ccc2SCCC(=NNC(N)=S)c2c1
Cathepsin B	>10000	Homo sapiens	NC(=S)NN=C1CCSc2c(OC(F)(F)F)cccc12
Cathepsin B	>10000	Homo sapiens	NC(=S)NN=C1CCSc2ccc(O)cc12
Cathepsin B	>10000	Homo sapiens	NC(=S)NN=C1CCSc2ccc(cc12)[N+]([O-])=O
Cathepsin B	>10000	Homo sapiens	NC(=S)NN=C1CCSc2ccc(N)cc12
Cathepsin B	>10000	Homo sapiens	CC(=O)Nc1ccc2SCCC(=NNC(N)=S)c2c1
Cathepsin B	>10000	Homo sapiens	NC(=S)NN=C1CCSc2ccc3ccccc3c12
Cathepsin B	>10000	Homo sapiens	NC(=S)NN=C1CCS(=O)(=O)c2ccc(F)cc12
Cathepsin B	>10000	Homo sapiens	NC(=S)NN=C1CCS(=O)(=O)c2ccc(Cl)cc12
Cathepsin B	>10000	Homo sapiens	NC(=S)NN=C1CCS(=O)(=O)c2ccc(Br)cc12
Cathepsin B	>10000	Homo sapiens	NC(=S)NN=C1CCS(=O)(=O)c2cc(F)c(F)cc12
Cathepsin B	>10000	Homo sapiens	NC(=S)NN=C1CCS(=O)(=O)c2c(F)cc(F)cc12
Cathepsin B	>10000	Homo sapiens	NC(=S)NN=C1CCS(=O)(=O)c2c(Br)cc(F)cc12
Cathepsin B	>10000	Homo sapiens	NC(=S)NN=C1CCS(=O)(=O)c2c(F)cc(Br)cc12
Cathepsin B	>10000	Homo sapiens	Cc1ccc2c(c1)C(CCS2(=O)=O)=NNC(N)=S
Cathepsin B	>10000	Homo sapiens	CCc1ccc2c(c1)C(CCS2(=O)=O)=NNC(N)=S
Cathepsin B	>10000	Homo sapiens	CC(C)c1ccc2c(c1)C(CCS2(=O)=O)=NNC(N)=S
Cathepsin B	>10000	Homo sapiens	NC(=S)NN=C1CCSc2ccc(F)cc12
Cathepsin B	>10000	Homo sapiens	NC(=S)NN=C1CCSc2ccc(OC(F)(F)F)cc12
Cathepsin B	>10000	Homo sapiens	NC(=S)NN=C1CCSc2ccc(cc12)C(F)(F)F
Cathepsin B	>10000	Homo sapiens	NC(=S)NN=C(c1cc(O)cc(Br)c1)c1cc(O)cc(Br)c1
Cathepsin B	>10000	Homo sapiens	NC(=S)N\N=C(/c1cccc(O)c1)c1cc(Br)cc(Br)c1
Cathepsin B	>10000	Homo sapiens	NC(=S)N\N=C(\c1cccc(Br)c1)c1cc(O)cc(O)c1
Cathepsin B	>10000	Homo sapiens	COc1cc(OC)cc(c1)C(=N/NC(N)=S)\c1cc(Br)cc(Br)c1
Cathepsin B	>10000	Homo sapiens	COc1cc(OC)cc(c1)C(=N/NC(N)=S)\c1cccc(Br)c1
Cathepsin B	>10000	Homo sapiens	NC(=S)N\N=C(/c1cc(O)cc(O)c1)c1cc(Br)cc(Br)c1
Cathepsin B	 10000	Homo sapiens	COc1cccc(Nc2nc(NC3CCNCC3)nc(n2)C#N)c1
Cathepsin B	>10000	Homo sapiens	NC(=S)N\N=C1/CCN(c2ccc(cc12)[N+]([O-])=O)[N+]([O-])=O
Cathepsin B	>10000	Homo sapiens	NC(=S)N\N=C1/CCNc2ccc(cc12)[N+]([O-])=O
Cathepsin B	>10000	Homo sapiens	CC(=O)N1CC\C(=N/NC(N)=S)c2ccccc12
Cathepsin B	>10000	Homo sapiens	CN1CC\C(=N/NC(N)=S)c2cc(Br)ccc12
Cathepsin B	>10000	Homo sapiens	NC(=S)N\N=C1/CCNc2ccc(Br)cc12
Cathepsin B	>10000	Homo sapiens	NC(=S)N\N=C1/CCc2ccc(Br)cc12
Cathepsin B	>10000	Homo sapiens	NC(=S)N\N=C1/CCCS(=O)(=O)c2ccc(cc12)[N+]([O-])=O
Cathepsin B	>10000	Homo sapiens	NC(=S)N\N=C1/CCCSc2ccc(cc12)[N+]([O-])=O
Cathepsin B	>10000	Homo sapiens	NC(=N)N\N=C1/CCSc2ccc(cc12)[N+]([O-])=O
Cathepsin B	>10000	Homo sapiens	NC(=S)N\N=C1/CCS(=O)(=O)c2ccc(N)cc12
Cathepsin B	>10000	Homo sapiens	NC(=S)N\N=C1/CC(Oc2ccccc12)c1ccccc1
Cathepsin B	>10000	Homo sapiens	NC(=S)N\N=C1/CCCCc2ccccc12
Cathepsin B	>10000	Homo sapiens	NC(=S)N\N=C1/CCCc2cc(N)ccc12
Cathepsin B	>10000	Homo sapiens	NC(=S)N\N=C1/CCCc2c(O)cccc12
Cathepsin B	>10000	Homo sapiens	COc1ccc2\C(CCCc2c1)=N\NC(N)=S
Cathepsin B	>10000	Homo sapiens	NC(=S)N\N=C1/CCN(c2ccccc12)[N+]([O-])=O
Cathepsin B	>10000	Homo sapiens	NC(=S)N\N=C1/CCCS(=O)(=O)c2cc(F)c(F)cc12
Cathepsin B	>10000	Homo sapiens	NC(=S)NN=C1c2cc(ccc2-c2ccc(cc12)[N+]([O-])=O)[N+]([O-])=O
Cathepsin B	>10000	Homo sapiens	NC(=S)N\N=C1/CCNc2ccccc12
Cathepsin B	>10000	Homo sapiens	NC(=S)NN=C(c1ccc(Br)s1)c1cccc(Br)c1
Cathepsin B	>10000	Homo sapiens	NC(=S)NN=C(c1ccccc1)c1cccnc1
Cathepsin B	>10000	Homo sapiens	NC(=S)NN=C(c1cccnc1)c1cccc(Br)c1
Cathepsin B	>10000	Homo sapiens	NC(=S)NN=C(c1ccc(Br)nc1)c1cccc(Br)c1
Cathepsin B	>10000	Homo sapiens	NC(=S)NN=C(c1cccc(Br)c1)c1cccnc1Br
Cathepsin B	>10000	Homo sapiens	NC(=S)NN=C(C1CCCCC1)c1cccc(Br)c1
Cathepsin B	>10000	Homo sapiens	NC(=S)NN=C(c1cccc(Br)c1)c1ccc2CCCCc2c1
Cathepsin B	>10000	Homo sapiens	NC(=S)NN=C(c1ccccc1)c1ccccc1
Cathepsin B	>10000	Homo sapiens	NC(=S)NN=C(Cc1ccccc1)c1ccccc1
Cathepsin B	>10000	Homo sapiens	NC(=S)NN=C1c2ccccc2-c2ccccc12
Cathepsin B	>10000	Homo sapiens	NC(=S)NN=C1c2cc(Br)ccc2-c2ccc(Br)cc12
Cathepsin B	>10000	Homo sapiens	Cc1nnc(CN2CCC(CCOc3ccc(cc3C(F)(F)F)-c3cc4n(C)cnc4c(n3)C#N)CC2)o1
Cathepsin B	>10000	Homo sapiens	Cc1noc(CN2CCC(CCOc3ccc(cc3C(F)(F)F)-c3cc4n(C)cnc4c(n3)C#N)CC2)n1
Cathepsin B	>10000	Homo sapiens	CC(=O)N1CCC(CCOc2ccc(cc2C(F)(F)F)-c2cc3n(C)cnc3c(n2)C#N)CC1
Cathepsin B	>10000	Homo sapiens	Cn1cnc2c(nc(cc12)-c1ccc(OCCC2CCN(CC2)S(C)(=O)=O)c(c1)C(F)(F)F)C#N
Cathepsin B	11.9	Homo sapiens	Cc1cc(C)cc(C[C@H](NC(=O)C(c2ccccc2)c2ccccc2)C(=O)NCC#N)c1
Cathepsin B	12.0	Homo sapiens	Cc1ccc(C[C@H](NC(=O)C(c2ccccc2)c2ccccc2)C(=O)NCC#N)cc1C
Cathepsin B	12.0	Homo sapiens	Cc1cccc(C[C@H](Nc2ccccc2)C(=O)N[C@@H](COCc2ccc(F)c(c2)C(O)=O)C#N)c1
Cathepsin B	12.2833	Homo sapiens	CC(C)C[C@H](NC(=O)[C@@H]1O[C@H]1C(O)=O)C(=O)NCCCCN=C(N)N
Cathepsin B	13.0	Homo sapiens	Cc1cccc(C[C@H](Nc2cccc(c2)S(C)(=O)=O)C(=O)N[C@@H](COCc2cccc(c2)C(O)=O)C#N)c1
Cathepsin B	13.0	Homo sapiens	CCCC[C@H](NC(=O)O[C@H](Cn1ccc(n1)-c1ccncc1)C(C)(C)C)C(=O)CNS(=O)(=O)c1ccccn1
Cathepsin B	14.0	Homo sapiens	CC(C)C[C@H](NC(=O)c1cc2ccccc2o1)C(=O)N[C@H]1CC[C@@H](C)N(CC1=O)S(=O)(=O)c1ccccn1
Cathepsin B	14.2	Homo sapiens	CC(=O)c1c(Nc2ccc(Cl)cc2)nc2c(Cl)cc(cc2c1O)[N+]([O-])=O
Cathepsin B	16.0	Homo sapiens	CCCC[C@H](NC(=O)[C@H](C)NC(=O)[C@H](Cc1ccccc1)NC(=O)c1ccccc1)C(=O)C(=O)NC1CCCCC1
Cathepsin B	16.9	Homo sapiens	Cc1cccc(C[C@H](NC(=O)c2ccc(Cl)cc2F)C(=O)N[C@@H](COCc2ccccc2)C#N)c1
Cathepsin B	17.0	Homo sapiens	Cc1cccc(C[C@H](Nc2ccccc2)C(=O)N[C@@H](COCc2cccc(c2)-n2cnnn2)C#N)c1
Cathepsin B	18.0	Homo sapiens	CCCC[C@H](NC(=O)O[C@H](Cc1ccccc1)C(C)C)C=NNC(=O)N1CCOCC1
Cathepsin B	18.0	Homo sapiens	Cc1cccc(C[C@H](NC(=O)C(c2ccccc2)c2ccccc2)C(=O)N[C@@H](CCCc2cccc(c2)C(O)=O)C#N)c1
Cathepsin B	18.0	Homo sapiens	CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1)C(O)=O
Cathepsin B	19.0	Homo sapiens	CCCCS(=O)(=O)C[C@@H](NC(=O)OCC(F)(F)F)C(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNCc1cccc(CC)c1
Cathepsin B	20.0	Homo sapiens	CC(C)[C@H](NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)c1ccccc1)C(C)(C)C)C(=O)C(N)=O
Cathepsin B	20.0	Homo sapiens	CCCC[C@H](NC(=O)O[C@H](Cn1ccc(n1)-c1ccc(cc1)C(F)(F)F)C(C)(C)C)C(=O)C(=O)Nc1ccn[nH]1
Cathepsin B	20.0	Homo sapiens	CCCC(CCC)S(=O)(=O)C[C@@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNCc1cccc(CC)c1
Cathepsin B	21.6	Homo sapiens	CC(C)C[C@H](NC(C)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(N)=N)C=O
Cathepsin B	23.0	Homo sapiens	CC[C@@H](C)[C@H](NS(=O)(=O)c1ccc2ccccc2c1)C(=O)N[C@H](Cc1c[nH]c2ccccc12)C=O
Cathepsin B	23.0	Homo sapiens	CC(C)C(Nc1cccc(c1)C(F)(F)F)C(=O)N1CCCCN1C#N
Cathepsin B	26.0	Homo sapiens	CC(C)C[C@H](Nc1ccc(cc1)-c1ccc(cc1)N1CCNCC1)C(=O)NCC#N
Cathepsin B	27.0	Homo sapiens	COc1ccc2c(O[C@@H]3C[C@@H](N(C[C@@H](NC(=O)NC(C)(C)C)C(C)(C)C)C3)C(=O)N[C@@H](CC3CC3)C(=O)C(=O)NC3CC3)nccc2c1
Cathepsin B	27.0	Homo sapiens	CC(C)(F)C[C@H](N[C@@H](c1ccc(cc1)-c1ccc(cc1)C1(CC1)C(N)=O)C(F)(F)F)C(=O)N[C@@H](Cc1ccccc1)C#N
Cathepsin B	27.0	Homo sapiens	CCCC[C@H](NC(=O)O[C@H](Cc1ccccc1)C(C)C)C=O
Cathepsin B	29.0	Homo sapiens	Cc1cccc(C[C@H](NC(=O)C(c2ccccc2)c2ccccc2)C(=O)N[C@@H](COCc2cccc(CO)c2)C#N)c1
Cathepsin B	29.4	Homo sapiens	CCCCNC(=O)C(=O)[C@H](CCC)NC(=O)[C@@H]1C[C@H](CN1C(=O)C1(CC1)c1ccc(Cl)cc1)S(=O)(=O)c1ccccc1Cl
Cathepsin B	30.0	Homo sapiens	CC(C)[C@H](NS(=O)(=O)c1cccc2ccccc12)C(=O)N[C@H](Cc1c[nH]c2ccccc12)C=O
Cathepsin B	30.0	Homo sapiens	CCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](CC(O)=O)NC(C)=O)[C@@H](C)CC)C(C)C)C(=O)C(=O)NCc1ccccc1
Cathepsin B	30.2	Homo sapiens	CC[C@H](NC(=O)[C@@H]1C[C@H](CN1C(=O)C1(CC1)c1ccc(Cl)cc1)S(=O)(=O)c1ccccc1Cl)C(=O)C(=O)NCCc1ccccc1
Cathepsin B	30.7	Homo sapiens	Cc1cccc(C[C@H](NC(=O)C(c2ccccc2)c2ccccc2)C(=O)N[C@@H](COCc2ccc(cc2)C(O)=O)C#N)c1
Cathepsin B	31.0	Homo sapiens	CCC[C@H](NC(=O)[C@@H]1C[C@H](CN1C(=O)C1(CC1)c1ccc(Cl)cc1)S(=O)(=O)c1ccccc1Cl)C(=O)C(=O)NCc1ccccc1
Cathepsin B	31.3	Homo sapiens	Cc1cccc(C[C@H](NC(=O)c2ccc(Cl)c(Cl)c2)C(=O)NCC#N)c1
Cathepsin B	32.0	Homo sapiens	CC(C)C(Nc1cccc(Cl)c1)C(=O)N1CCCCN1C#N
Cathepsin B	32.0	Homo sapiens	CC(C)C(Nc1cccc(C)c1)C(=O)N1CCCCN1C#N
Cathepsin B	34.0	Homo sapiens	[O-][N+](=O)c1cccc(Nc2nc(nc(n2)N2CCNCC2)C#N)c1
Cathepsin B	38.0	Homo sapiens	CC(C)C(NC(=O)OC(C)(C)C)C(=O)N1CCCCN1C#N
Cathepsin B	38.0	Homo sapiens	O=C[C@H](Cc1ccccc1)NC(=O)[C@@H]1C[C@H](CN1S(=O)(=O)c1ccccc1)OS(=O)(=O)c1ccccc1
Cathepsin B	39.0	Homo sapiens	C[C@@H](OCc1ccccc1)[C@H](NC(=O)[C@H](Cc1cccc(Br)c1)NC(=O)c1ccc(cc1)-c1ccccc1)C#N
Cathepsin B	40.0	Homo sapiens	CCNC(=O)C(=O)[C@H](Cc1ccc(Br)cc1)NC(=O)[C@@H](NC(=O)CCCCC1CCSS1)C(C)C
Cathepsin B	>10000	Homo sapiens	CN(C)CCCOc1ccc(cc1C(F)(F)F)-c1cc2n(C)cnc2c(n1)C#N
Cathepsin B	>10000	Homo sapiens	CCN1CCN(CCCOc2ccc(cc2C(F)(F)F)-c2cc3n(C)cnc3c(n2)C#N)CC1
Cathepsin B	>10000	Homo sapiens	Cn1cnc2c(nc(cc12)-c1ccc(OCCC2CCNCC2)c(c1)C(F)(F)F)C#N
Cathepsin B	>10000	Homo sapiens	CN1CCC(CCOc2ccc(cc2C(F)(F)F)-c2cc3n(C)cnc3c(n2)C#N)CC1
Cathepsin B	>10000	Homo sapiens	CN(C)C(=O)CN1CCC(CCOc2ccc(cc2C(F)(F)F)-c2cc3n(C)cnc3c(n2)C#N)CC1
Cathepsin B	>10000	Homo sapiens	Cc1noc(C)c1CN1CCC(CCOc2ccc(cc2C(F)(F)F)-c2cc3n(C)cnc3c(n2)C#N)CC1
Cathepsin B	>10000	Homo sapiens	Cn1cnc2c(nc(cc12)-c1ccc(OCCC2CCN(Cc3ncco3)CC2)c(c1)C(F)(F)F)C#N
Cathepsin B	>10000	Homo sapiens	CNC(=O)C(=O)C(C)NC(=O)c1ccc(OCc2ccccn2)c(c1Cl)C(F)(F)F
Cathepsin B	>10000	Homo sapiens	CC(NC(=O)c1ccc(OCc2ccccn2)c(c1Cl)C(F)(F)F)C(=O)C(=O)N(C)C
Cathepsin B	>10000	Homo sapiens	CC(C)(F)C[C@H](N[C@@H](c1ccc(cc1)-c1ccc(cc1)S(C)(=O)=O)C(F)(F)F)C(=O)N[C@H](C#N)C1(CC1)c1ccccc1
Cathepsin B	>10000	Homo sapiens	CC(C)(C)[C@H](N[C@@H](c1ccc(cc1)-c1ccc(cc1)S(C)(=O)=O)C(F)(F)F)C(=O)N[C@@H](Cc1ccccc1)C#N
Cathepsin B	>10000	Homo sapiens	CC(C)[C@H](NC(=O)OCc1ccccc1)C(=O)NC(CC(O)=O)C(=O)CF
Cathepsin B	>10000	Homo sapiens	Cc1ccc(cc1)S(=O)(=O)N1CC(CC1C(=O)N[C@@H](Cc1ccccc1)C=O)N=[N+]=[N-]
Cathepsin B	>10000	Homo sapiens	CC(C)C[C@H](N[C@@H](c1ccc(cc1)-c1ccc(cc1)S(C)(=O)=O)C(F)(F)F)C(=O)NC(C)(C)C#N
Cathepsin B	>10000	Homo sapiens	CC(C)C[C@H](N[C@@H](c1ccc(cc1)-c1ccc(cc1)S(C)(=O)=O)C(F)(F)F)C(=O)N[C@H](Cc1ccccc1)C#N
Cathepsin B	>10000	Homo sapiens	C[C@H](C[C@H](N[C@@H](c1ccc(cc1)-c1ccc(cc1)S(C)(=O)=O)C(F)(F)F)C(=O)NC(C#N)(C1CC1)C1CC1)C(F)(F)F
Cathepsin B	>10000	Homo sapiens	C[C@@H](C[C@H](N[C@@H](c1ccc(cc1)-c1ccc(cc1)S(C)(=O)=O)C(F)(F)F)C(=O)NC(C#N)(C1CC1)C1CC1)C(F)(F)F
Cathepsin B	>10000	Homo sapiens	CC(C)C[C@H](N[C@@H](c1ccc(cc1)-c1ccc(cc1)S(C)(=O)=O)C(F)(F)F)C(=O)NC(C#N)(C1CC1)C1CC1
Cathepsin B	>10000	Homo sapiens	CC(C)C[C@H](N[C@@H](c1ccc(cc1)-c1ccc(cc1)S(C)(=O)=O)C(F)(F)F)C(=O)N[C@@H](C)C#N
Cathepsin B	>10000	Homo sapiens	CC(C)C[C@H](N[C@@H](c1ccc(cc1)-c1ccc(cc1)S(C)(=O)=O)C(F)(F)F)C(=O)NC(C#N)(C1CCC1)C1CCC1
Cathepsin B	 10000	Homo sapiens	COC(=O)[C@@H]1CCCN1C(=O)[C@@H](Cc1ccccc1)N(C)C(=O)[C@H](C)NC(=O)[C@@H](NC(=O)C[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](OC(=O)[C@@H](OC(=O)[C@H](C(C)C)N(C)C)C(C)C)C(C)C)[C@@H](C)O
Cathepsin B	>10000	Homo sapiens	O=C(NCC#N)C(Cc1cccc(c1)-c1ccncc1)NC(=O)c1ccccc1
Cathepsin B	>10000	Homo sapiens	O=C(NCC#N)C(Cc1cccc(c1)-c1cncnc1)NC(=O)c1ccccc1
Cathepsin B	>10000	Homo sapiens	Cn1cc(cn1)-c1cccc(CC(NC(=O)c2cc(nn2C)C(C)(C)C)C(=O)NCC#N)c1
Cathepsin B	>10000	Homo sapiens	O=C(NCC#N)C(Cc1cccc(c1)-c1ccnnc1)NC(=O)c1ccccc1
Cathepsin B	>10000	Homo sapiens	O=C(NCC#N)C(Cc1cccc(c1)-c1nnco1)NC(=O)c1ccccc1
Cathepsin B	>10000	Homo sapiens	Cn1nc(cc1C(=O)NC(Cc1cccc(c1)-c1nncs1)C(=O)NCC#N)C(C)(C)C
Cathepsin B	>10000	Homo sapiens	Cc1nnc(o1)-c1cccc(CC(NC(=O)c2cc(nn2C)C(C)(C)C)C(=O)NCC#N)c1
Cathepsin B	>10000	Homo sapiens	Cn1nc(cc1C(=O)NC(Cc1cccc(c1)-c1nnc(CO)o1)C(=O)NCC#N)C(C)(C)C
Cathepsin B	>10000	Homo sapiens	O=C(NCC#N)C(Cc1cccc(c1)-c1nncs1)NC(=O)c1ccccc1
Cathepsin B	>10000	Homo sapiens	Cn1nc(cc1C(=O)NC(Cc1cccc(c1)-c1nnco1)C(=O)NCC#N)C(C)(C)C
Cathepsin B	>10000	Homo sapiens	COCc1nnc(o1)-c1cccc(CC(NC(=O)c2cc(nn2C)C(C)(C)C)C(=O)NCC#N)c1
