Target Name	IC50 (nM)	Target Source Organism According to Curator or DataSource	Ligand SMILES	Potency
Cathepsin D	90300.0	Homo sapiens	CCOC(=O)COc1cnc(cn1)C(\F)=C\c1cc(F)c(F)c(c1)[C@]1(C)CS(=O)(=O)N(C)C(N)=N1	0
Cathepsin D	90400.0	Homo sapiens	CC1(C)C(N)=N[C@@](C)(CS1(=O)=O)c1cc(Nc2nccc3cc(Cl)cnc23)ccc1F	0
Cathepsin D	90500.0	Homo sapiens	CC1(C)C(N)=N[C@@](C)(CS1(=O)=O)c1cc(\C=C(/F)c2cnc(OCCC(F)(F)F)cn2)ccc1F	0
Cathepsin D	90700.0	Homo sapiens	COC[C@@]12SC(N)=N[C@@](C)([C@@H]1C2(F)F)c1cc(\C=C(/F)c2ccc(cn2)C#N)ccc1F	0
Cathepsin D	91000.0	Homo sapiens	Nc1nc2cc(ccc2c(=O)n1C[C@@H]1CC[C@@H](O1)c1ccccc1)-c1ccc(CCCCc2ccccc2)cc1	0
Cathepsin D	91000.0	Homo sapiens	C[C@]1(CS(=O)(=O)C2(CCC2)C(N)=N1)c1cc(\C=C(/F)c2ccc(Cl)cn2)ccc1F	0
Cathepsin D	91000.0	Homo sapiens	COC(=O)[C@]1(C)C[C@](C)(N=C(N)S1)c1cc(\C=C(/F)c2ccc(Cl)cn2)ccc1F	0
Cathepsin D	91200.0	Homo sapiens	C[C@@]1(N=C(N)[C@@]2(CF)CC[C@@H]1S2(=O)=O)c1cc(\C=C(/F)c2cnc(OCC=C)cn2)ccc1F	0
Cathepsin D	91300.0	Homo sapiens	CC1(C)C(N)=N[C@](C)(c2cc(\C=C(/F)c3cc4OCCOc4cn3)ccc2F)C(F)(F)S1(=O)=O	0
Cathepsin D	91300.0	Homo sapiens	COc1cnc(cn1)C(\F)=C\c1ccc(F)c(c1)[C@]1(C)CS(=O)(=O)N(C)C(N)=N1	0
Cathepsin D	91400.1	Homo sapiens	COC[C@H]1C[C@H]2CSC(N)=N[C@]2(CO1)c1ccc(F)cc1F	0
Cathepsin D	91600.0	Homo sapiens	CC#Cc1cncc(c1)-c1ccc(F)c(c1)[C@@]1(CF)N=C(N)O[C@@H]2C[C@H]12	0
Cathepsin D	92000.0	Homo sapiens	CN1C(N)=N[C@@](C)(CS1(=O)=O)c1cc(\C=C(/F)c2ncc(s2)C#N)ccc1F	0
Cathepsin D	93000.0	Homo sapiens	Nc1cccc(c1)-c1cc(cc2nc(N)n(CC3CCCO3)c(=O)c12)-c1ccccc1	0
Cathepsin D	93700.0	Homo sapiens	CN1C(N)=N[C@](C)(c2cc(\C=C(/F)c3ccc(cn3)C#N)ccc2F)C(C)(C)S1(=O)=O	0
Cathepsin D	93700.0	Homo sapiens	CCCc1cccc(c1)C1(N=C(N)N2CCCN=C12)c1ccc(OC(F)(F)F)cc1	0
Cathepsin D	93800.0	Homo sapiens	CC(Oc1cnc(cn1)C(\F)=C\c1ccc(F)c(c1)[C@@]1(C)N=C(N)S[C@]2(C[C@@H]12)C(=O)N(C)C)c1ncco1	0
Cathepsin D	93900.0	Homo sapiens	CC1CCN(CC1)C(=O)[C@]12C[C@H]1[C@](C)(N=C(N)S2)c1cc(\C=C(/F)c2ccc(cn2)C#N)ccc1F	0
Cathepsin D	94700.0	Homo sapiens	C[C@]1(CS(=O)(=O)C2(CCC2)C(N)=N1)c1cc(\C=C(/F)c2ccc(cn2)C#N)ccc1F	0
Cathepsin D	95000.0	Homo sapiens	CN1C(NC(=O)OC(C)(C)C)=N[C@@](C)(CS1(=O)=O)c1cc(\C=C(/F)c2ccc(Cl)cn2)ccc1F	0
Cathepsin D	95000.1	Homo sapiens	COc1ccc(nc1)C(=O)Nc1csc(n1)[C@]12CO[C@@H](C)C[C@H]1CSC(N)=N2	0
Cathepsin D	95100.0	Homo sapiens	COCCOc1cnc(C(=O)Nc2ccc(F)c(n2)[C@]2(C)CO[C@](C)(C(N)=N2)C(F)(F)F)c(N)n1	0
Cathepsin D	95300.0	Homo sapiens	NC1=NC(C2=NCCCN12)(c1ccc2OC(F)(F)Oc2c1)c1cccc(c1)-c1cccnc1F	0
Cathepsin D	95300.1	Homo sapiens	C[C@H]1C[C@H]2CSC(N)=N[C@]2(CO1)c1nc(NC(=O)c2ccc(OC(F)F)cn2)cs1	0
Cathepsin D	95300.0	Homo sapiens	C[C@]1(CCSC(N)=N1)c1cc(CNC23CC(C2)C3)c(F)cc1F	0
Cathepsin D	95500.0	Homo sapiens	CN(C)C(=O)[C@]12C[C@H]1[C@](C)(N=C(N)S2)c1cc(\C=C(/F)c2cnc(cn2)C#N)ccc1F	0
Cathepsin D	95600.0	Homo sapiens	NC1=N[C@@]2(CO[C@H]([C@@H]2CO1)C(F)(F)F)c1cc(\C=C(/F)c2ccc(cn2)C#N)ccc1F	0
Cathepsin D	95600.0	Homo sapiens	COC(=O)[C@]1(C)C[C@](C)(N=C(N)S1)c1cc(\C=C(/F)c2ccc(cn2)C#N)ccc1F	0
Cathepsin D	96000.0	Homo sapiens	NC1=N[C@]2(CS1)[C@@H]1COCC[C@H]1Oc1ccc(cc21)-c1cccnc1F	0
Cathepsin D	96200.0	Homo sapiens	CC1(C)C(N)=N[C@@](C)(CS1(=O)=O)c1cc(\C=C(/F)c2cnc(OCC(F)(F)C(F)F)cn2)ccc1F	0
Cathepsin D	96300.0	Homo sapiens	Cc1cc(Cl)cnc1C(=O)Nc1ccc(F)c(c1)[C@]1(C)CS(=O)(=O)C2(CC(F)(F)C2)C(N)=N1	0
Cathepsin D	96700.0	Homo sapiens	Cc1cc(OC(F)F)cnc1C(=O)Nc1ccc(F)c(c1)[C@]1(C)CS(=O)(=O)C(C)(C)C(N)=N1	0
Cathepsin D	96700.0	Homo sapiens	Cc1cc(OC(F)F)cnc1C(=O)Nc1ccc(F)c(c1)[C@@]1(C)N=C(N)C2(CC2)S(=O)(=O)[C@@H]1F	0
Cathepsin D	96700.1	Homo sapiens	COc1cnc(cn1)C(=O)Nc1csc(n1)[C@]12CO[C@@H](C)C[C@H]1CSC(N)=N2	0
Cathepsin D	96900.0	Homo sapiens	C[C@@]1(N=C(N)S[C@]2(C[C@@H]12)C(=O)N1CCN(CC1)c1ccccc1)c1cc(\C=C(/F)c2ccc(cn2)C#N)ccc1F	0
Cathepsin D	97000.1	Homo sapiens	COc1ccc(cc1)C(=O)Nc1csc(n1)[C@]12CO[C@@H](C)C[C@H]1CSC(N)=N2	0
Cathepsin D	97000.1	Homo sapiens	C[C@H]1C[C@H]2CSC(N)=N[C@]2(CO1)c1nc(NC(=O)c2ccc(Cl)cn2)cs1	0
Cathepsin D	97000.0	Homo sapiens	CCCN(c1cc2COC(=O)[C@](C)(N)Cc3cccc(CC[C@@H](NC(=O)c(c2)c1)c1ccccc1)c3)S(C)(=O)=O	0
Cathepsin D	97600.0	Homo sapiens	C[C@@]1(N=C(N)S[C@]2(C[C@@H]12)C(=O)N1CCC1)c1cc(\C=C(/F)c2ccc(Cl)cn2)ccc1F	0
Cathepsin D	97740.0	Homo sapiens	CN1C(N)=NC2(CC(C)(C)Oc3ccc(Br)cc23)C1=O	0
Cathepsin D	98000.0	Homo sapiens	Nc1nc2cc(cc(-c3cccc(c3)C(O)=O)c2c(=O)n1CC1CCCO1)-c1ccccc1	0
Cathepsin D	98000.1	Homo sapiens	C[C@H]1C[C@H]2CSC(N)=N[C@]2(CO1)c1cccs1	0
Cathepsin D	99750.0	Homo sapiens	COc1cnc(C(=O)Nc2ccc(F)c(c2)[C@]2(N=C(N)O[C@@H]3C[C@H]23)C(F)F)c(C)n1	0
Cathepsin D	99800.0	Homo sapiens	CC1(C)C(N)=NC(C)(CS1(=O)=O)c1cc(NC(=O)c2ccc(Cl)cn2)cc(F)c1F	0
Cathepsin D	99900.0	Homo sapiens	CN1C(N)=N[C@@](C)(CS1(=O)=O)c1cc(\C=C(/F)c2ncc(cc2Cl)C(F)(F)F)ccc1F	0
Cathepsin D	99900.0	Homo sapiens	C[C@]1(CS(=O)(=O)[C@@](C)(F)C(N)=N1)c1cc(Nc2nccc3cc(cnc23)C#N)ccc1F	0
Cathepsin D	100000.1	Homo sapiens	COc1ccc(cc1)C1(COC(N)=N1)c1cccc(c1)-c1cncnc1	0
Cathepsin D	100000.1	Homo sapiens	COc1ccc(cc1)C1(COC(N)=N1)c1cccc(c1)-c1cccnc1	0
Cathepsin D	100000.1	Homo sapiens	C[C@H](NC[C@@H](O)[C@H](Cc1ccccc1)NC(=O)c1ccc(NC(C)=O)cc1)C(=O)NC1CCCCC1	0
Cathepsin D	100000.1	Homo sapiens	CC(=O)c1c(Nc2ccc(Cl)cc2)nc2c(Cl)cc(cc2c1O)[N+]([O-])=O	0
Cathepsin D	100000.1	Homo sapiens	CC(=O)c1c(Nc2ccc(cc2)C(C)(C)C)nc2c(Cl)cc(cc2c1O)[N+]([O-])=O	0
Cathepsin D	100000.1	Homo sapiens	CC(=O)c1c(Nc2ccc(C)cc2Cl)nc2c(cc(Cl)cc2c1O)[N+]([O-])=O	0
Cathepsin D	100000.1	Homo sapiens	CC(=O)c1c(Nc2ccc(Br)cc2)nc2c(Br)ccc(Br)c2c1O	0
Cathepsin D	100000.1	Homo sapiens	CC(=O)c1c(O)c2c(Cl)ccc(Br)c2nc1Nc1ccc(Cl)cc1	0
Cathepsin D	100000.1	Homo sapiens	CC(=O)c1c(Nc2ccc(Cl)cc2Cl)nc2c(Cl)ccc(Cl)c2c1O	0
Cathepsin D	100000.1	Homo sapiens	CC(=O)c1c(O)c2c(C)ccc(Cl)c2nc1Nc1ccc(Br)cc1Br	0
Cathepsin D	100000.1	Homo sapiens	CC(C)[C@H](NC(=O)OCc1ccccc1)C(=O)NC(Cc1ccccc1)C=O	0
Cathepsin D	100000.1	Homo sapiens	CCCNC(=O)[C@H]1O[C@@H]1C(=O)N[C@@H]([C@@H](C)CC)C(=O)N1CCC[C@H]1C(O)=O	0
Cathepsin D	100000.1	Homo sapiens	FCC(=O)C(Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1	0
Cathepsin D	100000.1	Homo sapiens	NC1=NC(C2=NCCCN12)(c1ccccc1)c1ccccc1	0
Cathepsin D	100000.1	Homo sapiens	CN1C(N)=NC(C1=O)(c1ccccc1)c1ccccc1	0
Cathepsin D	100000.1	Homo sapiens	COc1ccc2cc(ccc2c1)-c1cn(C[C@@H]2Cc3c(CN2)[nH]c2ccccc32)nn1	0
Cathepsin D	100000.1	Homo sapiens	Cl.Cl.CC(C)CN([C@H]1CCCNC1)C(=O)c1cnc(nc1NCc1ccco1)C(C)(C)C	0
Cathepsin D	100000.0	Homo sapiens	Nc1nc2cc(ccc2c(=O)n1C[C@@H]1CC[C@@H](O1)c1ccccc1)-c1ccc(CCC2CCCCC2)cc1	0
Cathepsin D	100000.1	Homo sapiens	CC(C)CCc1ccc(cc1)-c1ccc2c(c1)nc(N)n(C[C@@H]1CC[C@@H](O1)c1ccccc1)c2=O	0
Cathepsin D	100000.1	Homo sapiens	NC1=NC2CCC(CC2CS1)OC(=O)c1cccc(Cl)c1	0
Cathepsin D	100000.1	Homo sapiens	NC1=NC2CCC(CC2CS1)NC(=O)c1cccc(Cl)c1	0
Cathepsin D	100000.1	Homo sapiens	CC(C)C[C@H](NC(=O)[C@H](C)NC(=O)[C@H](CCCNC(N)=N)NC(C)=O)[C@@H](O)CC(=O)N[C@@H](CCC(N)=O)C(N)=O	0
Cathepsin D	100000.1	Homo sapiens	CC(C)C[C@H](NC(=O)[C@H](C)NC(=O)[C@H](CCCNC(N)=N)NC(C)=O)[C@@H](O)CC(=O)N[C@@H](C)C(N)=O	0
Cathepsin D	100000.1	Homo sapiens	OC(=O)C(F)(F)F.CC(C)C[C@H](NC(=O)[C@H](C)NC(=O)[C@H](CCCNC(N)=N)NC(C)=O)[C@@H](O)CC(=O)NCCCC(N)=O	0
Cathepsin D	100000.1	Homo sapiens	OC(=O)C(F)(F)F.CC(C)C[C@H](NC(=O)[C@H](C)NC(=O)[C@H](CCCNC(N)=N)NC(C)=O)[C@@H](O)CC(=O)NC1CCCCC1	0
Cathepsin D	100000.1	Homo sapiens	Cl.CC(C)C[C@H](NC(=O)[C@H](C)NC(=O)[C@H](CCCN)NC(=O)OCc1ccccc1)[C@@H](O)CC(=O)NC1CCCCC1	0
Cathepsin D	100000.1	Homo sapiens	Cl.CC(C)C[C@H](NC(=O)[C@H](C)NC(=O)[C@H](CCCCN)NC(=O)OCc1ccccc1)[C@@H](O)CC(=O)NC1CCCCC1	0
Cathepsin D	100000.1	Homo sapiens	OC(=O)C(F)(F)F.CC(C)C[C@H](NC(=O)[C@H](C)NC(=O)[C@H](CCCNC(N)=N)NC(=O)OCc1ccccc1)[C@@H](O)CC(=O)NC1CCCCC1	0
Cathepsin D	100000.1	Homo sapiens	CC(C)C[C@H](NC(=O)[C@H](C)NC(=O)[C@H](CCCNC(N)=N)NC(=O)OCc1ccccc1)[C@@H](O)CC(=O)NCc1ccccc1	0
Cathepsin D	100000.1	Homo sapiens	CC(C)C[C@H](NC(=O)[C@H](C)NC(=O)[C@H](CCCNC(N)=N)NC(=O)OCc1ccccc1)[C@@H](O)CC(=O)NC1Cc2ccccc2C1	0
Cathepsin D	100000.1	Homo sapiens	CC(C)C[C@H](NC(=O)[C@H](C)NC(=O)[C@H](CCCNC(N)=N)NC(=O)OCc1ccccc1)[C@@H](O)CC(=O)NC(C)c1ccccc1	0
Cathepsin D	100000.1	Homo sapiens	CC(C)C[C@H](NC(=O)[C@H](C)NC(=O)[C@H](CCCNC(N)=N)NC(=O)OCc1ccccc1)[C@@H](O)CC(=O)NCCc1ccc(Cl)cc1	0
Cathepsin D	100000.1	Homo sapiens	CC(C)C[C@H](NC(=O)[C@H](C)NC(=O)[C@H](CCCNC(N)=N)NC(=O)OCc1ccccc1)[C@@H](O)CC(=O)N(C)CCc1ccc(Cl)cc1	0
Cathepsin D	100000.1	Homo sapiens	CC(C)C[C@H](NC(=O)[C@H](C)NC(=O)[C@H](CCCNC(N)=N)NC(=O)c1ccccc1)[C@@H](O)CC(=O)NCCc1ccccc1	0
Cathepsin D	100000.1	Homo sapiens	CC(C)C[C@H](NC(=O)[C@H](C)NC(=O)[C@H](CCCNC(N)=N)NC(=O)COCc1ccccc1)[C@@H](O)CC(=O)NCCc1ccccc1	0
Cathepsin D	100000.1	Homo sapiens	CC(C)C[C@H](NC(=O)[C@H](C)NC(=O)[C@H](CCCNC(N)=N)NS(=O)(=O)c1ccccc1)[C@@H](O)CC(=O)NCCc1ccccc1	0
Cathepsin D	100000.1	Homo sapiens	CC(C)C[C@H](NC(=O)[C@H](C)NC(=O)[C@H](CCCNC(N)=N)NS(=O)(=O)Cc1ccccc1)[C@@H](O)CC(=O)NCCc1ccccc1	0
Cathepsin D	100000.1	Homo sapiens	NC1CCN(CC1)C(=O)C[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)[C@@H](O)CCc1ccccn1	0
Cathepsin D	100000.1	Homo sapiens	NC1=N[C@]2(COCC[C@H]2CS1)c1ccc(F)cc1F	0
Cathepsin D	100000.1	Homo sapiens	NC1=N[C@]2(COC[C@H]2CS1)c1ccc(F)cc1F	0
Cathepsin D	100000.1	Homo sapiens	COC[C@@H]1CSC(N)=N[C@]1(C)c1ccc(F)cc1F	0
Cathepsin D	100000.1	Homo sapiens	COC[C@H]1CSC(N)=N[C@]1(C)c1ccc(F)cc1F	0
Cathepsin D	100000.1	Homo sapiens	CCNc1cc(cc(c1)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNC)N1CCCCS1(=O)=O	0
Cathepsin D	100000.1	Homo sapiens	CCNc1cc(cc(c1)C(=O)N[C@@H](Cn1cccn1)[C@H](O)CNCc1cccc(OC)c1)N1CCCCS1(=O)=O	0
Cathepsin D	100000.1	Homo sapiens	CCNc1cc(cc(c1)C(=O)N[C@@H](CC(C)C)[C@H](O)CNCc1cccc(OC)c1)N1CCCCS1(=O)=O	0
Cathepsin D	100000.1	Homo sapiens	CCS(=O)(=O)[C@]1(C)CC[C@](CF)(N=C1N)c1cc(NC(=O)c2cc3OC(F)(F)Oc3cn2)ccc1F	0
Cathepsin D	100000.1	Homo sapiens	COc1cnc(cn1)C(=O)Nc1ccc(F)c(c1)[C@]1(C)Cn2nc(cc2C(N)=N1)C#N	0
Cathepsin D	100000.1	Homo sapiens	Cn1cnc(Cn2c(=O)[nH]\c(=N/c3cc4cn(C)nc4cc3Cl)n(Cc3cc(F)c(F)cc3F)c2=O)n1	0
Cathepsin D	100000.1	Homo sapiens	CC(C)CN(C[C@H](O)[C@@H](N)c1ccccc1)S(=O)(=O)c1ccc(Cl)c(Cl)c1	0
Cathepsin D	100000.1	Homo sapiens	C[C@]1(C=CSC(N)=N1)c1cc(NC(=O)c2ccc(cn2)C#N)ccc1F	0
Cathepsin D	100000.1	Homo sapiens	C[C@@]1(N=C(N)O[C@@H]([C@@H]1F)C1(F)CC1)c1cc(NC(=O)c2cnc(OCF)cn2)ccc1F	0
Cathepsin D	100000.1	Homo sapiens	C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1)C(=O)CF	0
Cathepsin D	100000.1	Homo sapiens	FCC(=O)CNC(=O)[C@H](Cc1ccccc1)NC(=O)c1ccccc1	0
Cathepsin D	100000.1	Homo sapiens	FCC(=O)CNC(=O)[C@H](Cc1ccccc1)NC(=O)c1cccc2ccccc12	0
Cathepsin D	100000.1	Homo sapiens	Cc1cc(Cl)cnc1C(=O)Nc1ccc2OCC[C@@H]3[C@](C)(N=C(N)C(C)(C)S3(=O)=O)c2c1	0
Cathepsin D	100000.1	Homo sapiens	CCCCC(=O)N[C@@H]1C[C@H]1[C@]12COC[C@H]1CSC(N)=N2	0
Cathepsin D	100000.0	Homo sapiens	CC1(C)C(N)=N[C@@](C)(CS1(=O)=O)c1cc(\C=C(/F)c2ccc(cn2)C#N)ccc1F	0
Cathepsin D	100000.1	Homo sapiens	C[C@]1(CCSC(N)=N1)c1cc(CNCC(F)(F)F)c(F)cc1F	0
Cathepsin D	100000.1	Homo sapiens	C[C@]1(CCSC(N)=N1)c1cc(CNCC(F)F)c(F)cc1F	0
Cathepsin D	100000.1	Homo sapiens	CC(C)(NCc1cc(c(F)cc1F)[C@]1(C)CCSC(N)=N1)C(F)(F)F	0
Cathepsin D	100000.1	Homo sapiens	C[C@]1(CCSC(N)=N1)c1cc(CNCCC(F)(F)F)c(F)cc1F	0
Cathepsin D	100000.1	Homo sapiens	C[C@]1(CCSC(N)=N1)c1cc(CNC2CC2)c(F)cc1F	0
Cathepsin D	100000.1	Homo sapiens	C[C@]1(CCSC(N)=N1)c1cc(CNC2(COC2)C(F)(F)F)c(F)cc1F	0
Cathepsin D	100000.1	Homo sapiens	C[C@@H]1C[C@](C)(N=C(N)S1)c1cc(CNC2(CC2)C(F)(F)F)c(F)cc1F	0
Cathepsin D	100000.1	Homo sapiens	NC1=N[C@]2(CO[C@@H](CF)C[C@H]2CS1)c1cc(CNCC(F)(F)F)c(F)cc1F	0
Cathepsin D	100000.1	Homo sapiens	COCCCNCc1cc(c(F)cc1F)[C@]1(C)CCSC(N)=N1	0
Cathepsin D	100000.1	Homo sapiens	COCCNCc1cc(c(F)cc1F)[C@]1(C)CCSC(N)=N1	0
Cathepsin D	100000.1	Homo sapiens	CN(C)Cc1cc(c(F)cc1F)[C@]1(C)CCSC(N)=N1	0
Cathepsin D	100000.1	Homo sapiens	CC(C)NCc1cc(c(F)cc1F)[C@]1(C)CCSC(N)=N1	0
Cathepsin D	100000.1	Homo sapiens	CCNCc1cc(c(F)cc1F)[C@]1(C)CCSC(N)=N1	0
Cathepsin D	100000.1	Homo sapiens	Cc1ccc(NCc2cc(c(F)cc2F)[C@]2(C)CCSC(N)=N2)nc1	0
Cathepsin D	100000.1	Homo sapiens	COC[C@@H](C)NCc1cc(c(F)cc1F)[C@]1(C)CCSC(N)=N1	0
Cathepsin D	100000.1	Homo sapiens	CN(Cc1cc(c(F)cc1F)[C@]1(C)CCSC(N)=N1)CC(F)(F)F	0
Cathepsin D	100000.1	Homo sapiens	C[C@@H](NCc1cc(c(F)cc1F)[C@]1(C)CCSC(N)=N1)C(F)(F)F	0
Cathepsin D	100000.1	Homo sapiens	C[C@]1(CCSC(N)=N1)c1cc(CNCC2CC2)c(F)cc1F	0
Cathepsin D	100000.1	Homo sapiens	CO[C@@H]1CCN(Cc2cc(c(F)cc2F)[C@]2(C)CCSC(N)=N2)C1	0
Cathepsin D	100000.1	Homo sapiens	C[C@]1(C=C(CF)OC(N)=N1)c1cc(NC(=O)c2ccc(cn2)C#N)ccc1F	0
Cathepsin D	100000.1	Homo sapiens	COc1cccc(NC(=O)c2cnc(s2)[C@]23CO[C@@H](C)C[C@H]2CSC(N)=N3)c1	0
Cathepsin D	100000.1	Homo sapiens	C[C@H]1C[C@H]2CSC(N)=N[C@]2(CO1)c1ncccc1F	0
Cathepsin D	100000.1	Homo sapiens	COc1ccccc1[C@]12CO[C@@H](C)C[C@H]1CSC(N)=N2	0
Cathepsin D	100000.1	Homo sapiens	C[C@H]1C[C@H]2CSC(N)=N[C@]2(CO1)c1ccccc1C(F)(F)F	0
Cathepsin D	100000.1	Homo sapiens	CN1C(=N)N[C@@](C)(CS1(=O)=O)c1cc(NC(=O)c2ccc(F)cn2)ccc1F	0
Cathepsin D	100000.1	Homo sapiens	COc1cccc(NC(=O)c2cnc(s2)[C@]23CO[C@@H](C)C[C@H]2CSC(N)=N3)n1	0
Cathepsin D	100000.1	Homo sapiens	C[C@H]1C[C@H]2CSC(N)=N[C@]2(CO1)c1ccsc1	0
Cathepsin D	100000.1	Homo sapiens	C[C@H]1C[C@H]2CSC(N)=N[C@]2(CO1)c1ccccc1	0
Cathepsin D	100000.1	Homo sapiens	NC(=O)c1ccc(cc1)-c1cc(cc2nc(N)n(CC3CCCO3)c(=O)c12)-c1ccccc1	0
Cathepsin D	100000.1	Homo sapiens	Nc1nc2cc(cc(CC(O)=O)c2c(=O)n1CC1CCCO1)-c1ccccc1	0
Cathepsin D	100000.0	Homo sapiens	Nc1nc2cc(cc(-c3ccc(cc3)C(O)=O)c2c(=O)n1CC1CCCO1)-c1ccccc1	0
Cathepsin D	100000.1	Homo sapiens	Nc1nc2cc(ccc2c(=O)n1CC1CCCO1)-c1ccc(CCCc2ccccc2)cc1	0
Cathepsin D	100000.1	Homo sapiens	Nc1nc2cc(cc(-c3ccncc3)c2c(=O)n1CC1CCCO1)-c1ccccc1	0
Cathepsin D	100000.1	Homo sapiens	CC(F)(F)[C@H]1OC(N)=N[C@@](C)([C@H]1F)c1cc(NC(=O)c2cnc(OCF)cn2)ccc1F	0
Cathepsin D	100000.1	Homo sapiens	C[C@@H](F)[C@H]1OC(N)=N[C@@](C)([C@H]1F)c1cc(NC(=O)c2cnc(OCF)cn2)ccc1F	0
Cathepsin D	100100.0	Homo sapiens	C[C@@]1(N=C(N)[C@@]2(CF)CC[C@@H]1S2(=O)=O)c1cc(\C=C(/F)c2cnc(OCC3COC3)cn2)ccc1F	0
Cathepsin D	101000.0	Homo sapiens	COc1cnc2c(Nc3cnc(F)c(c3)C3(C)CS(=O)(=O)C(C)(C)C(N)=N3)nccc2c1	0
Cathepsin D	101000.0	Homo sapiens	C[C@]1(CS(=O)(=O)[C@@](C)(F)C(N)=N1)c1cc(Nc2nccc3cc(Cl)cnc23)ccc1F	0
Cathepsin D	101000.0	Homo sapiens	CNC(=O)[C@]12C[C@H]1[C@](C)(N=C(N)S2)c1cc(\C=C(/F)c2cnc(Cl)cn2)ccc1F	0
Cathepsin D	101530.0	Homo sapiens	Cc1noc(COc2cnc(cn2)C(\F)=C\c2ccc(F)c(c2)[C@@]2(C)N=C(N)[C@@]3(CF)CC[C@@H]2S3(=O)=O)n1	0
Cathepsin D	102000.0	Homo sapiens	Cc1c(CNc2cc(c(F)cn2)[C@]2(C)CS(=O)(=O)C(C)(C)C(N)=N2)nc2ccc(Cl)cn12	0
Cathepsin D	102350.0	Homo sapiens	NC1=N[C@@](C(F)F)([C@H]2C[C@H]2O1)c1cc(NC[C@@H]2C[C@H]2c2ccccc2)ccc1F	0
Cathepsin D	102550.0	Homo sapiens	CN(C)C(=O)[C@]12C[C@H]1[C@](C)(N=C(N)S2)c1cc(\C=C(/F)c2cnc(OCC(F)F)cn2)ccc1F	0
Cathepsin D	102630.0	Homo sapiens	NC1=N[C@@](C(F)F)([C@H]2C[C@H]2O1)c1cc(Nc2ncc(F)c3cc(cnc23)C#N)cc(F)c1F	0
Cathepsin D	103950.0	Homo sapiens	NC1=N[C@@](C(F)F)([C@H]2C[C@H]2O1)c1cc(NC(=O)C2CC2)ccc1F	0
Cathepsin D	104000.0	Homo sapiens	CC1(C)C(N)=N[C@@](C)(CS1(=O)=O)c1cc(ccc1F)C(=O)Nc1ccc(cc1O)C#N	0
Cathepsin D	104000.0	Homo sapiens	C[C@]1(C[C@H](OC(N)=N1)C(F)(F)F)c1cc(Nc2nccc3cc(Cl)cnc23)cc(F)c1F	0
Cathepsin D	104000.0	Homo sapiens	CC1(C)C(N)=N[C@@](CF)(CS1(=O)=O)c1cc(\C=C(/F)c2cnc(OCC#C)cn2)ccc1F	0
Cathepsin D	105000.0	Homo sapiens	NC1=N[C@]2(CN(C[C@H]2CS1)C(=O)CC(F)(F)F)c1cc(\C=C(/F)c2cnc(OCC#C)cn2)ccc1F	0
Cathepsin D	105750.0	Homo sapiens	NC1=N[C@@](CF)([C@H]2C[C@H]2O1)c1cc(Nc2ncnc3cc(Cl)cnc23)ccc1F	0
Cathepsin D	106000.0	Homo sapiens	NC1=N[C@]2(CN(C[C@H]2CS1)c1ncccn1)c1cc(\C=C(/F)c2ccc(cn2)C#N)ccc1F	0
Cathepsin D	106000.0	Homo sapiens	C[C@]1(CO[C@](C)(C(N)=N1)C(F)(F)F)c1nc(NC(=O)c2ncc(OCC(F)(F)F)nc2N)ccc1F	0
Cathepsin D	106000.0	Homo sapiens	CN(C)C(=O)[C@]12C[C@H]1[C@](C)(N=C(N)S2)c1cc(\C=C(/F)c2cnc(OCC#C)cn2)ccc1F	0
Cathepsin D	106500.0	Homo sapiens	COc1cnc(cn1)C(=O)Nc1ccc2Oc3c(F)cc(cc3C3(CCOC(N)=N3)c2c1)C1=CCCOC1	0
Cathepsin D	107000.0	Homo sapiens	CN1C(N)=N[C@@](C)(CS1(=O)=O)c1cc(\C=C(/F)c2ncc3OCCOc3n2)ccc1F	0
Cathepsin D	107000.0	Homo sapiens	CN(C)C(=O)[C@]12C[C@H]1[C@](C)(N=C(N)S2)c1cc(\C=C(/F)c2cnc(OCc3ncco3)cn2)ccc1F	0
Cathepsin D	107000.0	Homo sapiens	CC1CCN1C(=O)[C@]12C[C@H]1[C@](C)(N=C(N)S2)c1cc(\C=C(/F)c2ccc(Cl)cn2)ccc1F	0
Cathepsin D	108000.0	Homo sapiens	CC1(C)C(N)=N[C@@](C)(CS1(=O)=O)c1cc(NC(=O)c2ncc(Cl)cc2C=C)ccc1F	0
Cathepsin D	108000.0	Homo sapiens	Cc1ccccc1-c1ccc2nc(N)ccc2c1	0
Cathepsin D	108000.0	Homo sapiens	C[C@@]1(N=C(N)S[C@]2(C[C@@H]12)C(=O)N1CCOC2(CC2)C1)c1cc(\C=C(/F)c2ccc(cn2)C#N)ccc1F	0
Cathepsin D	108000.0	Homo sapiens	CC1(C)C(N)=N[C@@](C)(CS1(=O)=O)c1cc(\C=C(/F)c2ccc(F)cn2)ccc1F	0
