Target Name	IC50 (nM)	Value	Target Source Organism According to Curator or DataSource	Ligand SMILES
Cathepsin B	358.0	'='	Homo sapiens	Cc1cc(CN)cc(C[C@H](NC(=O)C(c2ccccc2)c2ccccc2)C(=O)NCC#N)c1
Cathepsin B	1800.0	'='	Homo sapiens	Cc1ccc(/C(=N\NC(N)=S)c2cc(Cl)cc(Cl)c2)cc1
Cathepsin B	210.0	'='	Homo sapiens	Cc1ccc(/C(=N/NC(N)=S)c2cccc(C(F)(F)F)c2)cc1
Cathepsin B	110.0	'='	Homo sapiens	Cc1cccc(C[C@H](NC(=O)c2ccc(F)cc2F)C(=O)N[C@H](C#N)CCCc2cccc(C(=O)O)c2)c1
Cathepsin B	300.0	'='	Homo sapiens	NC(=S)N/N=C(/c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1cccs1
Cathepsin B	500.1	'>'	Homo sapiens	CCCC[C@H](NC(=O)OCC1(Cc2ccc(F)cc2)CCC1)C(=O)C(=O)Nc1ccn[nH]1
Cathepsin B	100000.1	'>'	Homo sapiens	COc1ccc(/C=C/C(=O)NC[C@@H](Cc2ccccc2)NS(=O)(=O)c2ccc(C(F)(F)F)cc2)cc1OC
Cathepsin B	100000.1	'>'	Homo sapiens	COc1ccc(/C=C/C(=O)NC[C@H](Cc2ccccc2)NS(=O)(=O)c2ccc(Br)cc2)cc1OC
Cathepsin B	11.0	'='	Homo sapiens	CC(C)C(NC(=O)OCc1ccccc1)C(=O)N1CCCCN1C#N
Cathepsin B	32.0	'='	Homo sapiens	Cc1cccc(NC(C(=O)N2CCCCN2C#N)C(C)C)c1
Cathepsin B	110.0	'='	Homo sapiens	CC(C)C(Nc1ccc(Cl)cc1)C(=O)N1CCCCN1C#N
Cathepsin B	10000.1	'>'	Homo sapiens	NC(=S)N/N=C1\CCNc2c(Cc3ccccc3)cccc21
Cathepsin B	10000.1	'>'	Homo sapiens	NC(=S)N/N=C1\CCCSc2cc(F)c(F)cc21
Cathepsin B	10000.1	'>'	Homo sapiens	NC(=S)N/N=C1\CCCSc2ccc([N+](=O)[O-])cc21
Cathepsin B	10000.1	'>'	Homo sapiens	NC(=S)N/N=C1\CCCCc2ccccc21
Cathepsin B	10000.1	'>'	Homo sapiens	Cc1nnc(-c2cccc(C[C@H](NC(=O)c3cc(C(C)(C)C)nn3C)C(=O)NCC#N)c2)o1
Cathepsin B	10000.1	'>'	Homo sapiens	NC(=S)N/N=C(/c1cccc(Br)c1)c1ccccc1Cl
Cathepsin B	10000.1	'>'	Homo sapiens	NC(=S)N/N=C(/c1cccc(Br)c1)c1cccc(C(F)(F)F)c1
Cathepsin B	10000.1	'>'	Homo sapiens	NC(=S)N/N=C(\c1ccc(Cl)cc1)c1ccc(Br)cc1
Cathepsin B	1270.0	'='	Homo sapiens	N#CC1(NC(=O)[C@H](CCCCN)NC(=O)c2ccc(-c3ccccc3)cc2)CC1
Cathepsin B	9.4	'='	Homo sapiens	Cc1cccc(C[C@H](NC(=O)c2ccccc2)C(=O)N[C@H](C#N)COCc2cccc(C(=O)O)c2)c1
Cathepsin B	270.0	'='	Homo sapiens	CC[C@@H](C)[C@H](NC(=O)NCc1ccccc1)C(=O)N[C@@H](C=O)Cc1c[nH]c2ccccc12
Cathepsin B	3453.0	'='	Homo sapiens	N#CC1(NC(=O)[C@H](CS(=O)(=O)c2ccc(Br)cc2)N[C@@H](c2ccccc2)C(F)(F)F)CC1
Cathepsin B	18.0	'='	Homo sapiens	Cc1cccc(C[C@H](NC(=O)C(c2ccccc2)c2ccccc2)C(=O)N[C@H](C#N)CCCc2cccc(C(=O)O)c2)c1
Cathepsin B	30000.1	'>'	Homo sapiens	CCCCn1cnc2c(NCc3ccc(Br)cc3)nc(C#N)nc21
Cathepsin B	30000.1	'>'	Homo sapiens	N#Cc1nc(NCCc2ccccc2)c2ncn(Cc3cccnc3)c2n1
Cathepsin B	1500.0	'='	Homo sapiens	CC[C@@H](C)[C@H](NS(=O)(=O)c1cccc2ccccc12)C(=O)N[C@@H](C=O)Cc1c[nH]c2ccccc12
Cathepsin B	30000.1	'>'	Homo sapiens	CCCCn1cnc2c(NCc3ccc(Cl)c(Cl)c3)nc(C#N)nc21
Cathepsin B	30000.1	'>'	Homo sapiens	CCCCn1cnc2c(NCc3ccc(Cl)cc3)nc(C#N)nc21
Cathepsin B	10000.1	'>'	Homo sapiens	COc1ccc(/C(=N/NC(N)=S)c2cccc(/C(=N/NC(N)=S)c3ccc(OC)cc3)c2)cc1
Cathepsin B	10000.1	'>'	Homo sapiens	CN(/N=C(/c1ccccc1)c1cccc(C(=O)c2ccccc2)c1)C(N)=S
Cathepsin B	34.0	'='	Homo sapiens	N#Cc1nc(Nc2cccc([N+](=O)[O-])c2)nc(N2CCNCC2)n1
Cathepsin B	2971.0	'='	Homo sapiens	N#CC1(NC(=O)[C@H](CS(=O)(=O)c2nc3ccccc3s2)N[C@@H](c2ccccc2)C(F)(F)F)CC1
Cathepsin B	10000.1	'>'	Homo sapiens	N#Cc1nc(CCCN2CCCCC2)cc(C2CCCCCC2)n1
Cathepsin B	15000.1	'>'	Homo sapiens	N#Cc1nc(NCc2cccc(-c3ccccc3Cl)c2)c2ncn(CCCO)c2n1
Cathepsin B	15000.1	'>'	Homo sapiens	Cc1ccccc1-c1cccc(CNc2nc(C#N)nc3c2ncn3CCCO)c1
Cathepsin B	8600.0	'='	Homo sapiens	N#Cc1nc(NCc2cccc(-c3ccoc3)c2)c2ncn(CCCO)c2n1
Cathepsin B	15000.1	'>'	Homo sapiens	N#Cc1nc(NCc2cccc(-c3ccc(Cl)cc3)c2)c2ncn(CCCO)c2n1
Cathepsin B	15000.0	'='	Homo sapiens	N#CN1CCCC1
Cathepsin B	10000.1	'>'	Homo sapiens	CN1CCN(c2ccc(-c3cccc(CC(=O)NCC#N)c3)cc2)CC1
Cathepsin B	1000.1	'>'	Homo sapiens	N#CCNC(=O)[C@H](Cc1ccc(I)cc1)NC(=O)C(c1ccccc1)c1ccccc1
Cathepsin B	57.8	'='	Homo sapiens	C[C@@H](OCc1ccccc1)[C@@H](C#N)NC(=O)[C@H](Cc1cccc(Cl)c1)NC(=O)c1ccc(-c2ccccc2)cc1
Cathepsin B	39.4	'='	Homo sapiens	C[C@@H](OCc1ccccc1)[C@@H](C#N)NC(=O)[C@H](Cc1cccc(Br)c1)NC(=O)c1ccc(-c2ccccc2)cc1
Cathepsin B	5011.87	'='	Homo sapiens	N#CN1CCC(CCc2ccccc2)C1
Cathepsin B	15800.0	'='	Homo sapiens	C#C[C@H](COCc1cccc(C(=O)O)c1)NC(=O)[C@H](Cc1cccc(C)c1)NC(=O)c1ccc(F)cc1
Cathepsin B	50000.1	'>'	Homo sapiens	C/N=c1\nc(-c2ccc(F)cc2)n(-c2ccccc2)s1
Cathepsin B	10000.0	'='	Homo sapiens	N#Cc1nc(Nc2cc(F)cc(F)c2)nc(NC2CCCC2)n1
Cathepsin B	10715.19	'='	Homo sapiens	CCn1cnc2c(Nc3cc(F)cc(F)c3)nc(C#N)nc21
Cathepsin B	10000.1	'>'	Homo sapiens	Cc1ccccc1/C(=N\NC(N)=S)c1cccc(Br)c1
Cathepsin B	10000.1	'>'	Homo sapiens	Cc1cccc(/C(=N\NC(N)=S)c2cccc(Br)c2)c1
Cathepsin B	10000.1	'>'	Homo sapiens	NC(=S)N/N=C(/c1ccc(Br)cc1)c1ccccc1Br
Cathepsin B	72.0	'='	Homo sapiens	Cc1cccc(C[C@H](NC(=O)c2ccc(Cl)cc2F)C(=O)NCC#N)c1
Cathepsin B	6200.0	'='	Homo sapiens	CCCC[C@H](NC(=O)OC(Cc1nnc(-c2ccc(F)cc2)o1)C(C)(C)C)C(=O)C(=O)N[C@H]1CCCNC1=O
Cathepsin B	300000.1	'>'	Homo sapiens	C[C@H](NC(=O)[C@H](CC(=O)N(C)C)NC(=O)[C@@H](NC(=O)CC(C)(C)C)C(C)(C)C)C(=O)C(F)(F)F
Cathepsin B	10000.1	'>'	Homo sapiens	CNC(=O)C(=O)C(C)NC(=O)c1ccc(OCc2ccccn2)c(C(F)(F)F)c1Cl
Cathepsin B	1500.0	'='	Homo sapiens	N#CN1CCC(CNS(=O)(=O)c2ccccc2)C1
Cathepsin B	4200.0	'='	Homo sapiens	N#CN1CCC(NC(=O)c2ccccc2)C1
Cathepsin B	10000.1	'>'	Homo sapiens	CCCc1cc(-c2cccc(C)c2)nc(C#N)n1
Cathepsin B	10000.1	'>'	Homo sapiens	CCCc1cccc(-c2cc(CCC)nc(C#N)n2)c1
Cathepsin B	10000.1	'>'	Homo sapiens	CCCc1cc(-c2ccc(C)c(C(F)(F)F)c2)nc(C#N)n1
Cathepsin B	27.0	'='	Homo sapiens	COc1ccc2c(O[C@@H]3C[C@H](C(=O)N[C@@H](CC4CC4)C(=O)C(=O)NC4CC4)N(C[C@@H](NC(=O)NC(C)(C)C)C(C)(C)C)C3)nccc2c1
Cathepsin B	10000.1	'>'	Homo sapiens	NC(=S)N/N=C(/c1cccc(Br)c1)c1ccccc1Br
Cathepsin B	10000.1	'>'	Homo sapiens	CCCc1cc(-c2cccc(Cl)c2)nc(C#N)n1
Cathepsin B	1000.1	'>'	Homo sapiens	N#CCNC(=O)[C@H](Cc1cccc(C(=N)N)c1)NC(=O)C(c1ccccc1)c1ccccc1
Cathepsin B	8055.0	'='	Homo sapiens	CN1CCN(c2ccc(-c3cccc(C(CC4CCC4)C(=O)NCC#N)c3)cc2)CC1
Cathepsin B	50000.1	'>'	Homo sapiens	N#Cc1nc(NCc2cccc(-c3ccc(Cl)c(Cl)c3)c2)c2ncn(CCCO)c2n1
Cathepsin B	10000.1	'>'	Homo sapiens	S=C(NN=C(c1cccc(Br)c1)c1cccc(Br)c1)Nc1ccccc1
Cathepsin B	136.0	'='	Homo sapiens	N#Cc1nc(NC[C@H](O)c2ccccc2)nc(N2CCNCC2)n1
Cathepsin B	6309.57	'='	Homo sapiens	Cn1cc(-c2cccc(C[C@H](NC(=O)c3ccccc3)C(=O)NCC#N)c2)cn1
Cathepsin B	3200.0	'='	Homo sapiens	CCC(C)[C@H](NS(=O)(=O)c1cccc2ccccc12)C(=O)NCC=O
Cathepsin B	370.0	'='	Homo sapiens	CC[C@@H](C)[C@H](NC(=O)Nc1cccc2ccccc12)C(=O)N[C@@H](C=O)Cc1c[nH]c2ccccc12
Cathepsin B	10000.1	'>'	Homo sapiens	CN(C)CCCOc1ccc(-c2cc3c(ncn3C)c(C#N)n2)cc1C(F)(F)F
Cathepsin B	88900.0	'='	Homo sapiens	O=C1NN(c2ccc(Cl)c(C(=O)O)c2)C(=O)/C1=C\c1ccc(-c2ccc(Cl)cc2)o1
Cathepsin B	40.0	'='	Homo sapiens	CCCC[C@H](NC(=O)O[C@H](Cn1cnc2cc(Cl)c(Cl)cc21)C(C)(C)C)C(=O)CNS(=O)(=O)c1ccccn1
Cathepsin B	3612.0	'='	Homo sapiens	N#CC1(NC(=O)[C@H](CS(=O)(=O)c2nccs2)N[C@@H](c2ccccc2)C(F)(F)F)CC1
Cathepsin B	3854.0	'='	Homo sapiens	CS(=O)(=O)C[C@H](N[C@@H](c1cccc(F)c1)C(F)(F)F)C(=O)NC1(C#N)CC1
Cathepsin B	1744.0	'='	Homo sapiens	CC(C)CC(C(=O)NCC#N)c1cccc(-c2ccc(N3CCOCC3)cc2)c1
Cathepsin B	10000.1	'>'	Homo sapiens	CC(C)CC(C(=O)NCC#N)c1cccc(-c2ccc(C(N)=O)cc2)c1
Cathepsin B	2241.0	'='	Homo sapiens	N#CC1(NC(=O)[C@H](Cc2ccc(O[C@@H]3CCNC3)cc2)NC(=O)c2ccc(-c3ccccc3)cc2)CC1
Cathepsin B	5788.0	'='	Homo sapiens	CC[C@H](C)CC(C(=O)NCC#N)c1cccc(-c2ccc(N3CCN(C)CC3)cc2)c1
Cathepsin B	6369.0	'='	Homo sapiens	CC(C)CC(C(=O)NCC#N)c1cccc(-c2ccc(N3CCN(CC(C)(C)O)CC3)cc2)c1
Cathepsin B	10000.1	'>'	Homo sapiens	CC(C)CC(C(=O)NCC#N)c1cccc(-c2ccc(C3COCCN3)cc2)c1
Cathepsin B	9.9	'<'	Homo sapiens	CCCCC(=O)N[C@@H](Cc1cccc(C)c1)C(=O)N[C@H](C#N)COCc1cccc(C(=O)O)c1
Cathepsin B	3049.0	'='	Homo sapiens	CC(C)[C@H](NC(=O)[C@H](C)NC(=O)[C@@H](N1Cc2ccccc2C1=O)C(C)(C)C)C(=O)C(=O)NCc1ccc(S(N)(=O)=O)cc1
Cathepsin B	10000.0	'='	Homo sapiens	COc1cccc(Nc2nc(C#N)nc(NC3CCNCC3)n2)c1
Cathepsin B	74000.0	'='	Homo sapiens	N#Cc1nc(Nc2cccc(OC(F)(F)F)c2)nc(N2CCOCC2)n1
Cathepsin B	10000.1	'>'	Homo sapiens	CC(C)CC(C(=O)NCC#N)c1cncc(-c2ccccc2)c1
Cathepsin B	300000.1	'>'	Homo sapiens	CN(C)C(=O)C[C@H](NC(=O)[C@@H](NC(=O)CC(C)(C)C)C(C)(C)C)C(=O)N[C@H]1CN(OCc2ccccc2)C1=O
Cathepsin B	10000.1	'>'	Homo sapiens	CC(C)CC(C(=O)NCC#N)c1cccc(-c2ccc(-n3cnnn3)cc2)c1
Cathepsin B	2200.0	'='	Homo sapiens	CCCC[C@@H](C=O)NC(=O)OC(CC)(CC)Cc1ccccc1
Cathepsin B	13.0	'='	Homo sapiens	CCCC[C@H](NC(=O)O[C@H](Cn1ccc(-c2ccncc2)n1)C(C)(C)C)C(=O)CNS(=O)(=O)c1ccccn1
Cathepsin B	130.0	'='	Homo sapiens	CCCC[C@H](NC(=O)O[C@H](Cn1cnc(-c2ccc(C(F)(F)F)cc2)c1)C(C)(C)C)C(=O)CNS(=O)(=O)c1ccccn1
Cathepsin B	5011.87	'='	Homo sapiens	N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCN(c3nc(C(F)(F)F)c(Cl)s3)CC2)CC1
Cathepsin B	10000.1	'>'	Homo sapiens	Cn1cc(-c2cccc(C[C@H](NC(=O)c3cc(C(C)(C)C)nn3C)C(=O)NCC#N)c2)cn1
Cathepsin B	5011.87	'='	Homo sapiens	N#CCNC(=O)[C@H](Cc1cccc(-c2ccn[nH]2)c1)NC(=O)c1ccccc1
Cathepsin B	100000.1	'>'	Homo sapiens	CC(C)C[C@H](N[C@@H](c1ccc(-c2ccc(S(C)(=O)=O)cc2)cc1)C(F)(F)F)C(=O)NCC(N)=O
Cathepsin B	100000.1	'>'	Homo sapiens	CSCC[C@H](NC(=O)[C@H](CC(C)C)N[C@@H](c1ccc(-c2ccc(S(C)(=O)=O)cc2)cc1)C(F)(F)F)C(N)=O
Cathepsin B	5000.1	'>'	Homo sapiens	CCCC[C@H](NC(=O)OC1C2CC3CC(C2)CC1C3)C(=O)C(=O)N[C@H](C)c1ccccc1
Cathepsin B	3843.0	'='	Homo sapiens	CC(C)CC(C(=O)NCC#N)c1cccc(-c2ccc(N3CCN(C)CC3)cc2)c1
Cathepsin B	446.0	'='	Homo sapiens	CC(C)[C@H](NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)c1ccccc1)C(C)(C)c1ccccc1)C(=O)C(=O)NCc1ccccc1
Cathepsin B	100000.1	'>'	Homo sapiens	COc1ccc(C(=O)NCC(=O)NCC#N)cc1C(=O)C(C)(C)c1cc(Cl)cc(Cl)c1
Cathepsin B	242.0	'='	Homo sapiens	CC(C)[C@H](NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)c1ccccc1)C(C)(C)C)C(=O)C(=O)NCc1ccc(CN(C)C)cc1
Cathepsin B	2511.89	'='	Homo sapiens	Cc1nc(N2CCN(C(=O)[C@@H]3CCCC[C@H]3C(=O)NC3(C#N)CC3)CC2)sc1C
Cathepsin B	1995.26	'='	Homo sapiens	N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCN(c3nc4c(s3)CCC4)CC2)CC1
Cathepsin B	30.7	'='	Homo sapiens	Cc1cccc(C[C@H](NC(=O)C(c2ccccc2)c2ccccc2)C(=O)N[C@H](C#N)COCc2ccc(C(=O)O)cc2)c1
Cathepsin B	5.0	'='	Homo sapiens	Cc1cccc(C[C@H](NC(=O)C(c2ccccc2)c2ccccc2)C(=O)N[C@H](C#N)COCc2cccc(C(=O)O)c2)c1
Cathepsin B	136.0	'='	Homo sapiens	CCc1cccc(C[C@H](NC(=O)C(c2ccccc2)c2ccccc2)C(=O)NCC#N)c1
Cathepsin B	90.0	'='	Homo sapiens	CCOC(=O)/C=C/C(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)N1CCOCC1
Cathepsin B	32000.0	'='	Homo sapiens	CCCC[C@@H](C=O)NC(=O)OC(C)(C)C
Cathepsin B	27.0	'='	Homo sapiens	CCCC[C@@H](C=O)NC(=O)O[C@H](Cc1ccccc1)C(C)C
Cathepsin B	7943.28	'='	Homo sapiens	N#CCNC(=O)[C@H](Cc1cccc(-c2cn[nH]c2)c1)NC(=O)c1ccccc1
Cathepsin B	300000.1	'>'	Homo sapiens	CC(NC(=O)[C@H](CC(=O)N(C)C)NC(=O)[C@@H](NC(=O)CC(C)(C)C)C(C)(C)C)C(=O)C(F)(F)C(F)(F)F
Cathepsin B	56000.0	'='	Homo sapiens	CCCC[C@H](NC(=O)O[C@H](Cc1nnc(-c2ccccc2)o1)C(C)(C)CC)C(=O)C(=O)N[C@H](C)c1ccccc1
Cathepsin B	32000.0	'='	Homo sapiens	CCCC[C@H](NC(=O)O[C@H](Cc1nnc(-c2ccc(C(F)(F)F)cc2)o1)C(C)(C)C)C(=O)C(=O)N[C@H](C)c1ccccc1
Cathepsin B	160000.0	'='	Homo sapiens	N#Cc1nc(Nc2ccc(F)cc2)nc(N2CCOCC2)n1
Cathepsin B	700.0	'='	Homo sapiens	O=C(CF)CNC(=O)[C@H](Cc1ccccc1)NC(=O)c1ccccc1
Cathepsin B	13000.1	'>'	Homo sapiens	CCCC[C@H](NC(=O)O[C@H]1CCc2ccccc21)C(=O)C(=O)N[C@H](C)c1ccccc1
Cathepsin B	5200.0	'='	Homo sapiens	CCc1nnc(NS(=O)(=O)c2ccc(NC(=O)Nc3ccc(Cl)cc3)cc2)s1
Cathepsin B	100000.1	'>'	Homo sapiens	Cc1cccc(O[C@@H]2CCNC[C@@H]2O)c1C
Cathepsin B	5011.87	'='	Homo sapiens	CC(C)(C#N)c1cnc(N2CCN(C(=O)[C@@H]3CCCC[C@H]3C(=O)NC3(C#N)CC3)CC2)s1
Cathepsin B	25118.86	'='	Homo sapiens	N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCN(c3nc4cccnc4s3)CC2)CC1
Cathepsin B	70.0	'='	Homo sapiens	CCOC(=O)/C=C/C(=O)[C@H](CCc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1
Cathepsin B	10000.1	'>'	Homo sapiens	N#CCNC(=O)C1(NC(c2ccc(-c3ccc(N4CCNCC4)cc3)cc2)C(F)(F)F)CCCCC1
Cathepsin B	3000.0	'='	Homo sapiens	C=CC(=O)Nc1cc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3OC)ccc2N2CCCCC2)ccc1C
Cathepsin B	4300.0	'='	Homo sapiens	N#Cc1nc(Nc2ccc(F)cc2)nc(NC2CCNCC2)n1
Cathepsin B	25118.96	'>'	Homo sapiens	C[C@@H]1C[C@@H](NS(=O)(=O)c2cccc(Br)c2)CN1C#N
Cathepsin B	25118.96	'>'	Homo sapiens	C[C@H]1C[C@@H](NS(=O)(=O)c2cc(Br)ccc2Br)CN1C#N
Cathepsin B	10000.1	'>'	Homo sapiens	Cn1cnc2c(C#N)nc(-c3ccc(OCCC4CCNCC4)c(C(F)(F)F)c3)cc21
Cathepsin B	10000.1	'>'	Homo sapiens	N#CCNC(=O)[C@H](Cc1cccc(-c2ccncc2)c1)NC(=O)c1ccccc1
Cathepsin B	46.0	'='	Homo sapiens	Cc1cccc(O[C@H]2CCN3C[C@@H]2OC3=O)c1C
Cathepsin B	10000.1	'>'	Homo sapiens	CC(C)(c1ccc(F)cc1)S(=O)(=O)C[C@H](N[C@@H](c1ccc(F)cc1)C(F)(F)F)C(=O)NC1(C#N)CC1
Cathepsin B	1000.0	'='	Homo sapiens	N#CC1(NC(=O)[C@H](CS(=O)(=O)CC2CC2)N[C@@H](c2ccc(F)cc2)C(F)(F)F)CC1
Cathepsin B	1980.0	'='	Homo sapiens	CS(=O)(=O)C[C@H](N[C@@H](c1ccccc1)C(F)(F)F)C(=O)NC1(C#N)CC1
Cathepsin B	1800.0	'='	Homo sapiens	Nc1cc(OC(=O)c2cccs2)nn1S(=O)(=O)c1ccccc1
Cathepsin B	337.0	'='	Homo sapiens	CC(C)CS(=O)(=O)C[C@H](N[C@@H](c1ccc(F)cc1)C(F)(F)F)C(=O)NC1(C#N)CC1
Cathepsin B	10000.1	'>'	Homo sapiens	NC(=S)N/N=C(\c1ccc(F)cc1)c1cccc(C(=O)c2ccc(F)cc2)c1
Cathepsin B	22000.0	'='	Homo sapiens	NC(=S)N/N=C(/CCc1ccccc1)c1cccc(F)c1
Cathepsin B	3900.0	'='	Homo sapiens	N#Cc1nc(NCc2cccc(-c3cccnc3)c2)c2ncn(CCCO)c2n1
Cathepsin B	15000.1	'>'	Homo sapiens	N#Cc1nc(NCc2cccc(-c3c(F)c(F)c(F)c(F)c3F)c2)c2ncn(CCCO)c2n1
Cathepsin B	15000.1	'>'	Homo sapiens	CN(C)c1cccc(-c2cccc(CNc3nc(C#N)nc4c3ncn4CCCO)c2)c1
Cathepsin B	4813.0	'='	Homo sapiens	N#CC1(NC(=O)[C@H](CS(=O)(=O)c2ccc(Cl)c(Cl)c2)N[C@@H](c2ccc(F)cc2)C(F)(F)F)CC1
Cathepsin B	170.0	'='	Homo sapiens	CS(=O)(=O)C[C@H](N[C@@H](c1ccc(-c2ccc(F)cc2)cc1)C(F)(F)F)C(=O)NC1(C#N)CC1
Cathepsin B	2500.0	'='	Homo sapiens	CC(C)C[C@H](NC(=O)c1ccc(-c2ccccc2)cc1)C(=O)NC1(C#N)CCS(=O)(=O)CC1
Cathepsin B	15400.0	'='	Homo sapiens	N#CCNC(=O)C1(NC(=O)c2ccc(N3CCOCC3)cc2)CCCCC1
Cathepsin B	3571.0	'='	Homo sapiens	CNC(=O)c1ccc(CNC(=O)C(=O)[C@@H](NC(=O)[C@H](C)NC(=O)[C@@H](N2Cc3ccccc3C2=O)C(C)(C)C)C(C)C)cc1
Cathepsin B	3890.0	'='	Homo sapiens	CC(=O)c1c(Nc2ccc(Cl)cc2Cl)[nH]c2c(Cl)ccc(Cl)c2c1=O
Cathepsin B	5000.1	'>'	Homo sapiens	CN(C)S(=O)(=O)NCCCC[C@H](NC(=O)OCC1(Cc2ccc(F)cc2)CCC1)C(=O)C(=O)NCc1cccnc1
Cathepsin B	3600.0	'='	Homo sapiens	CCCC[C@H](NC(=O)OCC1(Cc2ccccc2)CCC1)C(=O)C(=O)N[C@H](C)c1ccccc1
Cathepsin B	79.0	'='	Homo sapiens	N#Cc1nc(Nc2cccc([N+](=O)[O-])c2)nc(NC2CCCCC2)n1
Cathepsin B	2751.0	'='	Homo sapiens	N#CC1(NC(=O)[C@H](Cc2cccnc2)NC(=O)c2ccc(-c3ccccc3)cc2)CC1
Cathepsin B	22400.0	'='	Homo sapiens	CC1=NN(c2ccc(Cl)c(C(=O)O)c2)C(=O)/C1=C\c1ccc(C(C)C)cc1
Cathepsin B	2000.1	'>'	Homo sapiens	CCCC[C@H](NC(=O)OCC1(CCc2ccccc2)CCC1)C(=O)C(=O)N[C@H](C)c1ccccc1
Cathepsin B	10000.1	'>'	Homo sapiens	NC(=S)N/N=C(/c1ccccc1)c1cccs1
Cathepsin B	10000.1	'>'	Homo sapiens	NC(=S)N/N=C1\CCSc2c(F)cc(Br)cc21
Cathepsin B	10000.1	'>'	Homo sapiens	NC(=S)N/N=C1\CCSc2ccc([N+](=O)[O-])cc21
Cathepsin B	715.0	'='	Homo sapiens	CN(C)c1ccc(C[C@H](NC(=O)c2ccc(-c3ccccc3)cc2)C(=O)NC2(C#N)CC2)cc1
Cathepsin B	987.0	'='	Homo sapiens	CC(C)CN(NC(=O)c1ccc(CN2CCN(C)CC2)cc1)c1nc(C#N)ncc1Br
Cathepsin B	23.0	'='	Homo sapiens	CC[C@@H](C)[C@H](NS(=O)(=O)c1ccc2ccccc2c1)C(=O)N[C@@H](C=O)Cc1c[nH]c2ccccc12
Cathepsin B	530.0	'='	Homo sapiens	C[C@H](NS(=O)(=O)c1cccc2ccccc12)C(=O)N[C@@H](C=O)Cc1c[nH]c2ccccc12
Cathepsin B	10000.1	'>'	Homo sapiens	CC(C)Oc1ccc(C(=O)c2cccc(/C(=N/NC(N)=S)c3ccc(OC(C)C)cc3)c2)cc1
Cathepsin B	5200.0	'='	Homo sapiens	CCCC[C@H](NC(=O)O[C@H](Cc1nnc(-c2ccc(C(F)(F)F)cc2)o1)C(C)(C)C)C(=O)C(=O)NN1CCOC1=O
Cathepsin B	5000.1	'>'	Homo sapiens	CN1CCN(C(=O)C[C@H](NC(=O)c2ccc(-c3ccccc3)cc2)C(=O)NC2(C#N)CC2)CC1
Cathepsin B	2320.0	'='	Homo sapiens	CC(C)C[C@H](NC(=O)c1ccc(CN2CCN(C)CC2)cc1)C(=O)NC1(C#N)CCS(=O)(=O)CC1
Cathepsin B	10000.1	'>'	Homo sapiens	NC(=S)N/N=C(/c1cccc(Br)c1)c1cc(O)cc(Br)c1
Cathepsin B	10000.1	'>'	Homo sapiens	NC(=S)N/N=C1\CCS(=O)(=O)c2ccc(Br)cc21
Cathepsin B	72300.0	'='	Homo sapiens	N=C1S/C(=C\c2ccc(-c3ccc(O)c(C(=O)O)c3)o2)C(=O)N1c1nccs1
Cathepsin B	800.0	'='	Homo sapiens	N#Cc1nc(Nc2ccc(OC(F)(F)F)cc2)nc(NC2CCNCC2)n1
Cathepsin B	158.0	'='	Homo sapiens	CC(C)C[C@H](Nc1cscc1Br)C(=O)NCC#N
Cathepsin B	5000.1	'>'	Homo sapiens	N#CC1(NC(=O)[C@H](Cc2ccncc2)NC(=O)c2ccc(-c3ccccc3)cc2)CC1
Cathepsin B	519.0	'='	Homo sapiens	S=C1O[C@@H]2CN1CC[C@@H]2Oc1ccccc1
Cathepsin B	12690.0	'='	Homo sapiens	CC(=O)c1c(Nc2ccc(Cl)cc2Cl)[nH]c2c([N+](=O)[O-])cc(Cl)cc2c1=O
Cathepsin B	30000.1	'>'	Homo sapiens	CCCCn1cnc2c(NC(C)c3ccccc3)nc(C#N)nc21
Cathepsin B	30000.1	'>'	Homo sapiens	N#Cc1nc(NCc2ccc(F)cc2)c2ncn(Cc3ccccc3)c2n1
Cathepsin B	30000.1	'>'	Homo sapiens	N#Cc1nc(NCc2ccccc2)c2ncn(CCCO)c2n1
Cathepsin B	30000.1	'>'	Homo sapiens	N#Cc1nc(NCCc2ccccc2)c2ncn(Cc3ccccc3)c2n1
Cathepsin B	30000.1	'>'	Homo sapiens	N#Cc1nc(NCc2ccc(Cl)cc2)c2ncn(Cc3ccccc3)c2n1
Cathepsin B	1700.0	'='	Homo sapiens	Nc1cc(OC(=O)c2cccs2)nn1S(=O)(=O)c1ccccc1
Cathepsin B	700.0	'='	Homo sapiens	Nc1cc(OC(=O)c2cccs2)nn1S(=O)(=O)c1ccccc1
