MaxAbsEStateIndex,Ipc,Kappa1,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,HeavyAtomCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAtomStereoCenters,NumHAcceptors,NumHDonors,NumHeteroatoms,NumHeterocycles,NumSaturatedCarbocycles,NumSaturatedRings,NumUnspecifiedAtomStereoCenters,RingCount,MolMR,fr_Ar_N,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_alkyl_halide,fr_amidine,fr_aniline,fr_benzene,fr_bicyclic,fr_guanido,fr_halogen,fr_methoxy,fr_nitrile,fr_pyridine
13.730648042010223,60757105.754573286,29.0519817530355,8.504316593743493,219.551720485986,20.476967556653417,22.98500432635938,0.0,5.907179729351506,0.0,0.0,4.794537184071822,8.78083009534964,0.0,0.0,46.24850455861172,60.927196726644254,37.560974617835775,12.145807216896262,23.418757628062217,5.907179729351506,10.633577208012662,5.41499046939678,97.4352301698017,6.544756405912575,64.72299856795243,5.749511833283905,15.370440161812713,8.78083009534964,5.749511833283905,0.0,35.30532155798474,17.04943215148857,83.5370833711607,36.39820241076966,0.0,0.0,70.59,23.78024889898805,18.681894674262168,0.0,35.93063986771852,43.06261688514655,24.61992282831084,0.0,6.06636706846161,57.384997343389,4.736862953800049,33.91426466228654,0.0,11.853520972129932,17.342201506514503,2.457005596967008,-0.8530348834597707,8.847384318914838,2.673050429840532,12.432274063473091,0.0,37,5,0,1,1,2,0,4,4,3,7,1,0,0,0,3,142.57619999999986,0,0,0,2,0,0,0,0,2,1,0,2,0,0,0
13.40043132752191,2957142818.747068,29.575961917584728,6.859059346109163,253.44181324206772,25.04406720444477,5.601050810983688,0.0,5.879988336435371,11.466446624403511,0.0,9.589074368143644,4.9839785209472085,0.0,0.0,45.03667987291831,79.18383044189308,49.57568096728388,17.709258708593257,14.637927532712578,5.907179729351506,20.184655376751223,5.41499046939678,102.47123984542046,6.544756405912575,93.02931816006624,5.879988336435371,20.92970705686472,0.0,5.879988336435371,0.0,44.856399726723296,5.41499046939678,91.52895518540667,59.65279380652924,0.0,0.0,105.48,12.145807216896262,14.69560176298435,0.0,28.524328733931934,56.07265434387607,17.193270051855603,16.83031028786604,18.32957770853629,49.60389001246936,9.720841474747257,8.05739929725465,0.0,30.58172174611017,18.35555280882504,4.691104355363825,0.3953419156480334,12.995169195307216,9.744084711004792,7.512959303819608,0.0,43,8,1,2,3,1,2,3,7,3,8,4,1,1,0,6,166.39669999999964,2,0,2,2,0,0,0,0,1,5,0,0,0,0,2
12.78590859054458,64269656.4208737,29.619243591693756,11.884328929973414,215.49623031535148,25.793756160659747,6.041840829147961,0.0,11.814359458703011,0.0,6.093240070938415,9.589074368143644,4.794537184071822,0.0,0.0,89.12506110217139,30.74382240663642,6.544756405912575,25.17351080433519,24.22700190085622,17.907599529641427,15.950365812018994,5.917906046161393,102.6641602976116,13.151638370425491,35.89528683400505,0.0,15.950365812018994,4.794537184071822,0.0,0.0,54.353413340951846,5.917906046161393,83.61914212033837,30.33183534230805,0.0,0.0,116.76000000000002,30.188067846334143,19.49013894705617,0.0,18.24590739843891,44.08838122925306,19.26246486877803,0.0,44.179309741689295,15.950365812018994,4.736862953800049,5.345480879666937,0.0,37.9477035340029,19.358241257365155,0.9195676112785048,-0.7554676025038303,8.067064342406056,7.951840084924877,4.665569892859409,0.0,36,8,0,1,1,1,0,3,5,4,8,1,0,1,0,2,140.37289999999996,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0
13.312181849766525,33997678.38585157,25.57896890222074,6.584722115751966,207.2350597960804,20.476967556653417,11.418271652029585,0.0,11.787168065786876,0.0,0.0,4.794537184071822,9.374393568622027,0.0,0.0,32.903945735995094,66.84510277280565,37.69145112098724,12.145807216896262,19.028342580387395,5.907179729351506,15.617555728959871,5.41499046939678,90.00857739334647,6.544756405912575,59.03625423005801,5.879988336435371,15.370440161812713,4.39041504767482,5.879988336435371,0.0,40.28930007893195,11.232211310442676,76.11043059470548,36.52867891392113,0.0,0.0,83.48,12.145807216896262,14.291479626587348,0.0,28.78228267992583,43.23101109802404,24.61992282831084,12.13273413692322,6.196843571613076,42.45513439649336,4.736862953800049,19.67723288363156,0.0,16.511267332159914,17.48462891439736,3.0191566663049305,0.1638209234352163,7.849586216729039,6.4231119885584,8.371195074783587,0.0,35,6,1,1,2,1,1,3,5,3,7,2,1,1,0,4,133.68219999999997,1,0,1,2,0,0,0,0,1,1,0,1,0,0,1
13.611327878259608,4185910555.544582,30.01271441641032,7.676297479716924,248.35370905823189,29.950693464253515,5.749511833283905,0.0,5.879988336435371,5.907179729351506,0.0,4.794537184071822,4.9839785209472085,0.0,0.0,50.24567681015091,72.91146984126726,30.823297759732057,37.66038110528348,24.111653440312672,5.907179729351506,15.617555728959871,0.0,76.16110299396522,26.868317876215947,88.61140464625257,11.629500169719275,20.10730311561276,0.0,11.629500169719275,0.0,55.011810738251626,0.0,78.19093808295494,60.6636706846161,0.0,0.0,101.94,12.145807216896262,9.901064578912528,0.0,18.05298694624777,36.99624981668494,11.126902983393991,19.242531678200752,24.26546827384644,53.73049840218756,14.210588861400147,17.148949398219887,0.0,18.106858097161695,18.303143492577117,4.423827879962415,1.304984109931441,19.41983004746506,3.2557563574942607,6.0300466985508425,1.5899372519706143,42,8,1,1,2,2,1,2,7,3,8,2,1,1,0,5,162.0266999999997,1,0,1,2,0,0,0,0,2,4,0,0,1,0,1
13.757620914424336,81885316.83975264,30.67248702457424,11.58089176126942,218.71375589169708,21.056893206859694,6.041840829147961,11.63444168209179,17.721539188054518,0.0,0.0,14.383611552215466,8.78083009534964,0.0,0.0,64.85959282832493,42.87655654355965,12.965578028838586,18.566628839822272,28.27096904240581,17.721539188054518,15.950365812018994,5.917906046161393,109.0849819205376,6.544756405912575,35.39699437917362,0.0,15.950365812018994,8.78083009534964,0.0,0.0,47.56047103485202,17.55234772825318,90.03996374326438,18.19910120538483,0.0,0.0,107.53,35.72926945748752,28.27096904240581,0.0,36.99473037364243,63.49930712033131,6.06636706846161,0.0,13.847474399381248,15.950365812018994,0.0,27.138183565048703,0.0,38.089501524092526,19.26096229971091,0.3829765304017096,-3.2434312706972195,1.7554510328895667,7.749361407814892,4.200328244072243,0.0,37,7,0,1,1,1,0,3,4,4,9,1,0,1,0,2,138.56489999999997,0,0,0,3,0,0,0,0,1,0,0,2,0,0,0
13.813252239387044,52641986033.49554,43.50378263948528,14.52465277302078,302.3633853076215,36.84421224182826,23.87503432072779,0.0,23.628718917406022,0.0,12.331664146982233,19.178148736287287,4.794537184071822,0.0,13.17124514302446,96.84863592322702,47.4341768817274,18.504503281221933,6.4208216229260096,46.98732141202432,29.598024205357877,21.267154416025324,23.48738561564636,110.21809431754396,0.0,65.72420659954848,5.749511833283905,31.737684846987555,13.17124514302446,5.749511833283905,0.0,71.27611460496877,17.75371813848418,71.93179105031575,54.59730361615449,0.0,0.0,188.95,77.83700508957337,42.25045845822427,0.0,36.66172845279781,17.696185628620217,12.13273413692322,39.82768293568572,32.04657560476608,26.004017369825373,5.733667477162185,42.06228007627922,0.0,65.15221214889189,20.380727276792427,7.61762140887368,-5.193884940667727,9.055118240512488,-4.310940555824783,10.486866345142795,0.0,52,12,0,0,0,2,0,7,7,6,15,0,0,0,0,2,188.67399999999955,0,0,0,4,1,3,0,0,2,0,0,3,0,0,0
13.896164093946409,3235257788.6085835,33.08061079776139,8.860233074653227,258.1652283479005,25.37687728750389,18.24132364660471,0.0,5.907179729351506,0.0,6.093240070938415,4.794537184071822,13.57536727942146,0.0,0.0,75.36851521522635,59.063995441886,32.62437348588996,17.68473246927961,28.21329481213404,12.00041980028992,15.53348693886314,0.0,76.66401857072982,19.634269217737724,106.68465247041912,0.0,10.633577208012662,13.57536727942146,0.0,0.0,53.786933360615095,11.63444168209179,62.79039801140249,72.79640482153933,0.0,0.0,90.9,35.41241422230981,23.47643185833399,0.0,30.89463019209979,22.7567215435526,19.056471336613843,4.899909730850478,42.46456947923127,43.53752294400775,4.736862953800049,33.461406736009444,0.0,26.98899004366236,17.637915702347556,2.475058561331508,-1.8285553961963792,20.08855852745186,-0.108419654728449,8.785045480122106,0.0,44,7,0,1,1,3,0,3,5,3,9,1,0,1,1,4,165.93019999999956,0,0,1,2,0,0,0,0,3,0,0,2,0,0,0
12.81715859054458,64269656.4208737,29.817937543842586,12.020439952437576,216.74762720024123,21.056893206859694,6.041840829147961,0.0,17.721539188054518,0.0,0.0,14.383611552215466,0.0,0.0,0.0,95.5458827250974,30.74382240663642,12.965578028838586,18.566628839822272,19.49013894705617,17.721539188054518,15.950365812018994,5.917906046161393,115.50580354346364,6.544756405912575,35.89528683400505,0.0,15.950365812018994,0.0,0.0,0.0,47.56047103485202,5.917906046161393,96.4607853661904,30.33183534230805,0.0,0.0,107.53,24.09482777539573,19.49013894705617,0.0,24.15308712779041,37.667559606327046,32.10410811463005,0.0,44.179309741689295,15.950365812018994,0.0,0.0,0.0,38.21770468184495,19.683797960762767,0.9751231668340604,-0.7746831298917061,8.385579711516662,10.625012232559056,4.387465376374211,0.0,36,7,0,1,1,1,0,3,4,4,7,1,0,1,0,2,143.26589999999993,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0
13.99836622454862,112683727154.79771,44.8693146910702,15.689396583471948,315.7628645105304,37.424137892034544,18.12552248744388,0.0,29.535898646757527,0.0,0.0,23.97268592035911,0.0,0.0,0.0,122.4743899050671,41.21934879096557,31.34614652707395,12.64872279366088,29.079213315199816,29.535898646757527,26.58394302003165,29.405291661807752,123.74505068704278,6.606881964512918,71.7905736680101,0.0,32.31761049719384,0.0,0.0,0.0,77.50035298099893,23.671624184645573,85.779265449697,60.6636706846161,0.0,0.0,191.75,53.97258416294228,29.079213315199816,0.0,61.35533047663952,11.126902983393991,0.0,0.0,116.05356828214109,26.58394302003165,5.733667477162185,0.0,0.0,67.28736402354956,24.21266522235374,8.421786603941621,-2.4941690168672244,14.010192899583751,1.2399986257213254,14.822161641717232,0.0,53,12,0,0,0,2,0,7,7,7,12,0,0,0,0,2,208.20969999999937,0,0,0,5,1,0,0,0,2,0,0,0,0,0,0
