Target Name	IC50 (nM)	Value	Target Source Organism According to Curator or DataSource	Ligand SMILES
Cathepsin S	3583.0	'='	Homo sapiens	N#CC1(NC(=O)[C@H](Cc2ccc(O[C@@H]3CCNC3)cc2)NC(=O)c2ccc(-c3ccccc3)cc2)CC1
Cathepsin S	1.9	'='	Homo sapiens	CCCCC(NC(=O)c1ccc(OCc2ccccn2)c(C(F)(F)F)c1Cl)C(=O)C(=O)Nc1ccn(C)n1
Cathepsin S	19.5	'='	Homo sapiens	CNC(=O)C(=O)C(C)NC(=O)c1ccc(OCc2ccccn2)c(C(F)(F)F)c1Cl
Cathepsin S	1300.0	'='	Homo sapiens	CCC(NC(=O)c1cccc(C(F)(F)F)c1Cl)C(=O)C(=O)Nc1cc[nH]n1
Cathepsin S	2364.0	'='	Homo sapiens	CC(=O)CN1CCN(c2ccc(-c3cccc(C(CC(C)C)C(=O)NCC#N)c3)cc2)CC1
Cathepsin S	100.0	'='	Homo sapiens	N#Cc1nc(Nc2cccc(OC(F)(F)F)c2)nc(N2CCOCC2)n1
Cathepsin S	10000.1	'>'	Homo sapiens	CN1CCN(c2ccc(-c3cccc(C(Cc4ccccc4)C(=O)NCC#N)c3)cc2)CC1
Cathepsin S	5000.1	'>'	Homo sapiens	O=C(N[C@@H](Cc1ccccc1)C(=O)N[C@@H]1CNC1=O)OCc1ccccc1
Cathepsin S	652.0	'='	Homo sapiens	CC(C)CC(C(=O)NCC#N)c1cccc(-c2ccc(C3=CCNCC3)cc2)c1
Cathepsin S	4400.0	'='	Homo sapiens	CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)NCCNc1ccc(OC2CCCC2)cc1
Cathepsin S	9500.0	'='	Homo sapiens	CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)NCCNc1ccc(OCCN2CCCC2)cc1
Cathepsin S	10000.1	'>'	Homo sapiens	C=CC(=O)Nc1cc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3OC)ccc2N2CCCCC2)ccc1C
Cathepsin S	6000.0	'='	Homo sapiens	CC1CCCN1C(=O)CSc1cc(-c2nn(CCCN3CCC(N4CCCC4=O)CC3)c3c2CN(S(C)(=O)=O)CC3)ccc1C(F)(F)F
Cathepsin S	30.0	'='	Homo sapiens	CS(=O)(=O)N1CCc2c(c(-c3ccc(C(F)(F)F)c(SCC(=O)N4CC[C@@H](O)C4)c3)nn2CC(O)CN2CCC(c3ccccn3)CC2)C1
Cathepsin S	0.0	'='	Homo sapiens	O=C(N[C@@H](Cc1ccccc1)C(=O)N[C@@H]1C(=O)N[C@@H]1Oc1ccccc1)OCc1ccccc1
Cathepsin S	2500.0	'='	Homo sapiens	O=C(N[C@@H](Cc1ccccc1)C(=O)N[C@@H]1C(=O)N[C@@H]1Sc1ccccc1)OCc1ccccc1
Cathepsin S	1.959	'='	Homo sapiens	CC[C@H](NC(=O)[C@@H]1C[C@@H](S(=O)(=O)c2ccccc2Cl)CN1C(=O)C1(c2ccc(Cl)cc2)CC1)C(=O)C(=O)NCc1cccc2ccccc12
Cathepsin S	4900.0	'='	Homo sapiens	CCc1ccc(C(=O)N[C@@H](CC(C)C)C(=O)NCCNc2ccc(OCc3ccccc3)cc2)cc1
Cathepsin S	19000.0	'='	Homo sapiens	CCCC[C@H](NC(=O)O[C@H](Cn1ccc(-c2ccc(C(F)(F)F)cc2)n1)C(C)(C)C)C(=O)C(=O)NCc1ccno1
Cathepsin S	37.0	'='	Homo sapiens	Cc1[nH]c2ccc(Cl)cc2c1C1CCN(CC(O)Cn2nc(-c3ccc(C(F)(F)F)cc3)c3c2CCN(S(C)(=O)=O)C3)CC1
Cathepsin S	240.0	'='	Homo sapiens	CS(=O)(=O)N1CCc2c(c(-c3ccc(C(F)(F)F)cc3)nn2CC(O)CN2CCC(c3c[nH]c4cc[n+]([O-])cc34)CC2)C1
Cathepsin S	31.0	'='	Homo sapiens	CNC(=O)c1c(NCC2CCC3(CC2)OCCO3)nc(C#N)nc1OCC1CCN(C)CC1
Cathepsin S	950.0	'='	Homo sapiens	CS(=O)(=O)N1CCc2c(c(-c3ccc(C(F)(F)F)c(SCCN4CCC(c5ccccc5)CC4)c3)nn2CCCN2CCC(N3CCCC3=O)CC2)C1
Cathepsin S	565.0	'='	Homo sapiens	CS(=O)(=O)N1CCc2c(c(-c3ccc(C(F)(F)F)c(SCCN4CCC(O)CC4)c3)nn2CC(O)CN2CCCCC2)C1
Cathepsin S	355.0	'='	Homo sapiens	O=C(c1cccs1)N1CCc2c(c(-c3ccc(C(F)(F)F)c(SCCN4CCC(F)CC4)c3)nn2C[C@@H](O)CN2CCCCC2)C1
Cathepsin S	385.0	'='	Homo sapiens	CC(=O)N1CCc2c(c(-c3ccc(C(F)(F)F)c(SCCN4CCC(F)CC4)c3)nn2C[C@@H](O)CN2CCCCC2)C1
Cathepsin S	235.0	'='	Homo sapiens	O=C(CO)N1CCc2c(c(-c3ccc(C(F)(F)F)c(SCCN4CCC(F)CC4)c3)nn2C[C@@H](O)CN2CCCCC2)C1
Cathepsin S	2517.0	'='	Homo sapiens	CS(=O)(=O)N1CCc2c(c(-c3ccc(C(F)(F)F)c(SCCN4CCOCC4)c3)nn2CC(O)CN2CCCCC2)C1
Cathepsin S	458.0	'='	Homo sapiens	CS(=O)(=O)N1CCc2c(c(-c3ccc(C(F)(F)F)c(SCCN4CCCC4)c3)nn2CC(O)CN2CCCCC2)C1
Cathepsin S	135.0	'='	Homo sapiens	N#CC1(NC(=O)[C@@H](CC(=O)N2CCOCC2)CC2CCCCC2)CC1
Cathepsin S	62.0	'='	Homo sapiens	N#C[C@H](COCc1ccc(Cl)cc1)NC(=O)[C@@H](CC(=O)N1CCOCC1)CC1CCCCC1
Cathepsin S	1000.1	'>'	Homo sapiens	COc1ccc(S(=O)(=O)N2CCN(CC#Cc3cnc(C#N)nc3NCC(C)(C)C)CC2)cc1
Cathepsin S	1000.1	'>'	Homo sapiens	CC(C)(C)CN(Cc1ccc(Cn2cncn2)cc1)c1ccnc(C#N)n1
Cathepsin S	190.0	'='	Homo sapiens	NC(=O)C(=O)N1CCc2c(c(-c3ccc(C(F)(F)F)c(SCCN4CCC(F)CC4)c3)nn2C[C@@H](O)CN2CCCCC2)C1
Cathepsin S	30.0	'='	Homo sapiens	NC(=O)N1CCc2c(c(-c3ccc(Cl)c(C#Cc4ccc(Cl)c(C(=O)NCC5CCCNC5)c4)c3)nn2CCCN2CCSCC2)C1
Cathepsin S	110.0	'='	Homo sapiens	C[C@@H]1COCCN1CCCn1nc(-c2ccc(Cl)c(C#Cc3ccc(CNCc4ccc(Cl)cc4)cc3)c2)c2c1CCN(C(N)=O)C2
Cathepsin S	580.0	'='	Homo sapiens	CS(=O)(=O)N1CCc2c(c(-c3ccc(Cl)c(C#Cc4ccc(CNCCc5ccccc5)cc4)c3)nn2CCCN2CCOCC2)C1
Cathepsin S	104.71	'='	Homo sapiens	CCNc1nc(C#N)nc2c1ncn2-c1cc(F)cc(F)c1
Cathepsin S	320.0	'='	Homo sapiens	CS(=O)(=O)N1CCc2c(c(-c3ccc(Cl)c(C#Cc4ccc(Cl)c(Cl)c4)c3)nn2CCCN2CCOCC2)C1
Cathepsin S	6.0	'='	Homo sapiens	N#C[C@H](COCc1ccccc1)NC(=O)[C@H](CC1CCCCC1)NC(=O)c1ccncc1
Cathepsin S	19.0	'='	Homo sapiens	Cc1ccccc1COC[C@@H](C#N)NC(=O)[C@H](CC(C)C)NC(=O)N1CCOCC1
Cathepsin S	510.0	'='	Homo sapiens	NC(=O)N1CCc2c(c(-c3ccc(Cl)c(C#Cc4ccc(Cl)c(C(=O)NCC5CCCNC5)c4)c3)nn2CCCN2CCSCC2)C1
Cathepsin S	10000.1	'>'	Homo sapiens	NC(=O)N1CCc2c(c(-c3ccc(Cl)c(C#Cc4ccc(C(=O)NCc5ccc(Cl)cc5)cc4)c3)nn2CCCN2CCSCC2)C1
Cathepsin S	90.0	'='	Homo sapiens	NC(=O)N1CCc2c(c(-c3ccc(Cl)c(C#Cc4ccc(CNCc5ccc(Cl)cc5)cc4)c3)nn2CCCN2CCOCC2)C1
Cathepsin S	10.0	'='	Homo sapiens	CN1CCC(Oc2ccc(CCNC(=O)c3cnc(C#N)nc3NCC(C)(C)C)cc2)CC1
Cathepsin S	1000.1	'>'	Homo sapiens	COc1ccc2c(c1)C1(CCNCC1)C(=O)N2Cc1cc2cnc(C#N)nc2n1CC(C)(C)C
Cathepsin S	1.2	'='	Homo sapiens	N#CC1(NC(=O)[C@@H]2C[C@@H](S(=O)(=O)c3ccccc3Cl)CN2C(=O)C2(N3CCCC3)CC2)CC1
Cathepsin S	195.0	'='	Homo sapiens	CS(=O)(=O)N1CCc2c(c(-c3ccc(Br)cc3)nn2CC(O)CN2CCC(c3c[nH]c4ncccc34)CC2)C1
Cathepsin S	100000.1	'>'	Homo sapiens	CC(C)(C)[C@H](NC(=O)Cc1cc(Cl)cc(Cl)c1)C(=O)NCC(=O)NC/C=C/S(C)(=O)=O
Cathepsin S	100000.1	'>'	Homo sapiens	COc1ccc(C(=O)NCC(=O)NCC#N)cc1C(=O)C(C)(C)c1cc(Cl)cc(Cl)c1
Cathepsin S	30.0	'='	Homo sapiens	NC(=O)C(=O)N1CCc2c(c(-c3ccc(Cl)c(C#Cc4ccc(CNCc5ccc(Cl)cc5)cc4)c3)nn2CCCN2CCSCC2)C1
Cathepsin S	20.0	'='	Homo sapiens	CS(=O)(=O)N1CCc2c(c(-c3ccc(C(F)(F)F)c(SCC(=O)N4CCOCC4)c3)nn2CCCN2CCC(N3CCCC3=O)CC2)C1
Cathepsin S	450.0	'='	Homo sapiens	CS(=O)(=O)N1CCc2c(c(-c3ccc(C(F)(F)F)c(SCC(=O)N4CCOCC4)c3)nn2CCCN2CCC(N3CCCC3=O)CC2)C1
Cathepsin S	160.0	'='	Homo sapiens	O=C(CSc1cc(-c2nn(CC(O)CN3CCC(c4ccccn4)CC3)c3c2CN(C(=O)CO)CC3)ccc1C(F)(F)F)N1CCOCC1
Cathepsin S	136.0	'='	Homo sapiens	COc1ccc(Nc2nc(C#N)nc(NC3CCCCC3)n2)cc1
Cathepsin S	2.2	'='	Homo sapiens	CC(=O)N1CCN(C2(C(=O)N3C[C@H](S(=O)(=O)c4ccccc4Cl)C[C@H]3C(=O)NC3(C#N)CC3)CC2)CC1
Cathepsin S	130.0	'='	Homo sapiens	N#Cc1ncc(C(=O)NCCc2ccccc2)c(NC2CCCCC2)n1
Cathepsin S	661.0	'='	Homo sapiens	Cn1ccc2c(C#N)nc(-c3ccc(OCCN4CCCC4=O)c(C(F)(F)F)c3)cc21
Cathepsin S	14.1	'='	Homo sapiens	Cn1cnc2c(C#N)nc(-c3ccc(OCC4CCNCC4)c(C(F)(F)F)c3)cc21
Cathepsin S	676.0	'='	Homo sapiens	N#Cc1nc(-c2ccc(OCc3ccccc3)c(C(F)(F)F)c2)cc2[nH]cnc12
Cathepsin S	470.0	'='	Homo sapiens	COc1ccc(NCCNC(=O)[C@H](CC(C)C)NC(=O)c2cccc(OC)c2)cc1
Cathepsin S	12.0	'='	Homo sapiens	Cc1ccccc1COC[C@@H](C#N)NC(=O)[C@H](CC(C)(C)C)NC(=O)N1CCOCC1
Cathepsin S	23.0	'='	Homo sapiens	N#Cc1nc(NC[C@H](O)c2ccccc2)nc(NC2CCCCC2)n1
Cathepsin S	2.7	'='	Homo sapiens	CS(=O)(=O)N1CCC(N2CCC2C(=O)N2C[C@H](S(=O)(=O)c3ccccc3Cl)C[C@H]2C(=O)NC2(C#N)CC2)CC1
Cathepsin S	2.5	'='	Homo sapiens	CS(=O)(=O)N1CCN(C2(C(=O)N3C[C@H](S(=O)(=O)c4ccccc4Cl)C[C@H]3C(=O)NC3(C#N)CC3)CC2)CC1
Cathepsin S	0.9	'='	Homo sapiens	CC1CCCCN1C1(C(=O)N2C[C@H](S(=O)(=O)c3ccccc3Cl)C[C@H]2C(=O)NC2(C#N)CC2)CC1
Cathepsin S	0.779	'='	Homo sapiens	N#CC1(NC(=O)[C@@H]2C[C@@H](S(=O)(=O)c3ccc(OCC(F)(F)F)cc3Cl)CN2C(=O)C2(c3ccc(Br)cn3)CN(CC(F)F)C2)CC1
Cathepsin S	1.122	'='	Homo sapiens	CC[C@H](NC(=O)[C@@H]1C[C@@H](S(=O)(=O)c2ccc(Cl)cc2C)CN1C(=O)OC(C)(C)C)C(=O)C(=O)NC1CC1
Cathepsin S	2.758	'='	Homo sapiens	CC[C@H](NC(=O)[C@@H]1C[C@@H](S(=O)(=O)c2ccccc2Cl)CN1C(=O)C1(c2ccc(Cl)cc2)CC1)C(=O)C(=O)NCCc1cccc2ccccc12
Cathepsin S	1427.0	'='	Homo sapiens	CC(C)CC(C(=O)NCC#N)c1cccc(-c2ccc(N3CCN(CC(C)(C)N)CC3)cc2)c1
Cathepsin S	10000.1	'>'	Homo sapiens	CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@H](C#N)Cc1ccc(OC(C)(C)C)cc1
Cathepsin S	3.1	'='	Homo sapiens	CN1CCN(c2ccc(CCNC(=O)c3cnc(C#N)nc3NCC(C)(C)C)cc2)CC1
Cathepsin S	2.134	'='	Homo sapiens	C[C@H](Oc1ccc(S(=O)(=O)[C@@H]2C[C@@H](C(=O)NC3(C#N)CC3)N(C(=O)C3(c4ncc(Br)cc4F)CN(C)C3)C2)c(Cl)c1)C(F)(F)F
Cathepsin S	1.265	'='	Homo sapiens	CC(C)C[C@H](NC(=O)[C@@H]1C[C@@H](S(=O)(=O)c2ccccc2Cl)CN1C(=O)C1(c2ccc(Cl)cc2)CC1)C(=O)C(=O)NC1CC1
Cathepsin S	11.0	'='	Homo sapiens	CC(=O)N1CCCN(c2ccc(OCc3cc4cnc(C#N)nc4n3CCC3CCCCC3)cc2)CC1
Cathepsin S	3.4	'='	Homo sapiens	CN1CCC[C@H]1C(=O)N1CCC(CCOc2ccc(-c3nc(C#N)nc4c3ccn4CC3CCCO3)cc2C(F)(F)F)CC1
Cathepsin S	1.0	'='	Homo sapiens	CCN1CCC(CCOc2ncc(-c3nc(C#N)nc4c3ncn4C)cc2C(F)(F)F)CC1
Cathepsin S	0.734	'='	Homo sapiens	CCCCNC(=O)C(=O)[C@H](CCC)NC(=O)[C@@H]1C[C@@H](S(=O)(=O)c2ccccc2Cl)CN1C(=O)C1(c2ccc(Cl)cc2)CC1
Cathepsin S	0.9	'='	Homo sapiens	C[C@H](Oc1ccc(S(=O)(=O)[C@@H]2C[C@@H](C(=O)NC3(C#N)CC3)N(C(=O)C3(c4ncc(Br)cc4F)CN(C=O)C3)C2)c(Cl)c1)C(F)(F)F
Cathepsin S	9.0	'='	Homo sapiens	N#C[C@@H](NC(=O)[C@H](CC1CCCCC1)NC(=O)N1CCOCC1)c1ccccc1
Cathepsin S	22.0	'='	Homo sapiens	N#Cc1ncc(C(=O)NCCc2ccccc2)c(NCC2CCCCC2)n1
Cathepsin S	4553.0	'='	Homo sapiens	O=C1O[C@H]2CN1CC[C@@H]2Br
Cathepsin S	17.0	'='	Homo sapiens	O=C1O[C@@H]2CN1CC[C@@H]2Oc1ccccc1
Cathepsin S	11000.0	'='	Homo sapiens	CCCCC#Cc1cc(-c2nn(CCCN3CCOCC3)c3c2CN(S(C)(=O)=O)CC3)ccc1Cl
Cathepsin S	1500.0	'='	Homo sapiens	CS(=O)(=O)N1CCc2c(c(-c3ccc(Cl)c(C#Cc4ccsc4)c3)nn2CCCN2CCOCC2)C1
Cathepsin S	700.0	'='	Homo sapiens	CS(=O)(=O)N1CCc2c(c(-c3ccc(Cl)c(C#Cc4cccc(Cl)c4)c3)nn2CCCN2CCOCC2)C1
Cathepsin S	23.0	'='	Homo sapiens	N#Cc1nc(NCCc2ccccc2)nc(NC2CCCCC2)n1
Cathepsin S	17.0	'='	Homo sapiens	N#Cc1nc(Nc2cccc([N+](=O)[O-])c2)nc(N2CCNCC2)n1
Cathepsin S	6.7	'='	Homo sapiens	CCOC(=O)N1CCC(N2CCC2C(=O)N2C[C@H](Sc3ccc(F)cc3Cl)C[C@H]2C(=O)NC2(C#N)CC2)CC1
Cathepsin S	10.0	'='	Homo sapiens	CC(=O)N1CCN(c2ccc(OCc3cc4cnc(C#N)nc4n3CCC3CCC(F)(F)CC3)cc2)CC1
Cathepsin S	100000.1	'>'	Homo sapiens	CCCC(NC(=O)C1N(C(=O)[C@@H](NC(=O)[C@@H](NC(=O)c2cnccn2)C2CCCCC2)C(C)(C)C)CC12CCCCC2)C(=O)C(=O)NC1CC1
Cathepsin S	4.0	'='	Homo sapiens	CN(C)C(=O)CN1CCCC(COc2ccc(-c3nc(C#N)nc4c3ccn4C)cc2C(F)(F)F)C1
Cathepsin S	2.8	'='	Homo sapiens	CCN1CCC(COc2ccc(-c3nc(C#N)nc4c3ccn4CC3CCOC3)cc2C(F)(F)F)CC1
Cathepsin S	0.983	'='	Homo sapiens	CCC[C@H](NC(=O)[C@@H]1C[C@@H](S(=O)(=O)c2ccccc2C(F)(F)F)CN1C(=O)C1(c2ccc(Cl)cc2)CC1)C(=O)C(=O)NC1CC1
Cathepsin S	64470.0	'='	Homo sapiens	COc1cccc(/C=C/C(=O)NC[C@@H](Cc2ccccc2)NS(=O)(=O)c2ccc(C(F)(F)F)cc2)c1
Cathepsin S	902.0	'='	Homo sapiens	CC(C)CC(NC(c1ccc(-c2ccc(N3CCNCC3)cc2)cc1)C(F)(F)F)C(=O)NCC#N
Cathepsin S	12589.25	'='	Homo sapiens	N#CN1CC[C@@H](NC(=O)c2ccc(F)cc2)C1
Cathepsin S	9.0	'='	Homo sapiens	CC(C)C[C@H](NC(=O)N1CCOCC1)C(=O)N[C@H](C#N)COCc1ccccc1Cl
Cathepsin S	77.0	'='	Homo sapiens	CS(=O)(=O)N1CCc2c(c(-c3ccc(Br)cc3)nn2CC(O)CN2CCC(c3c[nH]c4ccncc34)CC2)C1
Cathepsin S	1.0	'='	Homo sapiens	CN1CCC(Oc2nc(C#N)nc(NCC3CCC4(CC3)CC4)c2C(=O)NCc2ccccc2)CC1
Cathepsin S	14.0	'='	Homo sapiens	N#Cc1ncc(C(=O)NCCc2ccccc2)c(OCC2CCCCC2)n1
Cathepsin S	107000.0	'='	Homo sapiens	CC(C)C[C@H](NC(=O)N1CCOCC1)C(=O)N[C@H](C#N)C(C)(C)C
Cathepsin S	800.0	'='	Homo sapiens	CC(C)(C)CNc1nc(C#N)ncc1C#CCN1CCN(S(=O)(=O)CCCCl)CC1
Cathepsin S	10.0	'='	Homo sapiens	CCCC[C@H](NC(=O)O[C@H](Cn1cnc(-c2ccc(C(F)(F)F)cc2)c1)C(C)(C)C)C(=O)CNS(=O)(=O)c1ccccn1
Cathepsin S	1991.0	'='	Homo sapiens	CC(C)CC(C(=O)NCC#N)c1cccc(-c2ccc(C34CCN(CC3)CC4)cc2)c1
Cathepsin S	0.737	'='	Homo sapiens	CC[C@H](NC(=O)[C@@H]1C[C@@H](S(=O)(=O)c2ccccc2Cl)CN1C(=O)C1(c2ccc(Cl)cc2)CC1)C(=O)c1nc2ccccc2o1
Cathepsin S	21230.0	'='	Homo sapiens	COc1ccc(/C=C/C(=O)NC[C@@H](Cc2ccccc2)NS(=O)(=O)c2ccc(C(F)(F)F)cc2)cc1OC
Cathepsin S	41010.0	'='	Homo sapiens	COc1cccc(/C=C/C(=O)NC[C@@H](Cc2ccccc2)NS(=O)(=O)c2ccc(Br)cc2)c1
Cathepsin S	39.0	'='	Homo sapiens	CS(=O)(=O)N1CCc2c(c(-c3ccc(C(F)(F)F)cc3)nn2CCCN2CCC(c3c(C(=O)NCCN4CCOCC4)sc4cc(F)ccc34)CC2)C1
Cathepsin S	800.0	'='	Homo sapiens	Cn1c(=O)n(C2CCN(CCCn3nc(-c4ccc(Cl)c(Cl)c4)c4c3CCN(S(C)(=O)=O)C4)CC2)c2ccccc21
Cathepsin S	1290.0	'='	Homo sapiens	CN1CCN(C(=O)Nc2ccc3c(c2)C(NC(=O)c2ccccc2)CCC3)CC1
Cathepsin S	2.33	'='	Homo sapiens	Cc1cc(-c2ccc(S(=O)(=O)[C@@H]3C[C@@H](C(=O)NC4(C#N)CC4)N(C(=O)C4(c5ncc(Cl)cc5F)CCN4)C3)c(Cl)c2)ccn1
Cathepsin S	5.501	'='	Homo sapiens	C[C@H](Oc1ccc(S(=O)(=O)[C@@H]2C[C@@H](C(=O)NC3(C#N)CC3)N(C(=O)C3(c4ncc(Br)cc4F)CCN3C(=O)OC(C)(C)C)C2)c(Cl)c1)C(F)(F)F
Cathepsin S	2.978	'='	Homo sapiens	CC[C@H](NC(=O)[C@@H]1C[C@@H](S(=O)(=O)c2ccccc2Cl)CN1C(=O)C1(c2ncc(Br)cc2F)CC1)C(=O)C(=O)NC1CC1
Cathepsin S	0.876	'='	Homo sapiens	CC[C@H](NC(=O)[C@@H]1C[C@@H](S(=O)(=O)c2ccccc2Cl)CN1C(=O)C1(c2ccc(Cl)cc2)CC1)C(=O)C(=O)NCC(C)C
Cathepsin S	2.1	'='	Homo sapiens	Cn1cnc2c(-c3ccc(OCCC4CCN(CC(=O)N5CCC(C#N)CC5)CC4)c(C(F)(F)F)c3)nc(C#N)nc21
Cathepsin S	2.7	'='	Homo sapiens	CN1CCC[C@H]1C(=O)N1CCC(OCCOc2ncc(-c3nc(C#N)nc4c3ccn4C)cc2C(F)(F)F)CC1
Cathepsin S	99.0	'='	Homo sapiens	N#Cc1ncc2cc(Cc3ccc(Cl)cc3)n(CCC3CCCCCCC3)c2n1
Cathepsin S	114.0	'='	Homo sapiens	CC(C)C[C@H](NC(=O)N1CCOCC1)C(=O)NC(C)(C)C#N
Cathepsin S	47.0	'='	Homo sapiens	CC(C)C[C@H](NC(=O)N1CCOCC1)C(=O)N[C@H](C#N)CCc1ccccc1
Cathepsin S	200.0	'='	Homo sapiens	CCCOc1ccc(-c2cc3[nH]cnc3c(C#N)n2)cc1C(F)(F)F
Cathepsin S	100.1	'>'	Homo sapiens	CCOC(=O)CNC(=O)C(=O)C(COCc1ccccc1)NC(=O)[C@H](CC1CCCCC1)NC(=O)CC(c1ccccc1)(c1ccccc1)c1ccccc1
Cathepsin S	5.7	'='	Homo sapiens	CCOC(=O)CNC(=O)C(=O)C(COCc1ccccc1)NC(=O)[C@H](CC1CCCCC1)NC(=O)Cc1cccc2ccccc12
Cathepsin S	460.0	'='	Homo sapiens	CC(C)(C)CNc1nc(C#N)ncc1C#CCOc1cccnc1
Cathepsin S	5.0	'='	Homo sapiens	CC(=O)N1CCN(c2ccc(OCc3cc4cnc(C#N)nc4n3CCC3CCCC3)cc2)CC1
Cathepsin S	124.0	'='	Homo sapiens	CC(C)C[C@H](NC(=O)N1CCOCC1)C(=O)NCC#N
Cathepsin S	102.0	'='	Homo sapiens	CC(C)C[C@H](Nc1cscc1-c1ccc(N2CCNCC2)cc1)C(=O)NCC#N
Cathepsin S	226.0	'='	Homo sapiens	N#CCNC(=O)[C@H](Cc1ccccc1)NC(=O)Cc1ccccc1
Cathepsin S	7.8	'='	Homo sapiens	Cn1cnc2c(C#N)nc(-c3ccc(OCCN4CCCC4=O)c(C(F)(F)F)c3)cc21
Cathepsin S	8.3	'='	Homo sapiens	Cn1cnc2c(C#N)nc(-c3ccc(OCCC4CCNCC4)c(C(F)(F)F)c3)cc21
Cathepsin S	1365.0	'='	Homo sapiens	CC(C)CC(C(=O)NCC#N)c1cccc(-c2ccc(-c3ccncc3)cc2)c1
Cathepsin S	1.002	'='	Homo sapiens	CC[C@H](NC(=O)[C@@H]1C[C@@H](S(=O)(=O)c2ccccc2C(F)(F)F)CN1c1ccccc1[N+](=O)[O-])C(=O)C(=O)NC1CC1
Cathepsin S	150.0	'='	Homo sapiens	CS(=O)(=O)N1CCc2c(c(-c3ccc(Br)cc3)nn2CC(O)CN2CCC(c3c[nH]c4ccncc34)CC2)C1
Cathepsin S	0.676	'='	Homo sapiens	CC[C@H](NC(=O)[C@@H]1C[C@@H](S(=O)(=O)c2ccccc2Cl)CN1C(=O)C1(c2ccc(Cl)cc2)CC1)C(=O)C(=O)NC1CCOCC1
Cathepsin S	1.114	'='	Homo sapiens	CC[C@H](NC(=O)[C@@H]1C[C@@H](S(=O)(=O)c2ccccc2Cl)CN1C(=O)C1(c2ccc(Cl)cc2)CC1)C(=O)C(=O)NCc1ccccc1
Cathepsin S	0.694	'='	Homo sapiens	N#CC1(NC(=O)[C@@H]2C[C@@H](S(=O)(=O)c3ccc(OCC(F)(F)F)cc3Cl)CN2C(=O)C2(c3ccc(Cl)cn3)CN(CC(F)F)C2)CC1
Cathepsin S	1.086	'='	Homo sapiens	N#CC1(NC(=O)[C@@H]2C[C@@H](S(=O)(=O)c3ccccc3Cl)CN2C(=O)C2(c3ncc(Br)cc3F)CNC2)CC1
Cathepsin S	696.0	'='	Homo sapiens	S=C1O[C@@H]2CN1CC[C@@H]2Oc1ccccc1
Cathepsin S	0.829	'='	Homo sapiens	CC[C@H](NC(=O)[C@@H]1C[C@@H](S(=O)(=O)c2ccc(C)cc2C)CN1C(=O)OC(C)(C)C)C(=O)C(=O)NC1CC1
Cathepsin S	8.5	'='	Homo sapiens	CC(NC(=O)c1cccc(C(F)(F)F)c1Cl)C(=O)C(=O)Nc1ccn(C)n1
Cathepsin S	2.3	'='	Homo sapiens	CC(C)C(NC(=O)c1ccc(OCc2ccccn2)c(C(F)(F)F)c1Cl)C(=O)C(=O)Nc1ccn(C)n1
Cathepsin S	5.455	'='	Homo sapiens	C[C@H](Oc1ccc(S(=O)(=O)[C@@H]2C[C@@H](C(=O)NC3(C#N)CC3)N(C(=O)C3(c4ncc(Br)cc4F)CCN3)C2)c(Cl)c1)C(F)(F)F
Cathepsin S	1.066	'='	Homo sapiens	N#CC1(NC(=O)[C@@H]2C[C@@H](S(=O)(=O)c3ccccc3Cl)CN2C(=O)C2(c3ncc(Cl)cc3F)CNC2)CC1
Cathepsin S	101.0	'='	Homo sapiens	C[C@@H]1CC[C@H](NC(=O)[C@@H](CC2(C)CCCC2)NC(=O)c2ccco2)C(=O)CN1S(=O)(=O)c1ccccn1
Cathepsin S	1630.0	'='	Homo sapiens	O=C(N1CCOCC1)N1CCc2c(c(-c3ccc(Cl)c(C#Cc4ccc(CNCc5ccc(Cl)cc5)cc4)c3)nn2CCCN2CCOCC2)C1
Cathepsin S	2.8	'='	Homo sapiens	CCOC(=O)N1CCC(N2CCC2C(=O)N2C[C@H](S(=O)(=O)c3ccc(Cl)cc3)C[C@H]2C(=O)NC2(C#N)CC2)CC1
Cathepsin S	15848.93	'='	Homo sapiens	COc1ccc(OC)c(S(=O)(=O)N[C@@H]2C[C@H](C)N(C#N)C2)c1
Cathepsin S	1800.0	'='	Homo sapiens	COC(=O)c1sc2cc(F)ccc2c1C1CCN(CCCn2nc(-c3ccc(C(F)(F)F)cc3)c3c2CCN(S(C)(=O)=O)C3)CC1
Cathepsin S	1200.0	'='	Homo sapiens	CCNC(=O)c1sc2cc(F)ccc2c1C1CCN(CCCn2nc(-c3ccc(C(F)(F)F)cc3)c3c2CCN(S(C)(=O)=O)C3)CC1
Cathepsin S	1.0	'='	Homo sapiens	C[C@H](Oc1ccc(S(=O)(=O)[C@@H]2C[C@@H](C(=O)NC3(C#N)CC3)N(C(=O)C3(c4ncc(Br)cc4F)CN(CC(F)F)C3)C2)c(Cl)c1)C(F)(F)F
Cathepsin S	22.0	'='	Homo sapiens	CN1CCC(CCOc2cc(NCC3CCC4(CC3)CC4)nc(C#N)n2)CC1
Cathepsin S	150.0	'='	Homo sapiens	N#Cc1ncc2cc(Cc3ccc(Cl)cc3)n(CCCC3CCCCC3)c2n1
