MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,BertzCT,Ipc,LabuteASA,PEOE_VSA7,SMR_VSA1,SMR_VSA10,SMR_VSA7,SlogP_VSA2,SlogP_VSA3,SlogP_VSA6,TPSA,EState_VSA1,EState_VSA10,VSA_EState1,HeavyAtomCount,MolMR
412.48600000000016,384.2620000000002,412.199821996,160,794.4466593917153,3643930.126653065,175.99493023297393,23.465630652481394,24.22700190085622,17.96972508824177,71.7905736680101,35.15993414137839,27.35364090938262,60.6636706846161,104.73000000000002,30.05340674653769,19.49013894705617,5.217063833249349,30,112.71820000000008
651.6949999999998,613.391,651.240148036,246,1255.308672381259,1332088007.4086995,253.0259983993356,48.08555348079223,49.80233693948744,21.83767293670742,70.78936563641405,74.54603632686634,38.75505292605396,42.46456947923127,133.82999999999998,70.19579675354662,45.06547398568739,94.68990300938071,44,153.4146999999998
432.5210000000002,400.2650000000002,432.237270124,170,794.1901073475873,2369360.083107204,182.0675646978984,30.38936785217202,23.97268592035911,29.41196386377096,35.89528683400505,47.537486351214845,19.178148736287287,30.33183534230805,147.46,52.95247682061162,23.97268592035911,0.0,31,115.72600000000008
562.5930000000002,529.3290000000002,562.251538196,216,1224.6001753792236,443237826.0430316,229.2186607805335,24.61992282831084,32.29171964903997,23.60152752448989,54.35534104569281,49.90732032359942,27.04699224529974,48.791889553995816,131.0,47.08421244208837,27.554856695239923,45.864912414470325,40,141.06209999999993
701.8770000000001,652.4849999999999,701.331013728,268,1505.6074078435054,30194669475.322105,288.31637062541404,60.06982659541524,36.631091796462975,21.83767293670742,106.68465247041912,61.25994026814532,45.361934890566886,72.79640482153933,133.82999999999998,62.6625543015724,31.89422884266293,60.69054201938788,49,186.46769999999952
426.5620000000002,388.25800000000015,426.295453696,172,556.5873848810924,1204870.5200067188,178.54393003224985,37.51909858402682,19.178148736287287,29.96725427992791,0.0,54.63753317328435,19.178148736287287,0.0,166.27,29.93988194614689,19.178148736287287,0.0,30,115.59090000000008
491.6130000000002,462.3810000000003,491.187877408,182,1423.2224799781868,84338698.93632361,204.52901029933383,40.452907172172814,18.00687135247258,43.89200476689929,78.49033281638779,37.67879741605313,26.033187144477235,77.82236480020858,108.13,28.01415254105501,18.00687135247258,28.98960085347229,35,137.50989999999993
354.37600000000015,333.2080000000001,354.16674595200004,136,620.1737751484441,273888.68548816326,144.5303087588714,36.95865049739824,17.96578232709628,11.594566004035068,29.82891976554344,35.056358418233685,10.970835701515297,24.26546827384644,59.370000000000005,17.78159083828843,23.227673881834768,38.59394743273802,25,86.95870000000004
405.5460000000003,374.2980000000001,405.25286061200006,158,823.102203385777,6278058.870466898,178.82549354733106,47.73109892632783,4.794537184071822,17.28195227871863,48.53093654769288,44.67280258806234,4.794537184071822,48.53093654769288,80.19,0.0,4.794537184071822,0.0,30,122.44910000000009
664.8480000000002,612.4320000000001,664.3948333839999,262,1457.6201545081117,34951493441.31622,283.0011205241238,81.01826547171932,28.651874643887385,34.40116734633561,30.46231184545952,89.52217247902988,14.383611552215466,30.46231184545952,150.99,35.41699797414402,19.178148736287287,11.883966918164914,48,182.79579999999947
594.6530000000002,560.3810000000001,594.261789208,226,1407.608457908393,2835135535.9934616,247.8312726515349,54.50637510371824,27.15073455884292,11.814359458703011,95.55312636509196,35.74309945318808,21.424886460466432,78.86277189000094,108.01,47.71357264530733,32.41262611358141,57.76794088213887,43,155.1977999999998
305.41800000000006,278.202,305.199093724,122,426.611349374487,66775.538802872,132.79716010545872,17.9021791607844,14.325937321943693,12.37940059406797,35.89528683400505,24.52520781096424,15.95222176079788,30.33183534230805,55.4,12.135080900086376,9.589074368143644,5.519217923280424,22,87.76570000000005
561.6820000000002,526.4020000000004,561.2627565999999,214,1427.982999115523,2582348764.038352,246.34017622652692,34.7409946581756,19.4324647167844,11.814359458703011,142.575316182491,35.61145047635256,33.960522873895535,109.19460723230902,111.45000000000002,23.90876743380882,19.95749331772284,5.715666487528722,42,161.10519999999966
650.6250000000002,613.3290000000001,649.1780122639999,232,1419.1108213813866,3200721760.5128136,262.1483124651825,61.93302788017348,27.595945720616225,56.54391705130199,64.13965466687253,67.24562334970211,34.43039234210157,53.42642002321065,129.72,50.183467699160325,27.595945720616225,27.471876958239484,43,164.67119999999957
477.5860000000002,450.3700000000003,477.172227344,176,1399.4950204145664,49108617.58422724,198.1640681849373,29.000315889246405,18.00687135247258,43.89200476689929,78.49033281638779,37.67879741605313,26.033187144477235,77.82236480020858,108.13,28.01415254105501,18.00687135247258,29.07453211764463,34,132.89289999999997
815.9219999999999,758.4659999999998,815.4065202639999,320,1583.5698293405817,1184087371566.5354,336.7313570177371,36.66172845279781,58.15842663039962,59.07211362772917,35.89528683400505,116.98087952906144,54.49012824663079,30.33183534230805,286.58,120.00061394079178,58.15842663039962,0.0,58,207.0647999999995
684.6419999999999,649.362,683.1623621999998,242,1670.1171545541108,19472750434.0222,278.1105803280567,67.49647937187048,27.59594572061622,56.54391705130199,100.0349415008776,67.24562334970211,40.85121396502758,83.75825536551872,129.72,50.18346769916033,27.59594572061622,27.53470317043721,46,175.29219999999958
575.6650000000003,542.4010000000003,575.242021156,218,1489.924030344362,3689377119.958998,250.50169832657076,41.31027730340183,24.22700190085622,17.78366474665486,142.57531618249098,41.580755764304406,27.35364090938262,109.19460723230902,128.52,29.878072721760667,19.645503106953957,5.650722232048754,43,162.14169999999967
684.6419999999999,649.3619999999999,683.1623621999998,242,1670.1171545541108,19295794855.784008,278.1105803280567,61.07565774894447,27.59594572061622,56.54391705130199,100.0349415008776,60.700866943789535,40.97514874801414,83.75825536551872,129.72,50.18346769916033,27.59594572061622,27.599329883443097,46,175.04219999999958
390.27000000000015,373.1340000000001,389.069782144,134,829.3570823519775,520447.71761077567,161.4649728288729,30.686289896772447,9.589074368143644,35.016239239168044,69.2001905818049,24.400956693763547,11.21535880699783,42.46456947923127,81.99000000000001,17.85620028785097,9.589074368143644,0.0,26,101.22190000000003
320.82400000000007,299.656,320.1403889720001,118,543.401892439548,84720.1954913785,135.97202666257775,36.95865049739824,4.794537184071822,23.195505894267583,29.288101587587768,35.056358418233685,4.794537184071822,24.26546827384644,59.370000000000005,6.041840829147961,10.056428738810308,0.0,22,86.96670000000005
300.406,276.214,300.195011388,118,543.401892439548,84720.1954913785,132.0337025500927,43.37947212032425,4.794537184071822,11.594566004035068,29.82891976554344,35.056358418233685,4.794537184071822,24.26546827384644,59.370000000000005,0.0,10.056428738810308,0.0,22,86.69370000000005
326.32000000000005,312.2080000000001,326.123971688,122,766.8655867945303,354533.7327804113,136.8714341282423,6.06636706846161,4.923311048817671,23.271451111340117,40.20419104061194,46.05427223530959,0.0,24.26546827384644,132.9,4.923311048817671,10.114318268765572,0.0,24,86.00380000000001
310.398,284.19,310.200490692,124,423.9351135047619,39935.360170781714,131.71144413116576,39.53076089108528,14.325937321943693,12.00041980028992,0.0,46.750649300155786,9.53140013787187,0.0,85.67,17.736131711070065,9.589074368143644,5.209630731922399,22,81.26170000000005
542.6350000000002,516.4270000000004,542.1181431719999,194,1385.128210054616,209199294.5991097,215.8007607269341,36.249741388469445,30.607753769451225,32.3347582649222,96.55895751862118,58.06655466439196,40.334399436160496,100.78647297795972,126.92000000000002,44.236245787836864,26.42466833680152,58.76666462830588,37,135.38029999999992
596.5250000000001,566.2850000000001,595.1470539200001,202,1417.1307329041497,983054614.0099844,242.68360585117907,53.44301144032504,14.325937321943693,27.74430335665236,130.35768122323245,30.002007504747237,22.5591037253108,113.66732674814143,91.22,24.09482777539573,14.85096592288213,6.728593033365251,40,159.21489999999966
586.6180000000003,550.3300000000002,585.133060732,194,812.0992132102905,44712544.30237773,224.168876833224,49.800293743250265,19.178148736287287,61.02252398514225,34.30163928137585,53.13601383535691,25.598970359213297,28.73818778967885,104.37,29.68128606336387,19.178148736287287,0.889220231890704,35,147.1580999999998
403.4080000000001,383.2480000000001,403.1619949200001,152,1028.3111635610169,2715383.888536116,165.71069143192935,44.78163386212682,17.908108096824506,11.033401435232523,41.850167835156434,46.681948756316125,13.223970500120664,30.59278834861098,66.97,11.73975000914047,18.433136697762947,47.940128795925816,29,102.32800000000005
472.5150000000002,445.2990000000002,472.2198441440001,180,1149.1920784217375,47820051.20373722,195.92446240619,37.23104630268502,17.908108096824506,11.033401435232523,41.850167835156434,70.2102965513751,13.223970500120664,30.59278834861098,70.21000000000001,11.73975000914047,18.433136697762947,48.808480073521785,34,122.32800000000006
429.4460000000001,407.27,429.177644984,162,1087.494342233617,11907268.82081896,177.22477302059806,62.535352000611006,17.908108096824506,11.033401435232523,41.850167835156434,34.23145146602384,13.223970500120664,30.59278834861098,75.75999999999999,11.73975000914047,18.433136697762947,48.54212118502329,31,109.36770000000006
443.4730000000002,419.2810000000001,443.1932950480001,168,1117.2803085591088,16941730.61767068,183.79968662159,69.5830239832882,17.908108096824506,11.033401435232523,41.850167835156434,46.17903317955151,13.223970500120664,30.59278834861098,66.97,11.73975000914047,18.433136697762947,48.71538168309304,32,113.99500000000003
514.5520000000001,485.32000000000016,514.2304088280001,196,1272.0451504605612,159136947.90923348,212.81586873502687,62.535352000611006,22.702645280896327,16.94058116458403,41.850167835156434,70.57855102834326,18.018507684192485,30.59278834861098,87.28,11.73975000914047,23.227673881834768,49.1282813044633,37,131.632
538.5740000000001,509.3420000000002,538.2304088280001,204,1458.0447942344667,628883524.1430447,223.5519986072399,76.38282639999227,22.431203033797857,11.033401435232523,58.867794740576336,44.28802445399977,19.76872690603324,35.11588328558433,93.0,11.73975000914047,18.433136697762947,54.6677844127516,39,137.75199999999992
510.5200000000002,485.32000000000016,510.19910870000007,192,1368.575377552541,308892419.77147686,210.87075807267735,62.535352000611006,22.325259033877856,11.033401435232523,60.20089832443448,44.11533971782153,19.76872690603324,47.46994585291646,93.0,11.73975000914047,18.433136697762947,54.49669418124982,37,128.27800000000005
443.809,426.6730000000001,443.08596836400005,160,903.0447640101748,2630361.282703146,174.12539055419504,31.18920547353706,32.291719649039976,29.198544295300465,58.372143205904905,35.67109573784031,22.372254850100035,36.52867891392113,97.39,51.71479188207861,27.554856695239927,46.03087518770646,30,101.02490000000004
457.8360000000001,438.6840000000001,457.101618428,166,931.9938710828804,3719978.519467239,180.70030415518693,31.18920547353706,32.29171964903997,29.198544295300465,58.372143205904905,47.61867745136797,22.372254850100035,36.52867891392113,88.59999999999998,51.71479188207861,27.554856695239923,46.18282077999295,31,105.65220000000006
615.6930000000001,582.429,615.217875796,228,1518.662205278484,2301165299.2099333,248.5903161218684,61.07565774894447,30.77399435910004,15.744432865769006,89.98967487339495,44.50948589167692,20.046780789886103,83.75825536551872,99.06,57.55082578172483,36.03588591383853,81.45859622022716,43,155.40919999999971
571.6650000000002,539.4090000000001,571.2116475439999,212,1391.608457908393,272621823.08428794,232.70072764367825,39.80153057310798,26.383579311425216,15.744432865769006,89.98967487339495,38.84072607293124,21.05261194341533,83.75825536551872,99.06,45.46124434005314,31.645470866163706,66.33308999557084,40,147.8521999999998
382.38800000000015,359.2040000000001,382.154014676,148,629.2619736352973,556262.5617739034,155.62983564427657,11.48135753785839,33.41195413260286,23.752970034606708,35.89528683400505,47.61777006001824,25.72735647052843,30.33183534230805,121.79999999999998,48.93206428810355,23.568563783962105,17.631408703873877,27,93.55420000000004
441.5130000000001,418.3290000000002,441.1470752160001,162,1040.7812135660126,9321191.92884143,180.29438316669007,42.99269507294811,18.00687135247258,22.216631405888645,76.16704724558619,49.586632121462685,26.033187144477235,64.60703721730167,132.31000000000003,34.05599337020297,18.00687135247258,27.44905841509647,31,114.55050000000004
509.5940000000002,479.35400000000016,509.19599748,190,1118.5044118682872,16386792.68837192,204.00857555201085,55.00929068048285,26.383579311425216,15.744432865769006,54.09438803938988,38.33781049616663,14.631790320489324,53.42642002321065,99.06,39.54333829389175,31.645470866163706,65.40786424512088,35,127.99720000000008
571.6650000000002,539.4090000000001,571.2116475439999,212,1366.1052425447087,336149394.70437545,232.70072764367825,46.7252677727986,26.383579311425216,15.744432865769006,89.98967487339495,38.84072607293124,21.05261194341533,83.75825536551872,99.06,40.046253870656365,31.645470866163706,66.17349012784598,40,147.8521999999998
615.6400000000002,584.3920000000004,615.199032172,228,1352.857284311684,1476647790.2712784,239.95328791131743,72.76300881896705,39.55482445444968,15.744432865769006,54.09438803938988,44.5141090136101,14.631790320489324,53.42642002321065,99.06,58.05836448042263,44.81671600918816,106.83105731922944,42,142.47819999999993
615.6400000000002,584.3920000000004,615.199032172,228,1352.857284311684,1476647790.2712784,239.95328791131743,72.76300881896705,39.55482445444968,15.744432865769006,54.09438803938988,44.5141090136101,14.631790320489324,53.42642002321065,99.06,58.05836448042263,44.81671600918816,106.83105731922944,42,142.47819999999993
561.6700000000001,527.3980000000001,561.2272976080001,210,1262.0786522954088,459313986.10793287,227.4566817025388,78.68091486512844,26.383579311425216,15.744432865769006,54.09438803938988,38.33781049616663,14.631790320489324,53.42642002321065,99.06,39.54333829389175,31.645470866163706,66.38227665060596,39,142.0971999999999
495.5670000000002,467.3430000000001,495.180347416,184,1074.6136640964844,12494328.824347464,197.64363343761423,48.08555348079223,26.383579311425216,15.744432865769006,54.09438803938988,38.84072607293124,14.631790320489324,53.42642002321065,99.06,40.046253870656365,26.383579311425216,65.14648265510742,34,123.38020000000007
589.7239999999999,551.4200000000001,589.2585977360001,222,1292.7337427986083,341460335.17393184,240.186565931332,78.68091486512844,26.383579311425216,15.744432865769006,54.09438803938988,38.33781049616663,14.631790320489324,53.42642002321065,99.06,39.54333829389175,31.645470866163706,66.76553252844758,41,151.3311999999998
1174.4449999999988,1078.6849999999995,1173.68967796,468,2261.553948487677,6.506172156288338e+16,488.47711083364834,82.86118053278221,77.1635526758716,65.16535369866759,35.89528683400505,197.62629976029905,73.3713195091162,30.33183534230805,351.81,162.5934012210193,62.952963814471445,16.28307466186522,83,305.55750000000006
384.43900000000014,364.2790000000001,384.15862588,144,986.9681211778808,4469902.443879879,168.77024044772347,40.95582274893743,9.589074368143644,11.814359458703011,90.25062787969787,29.384935214710755,11.21535880699783,79.12372489630387,94.88,11.949020558499466,9.589074368143644,0.0,29,109.69590000000004
385.4270000000001,366.27500000000015,385.153874848,144,986.9681211778808,4469902.443879879,167.98988842866996,23.25963712031721,9.589074368143644,11.814359458703011,84.4452138175392,34.36891373565796,11.21535880699783,73.3183108341452,107.77,11.949020558499466,9.589074368143644,0.0,29,107.49090000000002
447.5430000000002,418.3110000000002,447.238273168,172,1159.331866535348,19132864.96086738,192.9547120670784,17.193270051855603,9.589074368143644,11.814359458703011,59.67682996692811,43.96192618065599,30.725693241748992,42.7255224855342,117.63,17.85620028785097,9.589074368143644,3.239380553618433,33,124.13290000000003
385.4270000000001,366.27500000000015,385.153874848,144,986.9681211778808,4469902.443879879,167.9583419970747,29.32600418877882,9.589074368143644,11.814359458703011,84.18426081123626,34.59832031036562,11.21535880699783,73.05735782784225,107.77,11.949020558499466,9.589074368143644,0.0,29,107.49090000000002
375.3880000000001,358.2520000000001,375.133139404,140,948.7827291272082,3400122.1016123407,160.75267126115153,29.82891976554344,14.006225305196992,11.814359458703011,72.11784609833902,34.59832031036562,11.21535880699783,65.40809405199836,120.91,11.949020558499466,9.589074368143644,5.195200917877165,28,99.7569
451.5560000000002,426.35600000000017,451.17904404000006,166,1099.7426744382776,13874354.670352912,190.03064929643017,17.696185628620217,9.589074368143644,23.151145336637747,52.79368209731935,44.378805053811845,23.6780212590718,35.84237461592543,125.59,17.85620028785097,9.589074368143644,1.5101617687300406,32,120.83390000000004
449.5150000000002,422.2990000000002,449.21753772400007,172,1159.331866535348,19132864.96086738,191.54955740449213,23.762552697081823,14.006225305196992,11.814359458703011,53.17386674572787,44.378805053811845,23.6780212590718,34.7489862793614,138.73,17.85620028785097,9.589074368143644,6.977087487271817,33,119.95990000000003
465.5140000000003,438.2980000000002,465.212452344,178,1175.3417280028318,33476762.972534224,196.34379115668816,23.762552697081823,19.112752700037696,11.814359458703011,53.17386674572787,49.48533244865255,30.28490322358472,34.7489862793614,158.96,17.85620028785097,9.589074368143644,6.858943459443723,34,121.14570000000003
391.4560000000001,374.32000000000016,391.110295784,140,948.7827291272082,3400122.1016123407,165.59870526748622,23.762552697081823,9.589074368143644,23.151145336637747,71.23474587316586,34.59832031036562,11.21535880699783,60.10784288977187,107.77,11.949020558499466,9.589074368143644,0.0,28,105.36790000000002
435.4880000000002,410.2880000000002,435.20188766,166,1099.7426744382776,13874354.670352912,185.18461529009556,23.762552697081823,14.006225305196992,11.814359458703011,53.676782322492485,44.378805053811845,23.6780212590718,41.14262577815192,138.73,17.85620028785097,9.589074368143644,6.724772672457002,32,115.22290000000004
479.5410000000003,450.30900000000025,479.2281024080001,184,1191.3819625584138,53035051.25176288,203.0280447483956,23.762552697081823,18.74308825899704,11.814359458703011,53.17386674572787,51.488602595089375,35.02176617738477,34.7489862793614,147.95999999999998,17.85620028785097,9.589074368143644,12.09179871165349,35,125.93590000000006
465.58300000000025,438.36700000000025,465.19469410400006,172,1159.331866535348,19132864.96086738,196.3955914108268,24.61992282831084,9.589074368143644,23.151145336637747,52.290766520554726,44.378805053811845,23.6780212590718,30.33183534230805,125.59,17.85620028785097,9.589074368143644,1.5124765835448557,33,125.57090000000004
299.377,286.273,299.039833276,102,622.0021986309705,16372.605368942352,116.10321778316496,30.416974648431527,13.154659938128988,32.87924846695965,23.762552697081823,32.10457001984872,9.837253136417502,28.19599220664233,93.78,9.837253136417502,8.417796984328938,29.080904903628117,19,76.12190000000001
413.138,402.0500000000001,410.904042552,102,627.342815890417,31598.24898902612,139.06746839955767,36.483341716893136,0.0,54.90188312644086,68.6032785627517,10.82412188749546,0.0,62.57778310509743,50.41,0.0,0.0,1.99285535819266,20,93.8441
402.239,391.15100000000007,400.980915112,120,706.4486846444313,100975.53910097932,144.0614691170916,36.483341716893136,13.17124514302446,38.97193922849151,69.69401053861628,10.82412188749546,6.176298517443475,58.105063589265015,50.41,11.73975000914047,13.17124514302446,38.8142058828684,23,91.1461
370.222,360.1420000000001,368.97468686,108,686.9345403537217,47424.83671555387,133.53099159976878,36.483341716893136,8.78083009534964,38.97193922849151,69.69863366054946,10.82412188749546,0.0,52.038696520803406,50.41,11.63444168209179,8.78083009534964,28.20385087291089,21,86.06010000000003
370.222,360.1420000000001,368.97468686,108,666.6845403537216,46174.53058585038,133.53099159976878,36.483341716893136,8.78083009534964,38.97193922849151,69.69863366054946,10.82412188749546,0.0,52.038696520803406,50.41,11.63444168209179,8.78083009534964,28.72330286281179,21,86.0601
370.222,360.1420000000001,368.97468686,108,666.6845403537216,42584.91130419357,133.53099159976875,36.483341716893136,8.78083009534964,38.97193922849151,69.69863366054946,10.82412188749546,0.0,52.038696520803406,50.41,11.63444168209179,8.78083009534964,27.61958406819518,21,86.06010000000002
403.13200000000006,393.0520000000001,400.91558578,108,666.6845403537216,42584.91130419357,145.80645324767966,42.549708785354746,0.0,62.17381900895654,68.10945860594032,10.82412188749546,0.0,52.038696520803406,50.41,0.0,0.0,0.9269907407407408,21,96.1641
431.128,421.0480000000001,428.89462074,108,686.9345403537217,47424.83671555387,143.2330038024839,52.413285614842486,4.39041504767482,54.90188312644086,68.35413233533598,10.82412188749546,0.0,56.51141603663582,50.41,5.817220841045895,4.39041504767482,15.550022321428573,21,93.80210000000002
431.128,421.0480000000001,428.89462074,108,686.9345403537217,46352.66116489085,143.2330038024839,58.479652683304096,4.39041504767482,54.90188312644086,68.35413233533599,10.82412188749546,0.0,56.51141603663582,50.41,0.0,4.39041504767482,14.65805230116738,21,93.80210000000002
388.2120000000001,379.1400000000001,386.965265048,114,706.4486846444314,67936.14650853677,137.69652700269498,36.483341716893136,13.17124514302446,38.97193922849151,69.44948743313375,10.82412188749546,0.0,45.9723294523418,50.41,17.451662523137685,13.17124514302446,40.72169320042832,22,86.01810000000003
406.20200000000006,398.1380000000001,404.955843236,120,772.8655867945303,105642.58269125178,141.86206240562123,30.416974648431523,17.56166019069928,38.97193922849151,69.20034120571803,10.82412188749546,0.0,39.90596238388019,50.41,28.83233485588057,17.56166019069928,54.7100316121819,23,85.97610000000005
273.336,261.23999999999995,273.073596604,96,588.4451923661836,23075.03171427214,115.4979085912012,24.350607579969918,4.39041504767482,23.04199533054216,71.54142744059438,10.82412188749546,0.0,59.69871114189421,50.41,0.0,4.39041504767482,13.87708947467876,19,78.40210000000003
352.232,341.1440000000001,350.984108672,102,627.342815890417,32753.51323414612,129.36545619684256,36.483341716893136,4.39041504767482,38.97193922849151,69.94777988796518,10.82412188749546,0.0,58.105063589265015,50.41,0.0,4.39041504767482,14.87437048584866,20,86.10210000000002
413.138,402.0500000000001,410.904042552,102,627.342815890417,32753.51323414612,139.06746839955767,30.416974648431523,0.0,54.90188312644086,68.6032785627517,10.82412188749546,0.0,62.57778310509743,50.41,0.0,0.0,1.9596673962795,20,93.8441
352.232,341.144,350.984108672,102,562.5928158904169,32293.661697852836,129.36545619684256,48.61607585381636,4.39041504767482,38.97193922849151,69.94777988796518,10.82412188749546,0.0,58.105063589265015,50.41,0.0,4.39041504767482,13.977243856181898,20,86.10210000000001
368.687,357.59900000000005,366.9545581320001,102,562.5928158904169,32293.661697852836,135.50318702079795,36.483341716893136,0.0,50.572879118724025,69.15319236066061,10.82412188749546,0.0,58.105063589265015,50.41,0.0,0.0,0.9990842571596544,20,91.1541
413.138,402.0500000000001,410.904042552,102,562.5928158904169,32293.661697852836,139.06746839955764,36.483341716893136,0.0,54.90188312644086,68.6032785627517,10.82412188749546,0.0,62.57778310509743,50.41,0.0,0.0,2.0253907365415307,20,93.8441
402.239,391.1510000000001,400.980915112,120,689.1986846444314,103197.83091391712,144.06146911709163,36.483341716893136,13.17124514302446,38.97193922849151,69.69401053861628,10.82412188749546,6.176298517443475,58.105063589265015,50.41,11.73975000914047,13.17124514302446,38.85222407759655,23,91.14610000000002
348.269,334.15700000000004,347.009180548,102,562.5928158904169,32293.661697852836,131.5648629083129,31.274344779660534,0.0,38.97193922849151,69.69401053861628,10.82412188749546,0.0,58.10506358926502,50.41,0.0,0.0,1.0201953682707654,20,90.8811
489.2360000000001,474.1160000000002,486.93534268,130,866.0330525958561,876562.6371497895,174.334534092217,48.61607585381636,0.0,60.58926940112442,98.93511390505977,10.82412188749546,0.0,92.9096184474055,36.42,0.0,0.0,1.9771924037062028,26,119.7214
503.26300000000015,486.1270000000003,500.950992744,136,881.5168393279974,1469015.105644695,180.6994762066136,42.04679320859013,0.0,54.90188312644086,104.49856539675676,10.82412188749546,6.544756405912575,92.9096184474055,36.42,0.0,0.0,1.9860665605718129,27,122.9384
441.1920000000001,426.0720000000002,438.93534268,114,626.4425954093844,87285.29882672253,152.0073241149462,43.40707891658376,0.0,54.90188312644086,68.6032785627517,17.368878293408038,0.0,62.57778310509743,36.42,0.0,0.0,2.003623210086504,22,103.33340000000004
291.326,280.23799999999994,291.064174792,102,627.342815890417,32753.51323414612,119.66344399412743,48.61607585381636,8.78083009534964,23.04199533054216,71.29228121317867,10.82412188749546,0.0,53.6323440734326,50.41,5.817220841045895,8.78083009534964,26.85783286617116,20,78.36010000000003
291.326,280.238,291.064174792,102,597.0928158904169,30864.638512326925,119.66344399412743,36.483341716893136,8.78083009534964,23.04199533054216,71.29228121317867,10.82412188749546,0.0,53.6323440734326,50.41,11.63444168209179,8.78083009534964,26.64282480893592,20,78.36010000000002
291.326,280.238,291.064174792,102,562.5928158904169,32293.661697852836,119.66344399412743,60.74880999073957,8.78083009534964,23.04199533054216,71.29228121317867,10.82412188749546,0.0,53.6323440734326,50.41,0.0,8.78083009534964,25.94732011631813,20,78.36010000000002
326.48800000000017,296.24800000000005,326.24704696,130,533.6470049373843,479798.7254596346,145.85052395634935,64.2255660237554,0.0,0.0,23.278627556158455,34.50213599048262,6.4208216229260096,6.06636706846161,52.81,0.0,5.261891554738487,0.0,24,95.80200000000006
407.3960000000004,387.2360000000002,407.15690954,154,988.044773022854,2791738.9296370684,164.1514915609711,57.09583529190059,13.17124514302446,0.0,56.36093242179102,38.88176333982578,12.72105492335605,33.854542641990086,83.91999999999999,28.68268829724441,28.02221106590659,40.53654320882541,29,98.71900000000004
375.272,364.184,375.080631292,138,801.3977843700808,314297.5577295947,143.61678330236666,30.686289896772447,31.07935323984897,0.0,41.34725225839182,16.330315900924802,12.597120140369483,24.26546827384644,58.8,23.85162070145476,26.34249028604892,79.81891808559745,26,77.86300000000003
349.356,331.21199999999993,349.140196856,132,763.6009242880399,248304.85705490087,143.85006132238118,44.5337642961537,17.908108096824506,0.0,41.34725225839182,16.07192342964272,12.597120140369483,24.26546827384644,58.8,11.73975000914047,13.17124514302446,45.38955019687704,25,86.94400000000006
291.276,279.17999999999995,291.098332044,108,663.1681578985672,45564.947327007336,119.64168974968447,24.61992282831084,13.17124514302446,0.0,47.41361932685343,9.967957041894415,12.597120140369483,30.33183534230805,49.57,11.73975000914047,13.17124514302446,38.231998236852135,21,71.18000000000002
223.279,210.17499999999995,223.110947416,84,529.7099229947031,10080.764518234197,100.7801414265092,12.48718869138762,0.0,0.0,47.91653490361804,9.967957041894415,6.4208216229260096,36.39820241076966,49.57,0.0,0.0,0.0,17,66.17800000000003
291.276,279.17999999999995,291.098332044,108,663.1681578985672,45882.19965721143,119.64168974968447,18.55355575984923,13.17124514302446,0.0,47.41361932685343,9.967957041894415,12.597120140369483,30.33183534230805,49.57,11.73975000914047,13.17124514302446,39.16997779667423,21,71.18000000000002
291.276,279.17999999999995,291.098332044,108,645.9181578985671,45734.28260383564,119.64168974968447,24.61992282831084,13.17124514302446,0.0,47.41361932685343,9.967957041894415,12.597120140369483,30.33183534230805,49.57,11.73975000914047,13.17124514302446,37.60964859505173,21,71.18000000000002
257.724,245.628,257.071975064,90,585.2275725933532,14016.964994619024,111.08340765339084,24.61992282831084,0.0,11.600939890232516,46.87280114889776,9.967957041894415,6.4208216229260096,30.33183534230805,49.57,0.0,0.0,0.0,18,71.18800000000003
302.175,290.079,301.021459484,90,585.2275725933532,14016.964994619024,114.64768903215054,24.61992282831084,0.0,15.929943897949348,46.32288735098885,9.967957041894415,6.4208216229260096,34.80455485814046,49.57,0.0,0.0,0.9945939100949024,18,73.87800000000003
265.31600000000003,250.19599999999997,265.1215121,100,668.677932902894,35306.9046911411,117.67154775534615,25.47729295953985,4.794537184071822,5.783244946364939,47.41361932685343,15.751201988259355,6.4208216229260096,30.33183534230805,66.64,0.0,4.794537184071822,0.0,20,76.18250000000003
301.3710000000001,286.251,301.08849772,108,781.0282903012355,45564.947327007336,123.77048192269238,24.61992282831084,8.417796984328938,9.837253136417502,41.850167835156434,24.64152320973476,16.25807475934351,35.227318817825825,83.71000000000001,9.837253136417502,8.417796984328938,23.2477076162574,21,79.28780000000003
237.306,222.18599999999995,237.12659748,90,585.2275725933532,14016.964994619024,107.1450835409058,25.47729295953985,0.0,0.0,47.41361932685343,9.967957041894415,6.4208216229260096,30.33183534230805,49.57,0.0,0.0,0.0,18,70.91500000000003
251.333,234.19699999999995,251.142247544,96,599.6756423575297,24908.65195968206,113.5100256553024,30.537828874472236,0.0,0.0,47.41361932685343,9.967957041894415,12.84164324585202,30.33183534230805,49.57,0.0,0.0,0.0,19,75.55600000000004
265.3599999999999,246.208,265.157897608,102,614.1757039455845,39541.23981057904,119.87496776969896,30.537828874472236,0.0,0.0,47.41361932685344,9.967957041894415,12.84164324585202,30.33183534230805,49.57,0.0,0.0,0.0,20,80.17300000000003
265.36,246.20799999999997,265.157897608,102,626.7268370512712,35306.9046911411,119.874967769699,30.034913297707615,0.0,0.0,47.41361932685343,9.967957041894415,6.4208216229260096,30.33183534230805,49.57,0.0,0.0,0.0,20,80.26700000000004
