MaxAbsEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,FpDensityMorgan1,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPLOW,BCUT2D_MRLOW,BalabanJ,HallKierAlpha,Ipc,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA11,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,NHOHCount,NumAliphaticCarbocycles,NumAromaticHeterocycles,NumAtomStereoCenters,NumBridgeheadAtoms,NumSpiroAtoms,NumUnspecifiedAtomStereoCenters,MolLogP,fr_Al_COO,fr_Al_OH,fr_ArN,fr_Ar_COO,fr_Ar_NH,fr_Ar_OH,fr_C_S,fr_Imine,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_allylic_oxid,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitro,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phos_acid,fr_piperdine,fr_piperzine,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
13.116096422767146,0.0217339130326141,-4.76876171519487,0.5450815806745892,16.75,0,0.4330876686778533,-0.4911394282640323,1.28125,35.49569421282633,10.32198717950862,2.381264822561668,-2.190002601436456,-2.2801748180855275,-0.1408085399098887,1.8119583593120447,-2.619999999999999,11038304.268826814,14.373635638450576,24.243477888424124,15.531181131265964,5.824404497999927,0.0,0.0,18.385754026223356,18.433136697762947,0.0,11.600939890232516,18.553555759849232,32.33204449002591,21.7749367837542,31.0627680349535,27.256055804485047,5.261891554738487,9.967957041894415,0.0,40.80643408043616,0.0,11.81873314607618,9.636772684650529,5.749511833283905,0.0,0.0,105.41,0.0,41.85319596635821,18.422760866258432,36.27802979030511,0.0,0.0,9.967957041894415,8.014432904664154,-1.266237616754825,-0.4244922776390429,-4.617974566236725,0.6439178517052551,-2.3736284835773342,0.4210526315789473,0,0,1,1,0,0,0,3.0982800000000017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12.5830007558579,0.0732824027223379,-0.2187681878306875,0.836235443164671,14.423076923076923,0,0.2561261164730148,-0.3665363551790352,1.1923076923076923,16.149273384026205,9.95246789209085,2.191474075043148,-2.237647835115076,-2.293425889318582,0.0953919100582349,1.66298010505275,-2.9400000000000004,1091722.758176752,10.633577208012662,17.450535582324296,0.0,5.824404497999927,5.907179729351506,4.794537184071822,9.967957041894415,5.261891554738487,0.0,49.59430021108608,24.825916360475023,18.78344080667361,0.0,4.794537184071822,11.725042507186531,5.261891554738487,15.284745645900747,0.0,53.479986395315045,0.0,6.069221312792274,10.633577208012662,0.0,0.0,0.0,90.7,0.0,11.731584227351432,23.96791150459256,31.0227599320881,0.0,36.40105665510033,20.60153424990708,15.33240272527558,1.5620996978910937,0.3134596881426794,7.905488972414962,0.533449074074074,0.0,0.4,2,1,1,0,0,0,0,3.065380000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.425912416007112,0.0051146909381027,-4.760762510600195,0.557913101000923,19.783783783783782,0,0.4330876686778533,-0.3689219571374229,1.027027027027027,35.49569446178903,10.047649115152971,2.3843758885387296,-2.4267387633219712,-2.530388644494548,-0.1408094103069744,1.5025838431559762,-2.619999999999999,116443290.04872838,9.799819461700956,11.8870840906273,15.531181131265964,5.824404497999927,0.0,4.899909730850478,18.385754026223356,18.433136697762947,0.0,11.600939890232516,45.39113442738271,56.56121703100396,15.168054819241275,21.589042127353395,32.943442079168605,5.261891554738487,14.867866772744891,0.0,40.80643408043616,0.0,6.069221312792274,9.799819461700956,0.0,0.0,0.0,93.43,0.0,40.78523925422863,0.0,17.03549811210436,12.13273413692322,0.0,40.53898810266725,8.268701749815088,-0.3285252547720709,-0.7587797435404764,-4.577808573738811,9.951828122608957,-3.8711128057615247,0.5416666666666666,0,0,1,1,0,0,0,3.9935800000000032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
13.267064279671516,0.0187522220822482,-4.476508583303959,0.4484050493914967,15.789473684210526,0,0.4159098550038969,-0.3544503646374204,1.1842105263157894,35.49826588123105,10.119743596632697,2.3738181981114344,-2.2043850764559383,-2.310024621191526,-0.1371466948908178,1.5411814708623308,-3.4,247333738.73413187,10.216698334856808,17.450535582324296,9.837253136417502,5.824404497999927,5.907179729351506,4.794537184071822,18.385754026223356,18.433136697762947,0.0,41.40098098584986,36.249741388469445,25.831112789350804,25.7541396246796,26.38357931142522,44.764175424069066,5.261891554738487,15.284745645900747,0.0,81.22143865141793,0.0,6.069221312792274,10.216698334856808,0.0,0.0,0.0,116.04999999999998,0.0,58.2015597111961,5.563451491696996,30.33183534230805,10.96913104364275,0.0,15.284745645900747,10.985966379992169,-0.4065759590188731,-0.7977563858712615,-3.126991444117219,0.0933248493979095,-3.889016489021413,0.25,1,0,1,1,0,0,0,4.656480000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13.21789488242386,0.0721622260015113,-4.890955795522219,0.6663320855290851,17.766666666666666,0,0.4330876686778532,-0.3551039539519339,1.0666666666666669,32.2280010099743,10.19683283656531,2.4200479549906,-2.196372598032831,-2.2901777593525976,-0.1411571081235984,1.941573085089994,-2.879999999999999,3355677.26812718,4.899909730850478,11.8870840906273,15.531181131265964,5.824404497999927,0.0,0.0,18.385754026223356,31.60438184078741,0.0,12.13273413692322,18.55355575984923,19.15587988028676,15.708872997196943,34.76028727037786,15.65511591425253,5.261891554738487,9.967957041894415,0.0,47.41361932685343,0.0,6.069221312792274,4.899909730850478,0.0,0.0,0.0,86.94999999999999,0.0,25.32819721258619,12.13273413692322,10.96913104364275,0.0,0.0,9.967957041894415,7.572916279685099,-2.685754887481981,-1.0794160020591743,-9.875175629486822,-0.4534084467120176,-4.439928088519356,0.3529411764705882,0,0,1,1,0,0,0,3.438480000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13.852494252655912,0.1424414997480467,-4.799685833438313,0.5432160046236314,17.09375,0,0.4074258444506043,-0.3364193725927609,1.15625,79.91873132501384,10.052254656979736,2.478394643279841,-2.276444678735772,-2.5391563919858906,-0.160059261035142,1.9432075591241011,-2.4199999999999995,12581264.61892122,5.316788604006331,17.622606910679266,9.837253136417502,5.907179729351506,0.0,10.111325788078153,8.417796984328938,18.433136697762947,0.0,52.328146308719006,36.60419594293385,4.472719515832414,16.717558395056837,26.38357931142522,31.67437676371836,5.261891554738487,10.633577208012662,0.0,64.6334746236839,0.0,6.069221312792274,10.633577208012662,0.0,0.0,0.0,99.06,0.0,10.45893496721477,17.314362761684432,42.46456947923127,12.13273413692322,6.069221312792274,26.56352110596201,13.823853646320275,-1.3371427127949929,-1.8993139408541195,-4.101815368715847,0.0,-4.145808229927771,0.3333333333333333,2,1,0,2,0,0,0,3.6569800000000017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13.871006394274117,0.0642871929023618,-4.83360915758891,0.5439297691587217,16.96969696969697,0,0.4074258444506043,-0.3364193725927488,1.121212121212121,35.498263902302945,10.05225438824784,2.478638111443281,-2.276566125616179,-2.539161948665153,-0.1600593924842417,1.9537009079648848,-2.3199999999999994,18614979.109120637,5.316788604006331,17.622606910679266,9.837253136417502,5.907179729351506,0.0,10.111325788078153,8.417796984328938,18.433136697762947,0.0,53.53371512277308,36.60419594293385,0.0,26.76282502253949,26.38357931142522,38.94631264623404,5.261891554738487,10.633577208012662,0.0,64.13965466687253,0.0,6.069221312792274,10.633577208012662,0.0,0.0,0.0,99.06,0.0,20.504201594697424,12.84164324585202,36.39820241076966,0.0,6.069221312792274,10.633577208012662,13.790470978925551,-1.401545834925388,-2.0273886596819795,-4.188992187407816,0.0,-4.275653908940116,0.3333333333333333,2,1,0,2,0,0,0,4.201280000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13.87780911536255,0.0612734893340058,-4.962105000370467,0.4877422989856754,16.852941176470587,0,0.4074258728381262,-0.3364193725927486,1.1176470588235294,35.49826404788424,10.04956366962426,2.479100711407003,-2.276922892443554,-2.53922617197914,-0.1600731824121068,1.9642435831814224,-2.389999999999999,26404706.196952645,5.316788604006331,23.43982775172516,9.837253136417502,5.907179729351506,0.0,10.111325788078153,12.808212032003755,18.433136697762947,0.0,35.33461391738825,48.73693007985708,0.0,26.76282502253949,30.773994359100044,38.94631264623404,5.261891554738487,10.633577208012662,0.0,63.8905084394568,0.0,6.069221312792274,10.633577208012662,0.0,0.0,0.0,99.06,0.0,27.782393348852448,0.0,6.06636706846161,0.0,11.386009916798605,5.316788604006331,13.56157999291613,-1.6864976255589983,-2.947762101749248,-4.402256166093873,0.0,-4.342372015936003,0.3333333333333333,2,1,0,2,0,0,0,4.340380000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13.318350001799434,0.0225686891938698,-4.752847800589731,0.7560494749820309,19.24137931034483,0,0.4171700940412197,-0.3548796447750673,1.1724137931034482,32.228000813485544,10.196601135635936,2.418339703920021,-2.209600824882596,-2.2932512514001298,-0.1394256510399559,1.6695149786381986,-2.6700000000000004,4374333.330433398,4.899909730850478,11.8870840906273,9.837253136417502,5.824404497999927,0.0,0.0,18.385754026223356,18.433136697762947,0.0,12.13273413692322,37.81602062862726,18.652964303522147,21.402800992045407,21.5890421273534,15.65511591425253,5.261891554738487,9.967957041894415,0.0,46.910703750088814,0.0,6.069221312792274,4.899909730850478,0.0,0.0,0.0,86.95,0.0,18.789982526838514,12.362619183747604,12.13273413692322,4.899909730850478,6.069221312792274,9.967957041894415,8.194053845822665,0.5473688393069708,0.5557691831260108,-2.220242824447147,0.3702876984126984,-4.193248745485847,0.4210526315789473,0,1,1,1,0,0,0,2.908380000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12.892568922420596,0.1442837511114023,-4.431166145146007,0.2755046639351105,13.375,0,0.4159102347074462,-0.4436982539918779,1.075,19.413193976108342,9.88743109828814,2.3272616628969365,-2.3048927530769383,-2.4770232816525444,-0.1371535219315041,1.6758968278201272,-4.159999999999999,443237826.0430316,15.37044016181271,17.96366999473129,0.0,5.783244946364939,5.907179729351506,19.369559111589865,4.794537184071822,23.36860875962653,0.0,52.66932618153773,24.61992282831084,23.24165260116846,23.99897946407111,32.29171964903997,23.60152752448989,0.0,25.29463696405463,5.41499046939678,54.35534104569281,0.0,11.257379486545457,10.633577208012662,0.0,11.257379486545457,0.0,131.0,0.0,18.78344080667361,17.678201109471466,29.07774771214309,12.263210640074686,27.694948798762496,25.929622632915773,15.61172789617783,-0.3344588433623026,-1.4687209646819936,-1.3502401971581204,7.655713239821069,0.0,0.4444444444444444,3,0,2,2,0,0,0,5.199500000000003,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
